name,platform,r-date,score,user score,developer,genre,players,critics,users
Dr. Kawashima's Brain Training for Nintendo Switch,Switch,"January 3, 2020",64,6.3,Nintendo,"Miscellaneous,Edutainment",No info,19,37
SwapQuest,PlayStationVita,"February 23, 2016",64,7.0,ConstantinGraf,"Action,Role-Playing,General,Japanese-Style",No info,10,6
TRON RUN/r,PlayStation4,"February 16, 2016",64,6.4,SanzaruGames,"Action,Platformer,3D",No info,9,19
Phantom Breaker: Battle Grounds,PC,"January 23, 2015",64,7.3,Mages.,"Action,Beat-'Em-Up,2D",Online Multiplayer,10,18
Jet Car Stunts,PlayStationVita,"October 7, 2014",64,6.0,TrueAxis,"Action,Racing,General,Arcade,Automobile",No info,10,8
The Mighty Quest for Epic Loot,PC,"June 10, 2013",64,5.6,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy",No info,9,95
One Piece: Pirate Warriors,PlayStation3,"September 25, 2012",64,7.5,"OmegaForce,TecmoKoeiGames","Action,Beat-'Em-Up,Beat-'Em-Up,3D",2 ,33,62
Dead by Daylight,PlayStation4,"June 20, 2017",64,5.1,505Games,"Action Adventure,Survival",Up to 5 ,18,279
Unreal II: The Awakening,Xbox,"February 10, 2004",64,5.5,Tantalus,"Action,Shooter,First-Person,Sci-Fi",1-12 ,27,22
Pirates of the Caribbean,PC,"June 30, 2003",64,7.4,Akella,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,25,89
Prisoner of War,PC,"September 30, 2002",64,7.9,WideGames,"Action,Shooter,Shooter,Third-Person,Historic,Historic,Arcade",1 Player,12,20
Prisoner of War,Xbox,"August 26, 2002",64,tbd,WideGames,"Action Adventure,Historic",1 Player,20,0
Fire Blade,PlayStation2,"June 16, 2002",64,tbd,KujuEntertainment,"Simulation,Flight,Helicopter",1 Player,20,0
Spy Hunter,GameBoyAdvance,"May 19, 2002",64,tbd,Midway,"Driving,Mission-based",1-2 ,13,0
The Simpsons Road Rage,PlayStation2,"November 24, 2001",64,7.4,FoxInteractive,"Driving,Mission-based",1-2 ,23,45
Fortress,GameBoyAdvance,"August 13, 2001",64,7.8,PipeDreamInteractive,"Strategy,General",1-2 ,15,5
Assassin's Creed Chronicles: India,XboxOne,"January 12, 2016",64,5.4,"Ubisoft,ClimaxStudios","Action Adventure,Linear",No info,20,49
Ancestors: The Humankind Odyssey,PC,"August 27, 2019",64,5.8,PanacheDigitalGames,"Action Adventure,General,Survival",No Online Multiplayer,71,269
WRC 9 FIA World Rally Championship,Switch,"March 11, 2021",64,4.1,KTRacing,"Racing,Simulation,Automobile",No Online Multiplayer,9,8
Danger Zone,XboxOne,"October 10, 2017",64,5.0,ThreeFieldsEntertainment,"Racing,General,Arcade,Automobile",No Online Multiplayer,9,6
Dusty Revenge,PC,"July 8, 2013",64,6.9,PDDesignStudioPteLtd,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,7,16
Guns of Icarus Online,PC,"October 29, 2012",64,7.8,MuseGames,"Action,Simulation,Flight,Flight,Combat",No info,7,333
Serious Sam: The Random Encounter,PC,"October 24, 2011",64,6.1,"Croteam,Vlambeer","Action,Role-Playing,Shooter,Japanese-Style,First-Person,Sci-Fi",No info,11,39
Hot Brain,PSP,"June 18, 2007",64,tbd,CreatStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1-4 ,22,0
Tappingo,3DS,"February 27, 2014",64,6.4,GoodbyeGalaxyGames,"Miscellaneous,Puzzle,General",No info,12,5
Knowledge is Power: Decades,PlayStation4,"November 13, 2018",64,5.9,WishStudios,"Miscellaneous,Trivia / Game Show",No Online Multiplayer,8,18
Naruto: Ultimate Ninja Heroes 2: The Phantom Fortress,PSP,"June 24, 2008",64,7.5,CyberConnect2,"Action,Fighting,Fighting,3D,3D",2  Online,20,30
Pagan Online,PC,"April 17, 2019",64,5.0,MadHeadGames,"Massively Multiplayer,Role-Playing,Action RPG",2 ,12,22
Xenon Racer,PlayStation4,"March 26, 2019",64,5.7,"3DClouds.it,3DClouds","Racing,Arcade,Automobile",Online Multiplayer,14,29
Psycho-Pass: Mandatory Happiness,PlayStationVita,"September 13, 2016",64,7.3,5pb,"Adventure,Visual Novel",No info,11,17
Zombie Vikings,PlayStation4,"September 1, 2015",64,7.0,Zoink!,"Action,Beat-'Em-Up,2D",Up to 4 ,19,40
Red Faction II,PC,"April 7, 2003",64,5.8,OutrageGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,10,87
Urban Trial Tricky,Switch,"June 25, 2020",64,7.6,TateMultimedia,"Sports,Individual,Biking",No Online Multiplayer,13,17
ChromaGun VR,PlayStation4,"February 19, 2019",64,5.1,PixelManiacs,"Puzzle,Action,Shooter,First-Person,Arcade",No Online Multiplayer,10,14
Mulaka,PlayStation4,"February 27, 2018",64,7.2,Lienzo,"Action Adventure,General",No Online Multiplayer,16,20
Assassin's Creed Liberation HD,PlayStation3,"January 14, 2014",64,6.2,UbisoftSofia,"Action Adventure,Historic,Historic,Open-World",No info,25,100
UEFA Euro 2012,PC,"April 24, 2012",64,4.0,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,7,44
We Cheer 2,Wii,"November 3, 2009",64,tbd,"Machatin,Inc.","Action,Miscellaneous,Rhythm,Dancing,Dancing",No Online Multiplayer,7,0
Murder in the Abbey,PC,"August 26, 2008",64,6.7,AlcachofaSoft,"Adventure,General,General",1 Player,17,16
Wild ARMs XF,PSP,"March 11, 2008",64,7.5,Media.Vision,"Strategy,Turn-Based,Fantasy,General,Fantasy,Tactics",1 Player,22,26
The Sinking City,PlayStation4,"June 25, 2019",64,6.9,Frogwares,"Action Adventure,Survival",2 ,35,192
Corruption 2029,PC,"February 17, 2020",64,5.9,TheBeardedLadiesConsulting,"Strategy,Turn-Based,General",No Online Multiplayer,22,62
Urban Trial Freestyle,3DS,"June 27, 2013",64,7.5,StrangelandsLtd.,"Miscellaneous,Driving,Racing,General,Arcade,Arcade,Automobile",No info,22,18
The Legend of Korra,PC,"October 21, 2014",64,7.5,PlatinumGames,"Action Adventure,General,Fantasy,Linear",No info,7,117
Pressure,PC,"March 26, 2013",64,6.8,ChasingCarrots,"Action,Racing,General,General,Arcade,Automobile",No info,9,28
Dragon Age II: Legacy,Xbox360,"July 26, 2011",64,5.2,BioWare,"Role-Playing,PC-style RPG,Action RPG",No info,17,71
MXGP Pro,PlayStation4,"July 10, 2018",64,tbd,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,19,0
Chasing Aurora,WiiU,"November 18, 2012",64,6.9,BrokenRules,"Action,General,Flight,Flight",1-5 ,27,20
Deadcore,PlayStation4,"July 14, 2017",64,tbd,GripGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,9,0
Sonic Heroes,PlayStation2,"January 27, 2004",64,7.3,SonicTeam,"Action,Platformer,3D",1-2 ,29,165
Egg Mania: Eggstreme Madness,GameCube,"September 11, 2002",64,8.0,Kemco,"Miscellaneous,Puzzle,General",1-2 ,7,4
Triple Play 2002,Xbox,"March 18, 2002",64,tbd,PandemicStudios,"Sports,Traditional,Baseball,Sim",1-2 ,17,0
Harry Potter and the Sorcerer's Stone,PlayStation,"November 15, 2001",64,7.5,ArgonautGames,"Action Adventure,Fantasy",1 Player,11,89
Test Drive Off-Road Wide Open,Xbox,"November 14, 2001",64,8.3,RockstarSanDiego,"Driving,Racing,Rally / Offroad",1-4 ,21,9
4x4 Evolution,PlayStation2,"February 26, 2001",64,7.3,TerminalReality,"Driving,Racing,Rally / Offroad",1-2 ,11,4
Gunbird 2,Dreamcast,"November 17, 2000",64,6.7,Psikyo,"Action,General",No info,15,7
JoJo's Bizarre Adventure HD Ver.,PlayStation3,"August 21, 2012",64,6.0,Capcom,"Action,Fighting,Fighting,2D,2D",No info,24,26
Sid Meier's Pirates!,Wii,"September 28, 2010",64,7.5,Virtuos,"Strategy,General,General",1 Player,13,6
SimCity,PC,"March 5, 2013",64,2.2,Maxis,"Miscellaneous,Virtual Life,Strategy,City Building,Management,Modern,Modern,Government",No info,75,4556
Gods Will Be Watching,PC,"July 24, 2014",64,6.5,DevolverDigital,"Adventure,General,Point-and-Click",No info,45,141
Planet of the Eyes,XboxOne,"September 12, 2017",64,5.8,"CocoCucumber,Cococucumber","Action,Platformer,2D",No info,9,5
Hell Yeah! Wrath of the Dead Rabbit,PC,"October 3, 2012",64,7.2,ArkedoStudio,"Action,Platformer,Platformer,2D,2D",No info,7,84
Of Orcs and Men,Xbox360,"October 24, 2012",64,5.8,"Cyanide,Spiders","Role-Playing,Action RPG,Action RPG,Western-Style",No Online Multiplayer,17,72
The Lord of the Rings: Tactics,PSP,"November 8, 2005",64,8.2,AmazeEntertainment,"Strategy,Turn-Based,Fantasy,General,Fantasy,Tactics",1-4 ,28,28
Musashi: Samurai Legend,PlayStation2,"March 15, 2005",64,8.4,SquareEnix,"Role-Playing,Action RPG",1 Player,47,14
SpongeBob Squigglepants 3D,3DS,"May 17, 2011",64,6.5,WayForward,"Miscellaneous,General,General",No info,8,14
Restaurant Empire II,PC,"May 26, 2009",64,7.0,EnlightSoftware,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",No info,10,24
Disney*Pixar WALL-E,PSP,"June 24, 2008",64,5.4,"HeavyIronStudios,SavageEntertainment","Action,Platformer,Platformer,3D,3D",1-2 ,8,5
Hardwood Hearts,Xbox360,"December 8, 2005",64,7.4,SilverCreekEntertainment,"Miscellaneous,Parlor,Gambling,Board / Card Game,Gambling",4  Online,11,5
Rock of Ages 3: Make & Break,Switch,"July 21, 2020",64,7.7,ACETeam,"Action,Strategy,Real-Time,General,Defense",Online Multiplayer,11,7
SIMULACRA,Switch,"December 3, 2019",64,tbd,KaiganGamesOU,"Simulation,Virtual,Virtual Life",No Online Multiplayer,8,0
Snooker 19,PlayStation4,"April 16, 2019",64,4.9,Lab42,"Sports,Individual,Billiards",No Online Multiplayer,7,12
The Council - Episode 5: Checkmate,PlayStation4,"December 4, 2018",64,6.4,BigBadWolf,"Adventure,General",No Online Multiplayer,7,10
Grand Ages: Medieval,PlayStation4,"October 13, 2015",64,6.6,GamingMindsStudios,"Strategy,Real-Time,General",Up to 8 ,10,23
WRC 2: FIA World Rally Championship 2011,PlayStation3,"October 14, 2011",64,4.9,MileStoneInc.,"Driving,Racing,Rally / Offroad",No info,16,15
Alien Breed 3: Descent,PC,"November 17, 2010",64,4.9,Team17,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,15,35
