name,platform,r-date,score,user score,developer,genre,players,critics,users
Geometry Wars: Galaxies,DS,"November 27, 2007",79,7.9,"BizarreCreations,KujuEntertainment","Action,Shooter,Shooter,Static,Third-Person,Static,Shoot-'Em-Up,Sci-Fi,Top-Down",1-2 ,36,27
Final Fantasy III Pixel Remaster,PC,"July 28, 2021",79,4.6,SquareEnix,"Role-Playing,Japanese-Style",No Online Multiplayer,9,35
Neon Abyss,Switch,"July 14, 2020",79,5.8,VeewoGames,"Action,Platformer,2D",No Online Multiplayer,9,24
Wildfire,PC,"May 25, 2020",79,7.2,SneakyBastards,"Action,Platformer,2D",No Online Multiplayer,9,5
Arise: A Simple Story,PC,"December 3, 2019",79,7.6,Piccolo,"Action,Adventure,General,3D,Third-Person",No Online Multiplayer,14,51
Captain Toad: Treasure Tracker,3DS,"July 13, 2018",79,6.8,"NintendoEADTokyo,NintendoSoftwareTechnology","Puzzle,Action,Platformer,3D",No Online Multiplayer,7,49
Heat Signature,PC,"September 21, 2017",79,7.2,TomFrancis,"Action,General",No info,7,27
Wonder Boy: The Dragon's Trap,Switch,"April 18, 2017",79,7.9,Lizardcube,"Action Adventure,General",No Online Multiplayer,19,165
Tales of Monkey Island Chapter 2: The Siege of Spinner Cay,Wii,"August 31, 2009",79,7.7,TelltaleGames,"Adventure,General,3D,Fantasy,Third-Person,Fantasy",1 Player,10,6
FIFA Soccer 08,PSP,"October 8, 2007",79,7.5,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,7,17
Sonic Advance 3,GameBoyAdvance,"June 7, 2004",79,8.2,DimpsCorporation,"Action,Platformer,2D",1-4 ,30,72
Observer: System Redux,XboxSeriesX,"November 10, 2020",79,7.4,BlooberTeam,"Adventure,3D,First-Person",No Online Multiplayer,29,24
Chivalry: Medieval Warfare,PC,"October 16, 2012",79,7.7,TornBannerStudios,"Action,Strategy,General,General,General,Beat-'Em-Up,3D",Up to 32 ,24,958
de Blob 2,Wii,"February 22, 2011",79,8.0,BlueTongueEntertainment,"Action,Platformer,Platformer,3D,3D",No info,20,27
Wolfenstein II: The New Colossus,Switch,"June 29, 2018",79,7.5,"PanicButton,MachineGames","Action,Shooter,First-Person,Arcade",No Online Multiplayer,51,286
World of Final Fantasy Maxima,Switch,"November 6, 2018",79,8.5,SquareEnix,"Role-Playing,Japanese-Style",2 ,13,41
FIFA 20,PlayStation4,"September 24, 2019",79,1.2,ElectronicArts,"Sports,Team,Soccer,Sim",Up to 22 ,62,3599
Wonder Boy: The Dragon's Trap,PlayStation4,"April 18, 2017",79,7.8,Lizardcube,"Action Adventure,General",No Online Multiplayer,41,56
Overlord II,PC,"June 23, 2009",79,8.1,TriumphStudios,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,32,201
Blue Reflection: Second Light,Switch,"November 9, 2021",79,tbd,Gust,"Role-Playing,Japanese-Style",No info,9,0
Astrologaster,Switch,"February 18, 2021",79,tbd,Nyamyam,"Adventure,General",No Online Multiplayer,9,0
World End Syndrome,Switch,"May 2, 2019",79,8.3,"ArcSystemWorks,TOYBOX","Adventure,Visual Novel",No Online Multiplayer,10,28
Victor Vran: Overkill Edition,XboxOne,"May 30, 2017",79,7.0,HaemimontGames,"Role-Playing,Action RPG",Up to 4 ,10,6
NHL 06,Xbox,"September 6, 2005",79,7.9,EACanada,"Sports,Traditional,Ice Hockey,Sim",8  Online,35,19
OutRun Online Arcade,Xbox360,"April 15, 2009",79,8.3,SumoDigital,"Driving,Racing,Arcade,Arcade,Automobile",6  Online,36,20
Band Hero,Wii,"November 3, 2009",79,6.4,VicariousVisions,"Action,Miscellaneous,Rhythm,Music,Music",No info,20,17
GRID Autosport,Switch,"September 19, 2019",79,8.4,"Codemasters,FeralInteractive","Racing,Simulation,Automobile",No Online Multiplayer,14,57
Hearthstone: Heroes of Warcraft - Journey to Un'Goro,PC,"April 6, 2017",79,3.9,BlizzardEntertainment,"Strategy,Turn-Based,Card Battle",No info,8,53
Frostpunk: The Last Autumn,PC,"January 21, 2020",79,8.1,11bitstudios,"Strategy,Action Adventure,Management,Survival,Government",No info,18,52
The Darkness II,PlayStation3,"February 7, 2012",79,7.8,DigitalExtremes,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 4 ,28,146
Scram Kitty and His Buddy on Rails,WiiU,"May 15, 2014",79,7.7,DakkoDakko,"General,Action,General",No info,25,40
F.E.A.R. 2: Project Origin,PC,"February 10, 2009",79,7.7,MonolithProductions,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No info,49,647
Lego Star Wars,GameCube,"October 25, 2005",79,7.8,Traveller'sTales,"Action Adventure,Sci-Fi",1-2 ,9,25
MLB Power Pros 2008,Wii,"July 29, 2008",79,8.8,Konami,"Sports,Traditional,Team,Baseball,Arcade,Arcade",No info,16,25
Major League Baseball 2K7,Xbox360,"February 26, 2007",79,7.1,KushGames,"Sports,Traditional,Team,Baseball,Sim,Sim",2  Online,31,35
Agent A: A Puzzle In Disguise,Switch,"August 29, 2019",79,7.7,Yak&Co,"Puzzle,General",No Online Multiplayer,9,23
World to the West,XboxOne,"May 5, 2017",79,tbd,"RainGames,Soedesco","Action Adventure,Linear",No info,10,0
Atelier Rorona Plus: The Alchemist of Arland,PlayStationVita,"July 22, 2014",79,8.0,Gust,"Role-Playing,General,Japanese-Style",No Online Multiplayer,12,52
Space Channel 5 Special Edition,PlayStation2,"November 18, 2003",79,8.5,UGA,"Miscellaneous,Rhythm,Dancing",1-2 ,16,16
Emergency Fire Response,PC,"July 30, 2003",79,8.8,"MonteCristoMultimedia,MonteCristo","Action Adventure,Modern,General,Modern",1 Player,15,4
Downhill Domination,PlayStation2,"July 23, 2003",79,8.5,IncognitoInc.,"Driving,Racing,Other",1-4 ,40,47
Lunar Legend,GameBoyAdvance,"December 8, 2002",79,7.8,MagicRings,"Role-Playing,Console-style RPG",1-2 ,20,9
2002 FIFA World Cup,Xbox,"April 22, 2002",79,7.5,SoftwareCreations,"Sports,Traditional,Soccer,Sim",1-4 ,17,6
Breath of Fire,GameBoyAdvance,"December 13, 2001",79,7.3,Capcom,"Role-Playing,Console-style RPG",1-2 ,17,21
Sky Odyssey,PlayStation2,"November 15, 2000",79,8.7,CAProduction,"Simulation,Flight,WWII",1 Player,18,11
Mario Party,Nintendo64,"February 8, 1999",79,8.1,Hudson,"Miscellaneous,Party",1-4 ,16,146
N+,PSP,"August 26, 2008",79,7.8,"MetanetSoftwareInc.,SilverBirchStudios","Action,Platformer,Platformer,2D,2D",1-2 ,21,20
Spider-Man 3,DS,"May 4, 2007",79,6.6,VicariousVisions,"Action,Action Adventure,Platformer,General,Platformer,3D,3D",No Online Multiplayer,21,19
Untitled Goose Game,PC,"September 20, 2019",79,6.6,HouseHouse,"Simulation,General",No Online Multiplayer,17,132
Silent Hill: Shattered Memories,Wii,"December 8, 2009",79,7.9,"ClimaxGroup,ClimaxStudios","Action Adventure,Horror,Horror,Survival",No Online Multiplayer,56,281
Marble Blast Ultra,Xbox360,"January 23, 2006",79,8.3,GarageGames,"Action,Platformer,Platformer,3D,3D",8  Online,27,33
echochrome ii,PlayStation3,"December 21, 2010",79,6.1,SCEJapanStudio,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,28,11
The Metronomicon,PC,"September 1, 2016",79,7.3,Puuba,"Action,Rhythm,Music",No info,12,20
Pro Evolution Soccer 2011,Xbox360,"October 19, 2010",79,6.0,Konami,"Sports,Traditional,Team,Soccer,Sim,Sim",Up to 8 ,43,36
Blizzard Arcade Collection,PC,"February 19, 2021",79,tbd,"BlizzardEntertainment,DigitalEclipse","Miscellaneous,Compilation",No Online Multiplayer,7,0
Spellbreak,PC,"September 3, 2020",79,8.1,"Proletariat,Inc.","Action,Shooter,Third-Person,Arcade",Online Multiplayer,18,168
Wasteland 3,PlayStation4,"August 28, 2020",79,6.7,InXileEntertainment,"Role-Playing,Western-Style",Online Multiplayer,17,147
Rival Megagun,PlayStation4,"November 29, 2018",79,tbd,SpacewaveSoftware,"Action,Shooter,Shoot-'Em-Up,Vertical",2 ,7,0
The Book of Unwritten Tales 2,XboxOne,"September 18, 2015",79,7.5,KINGArt,"Adventure,General,Point-and-Click",No info,7,13
Tom Clancy's Rainbow Six Siege,PC,"December 1, 2015",79,7.1,UbisoftMontreal,"Modern,Action,Shooter,First-Person,Tactical",No info,37,1659
The Settlers 7: Paths to a Kingdom,PC,"March 23, 2010",79,5.2,BlueByte,"Strategy,City Building,Management,Historic,Historic,Government",No info,33,228
RollerCoaster Tycoon 3: Soaked!,PC,"June 23, 2005",79,4.6,FrontierDevelopments,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,23,94
Subnautica: Below Zero,PlayStation5,"May 14, 2021",79,4.9,UnknownWorldsEntertainment,"Adventure,General,Action Adventure,Sandbox",No Online Multiplayer,17,39
BlazBlue: Cross Tag Battle,Switch,"June 5, 2018",79,7.5,ArcSystemWorks,"Action,Fighting,2D",Up to 8 ,17,54
Rune Factory Frontier,Wii,"March 17, 2009",79,8.5,Neverland,"Role-Playing,General,General",No Online Multiplayer,34,48
Mantis Burn Racing,XboxOne,"October 12, 2016",79,7.1,VooFooStudios,"Racing,Arcade,Automobile",No info,9,17
Mighty Switch Force!,3DS,"December 22, 2011",79,7.7,WayForward,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,30,59
EVERSPACE,PC,"May 26, 2017",79,7.7,ROCKFISHGames,"Action,General,Simulation,Action Adventure,Space,Open-World,Combat",No Online Multiplayer,18,79
