name,platform,r-date,score,user score,developer,genre,players,critics,users
Scarlet Nexus,PC,"June 25, 2021",79,7.5,BandaiNamcoGames,"Action Adventure,Open-World,Role-Playing,Action RPG",No Online Multiplayer,24,98
Test Drive Unlimited,PC,"March 20, 2007",79,8.1,EdenStudios,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",1 Player,18,171
Yakuza 3,PlayStation3,"March 9, 2010",79,8.2,RyugaGotokuStudios,"Action Adventure,Modern,Modern,Open-World",No Online Multiplayer,77,250
Telling Lies,PlayStation4,"April 28, 2020",79,6.0,SamBarlow,"Adventure,General",No Online Multiplayer,8,20
Wide Ocean Big Jacket,Switch,"February 4, 2020",79,7.2,Turnfollow,"Adventure,3D,Point-and-Click,Third-Person",No Online Multiplayer,8,10
Chess Ultra,Switch,"November 2, 2017",79,7.2,Ripstone,"Miscellaneous,Board / Card Game",2 ,8,23
Kameo: Elements of Power,Xbox360,"November 7, 2005",79,7.9,RareLtd.,"Action Adventure,Fantasy,General,Fantasy",1-2 ,76,134
FIFA Soccer,PlayStationVita,"February 15, 2012",79,7.2,ElectronicArts,"Sports,Traditional,Team,Soccer,Sim,Sim",2 ,45,84
NBA Jam,Wii,"October 5, 2010",79,8.6,EACanada,"Sports,Traditional,Team,Basketball,Arcade,Arcade",No info,43,23
Atelier Dusk Trilogy Deluxe Pack,PlayStation4,"January 14, 2020",79,6.2,Gust,"Miscellaneous,Compilation",No Online Multiplayer,15,17
The Magic Circle,PC,"July 9, 2015",79,8.0,"Questionary,Question","Adventure,3D,First-Person",No Online Multiplayer,18,43
Firewall Zero Hour,PlayStation4,"August 28, 2018",79,8.3,"SonyInteractiveEntertainment,FirstContactEntertainment","Action,Shooter,First-Person,Tactical",Up to 8 ,38,289
Ghostrunner,PlayStation5,"September 28, 2021",79,7.3,ONEMORELEVEL,"Action,Adventure,General,Platformer,3D",No info,7,13
DOOM Eternal: The Ancient Gods Part One,PC,"October 20, 2020",79,8.0,idSoftware,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,16,88
The King of Fighters XIII,Xbox360,"November 22, 2011",79,8.2,SNKPlaymore,"Action,Fighting,Fighting,2D,2D",2 ,31,59
Star Wars Jedi: Fallen Order,PlayStation4,"November 15, 2019",79,7.6,RespawnEntertainment,"Action,Action Adventure,General",No Online Multiplayer,70,3521
Rock Band Unplugged,PSP,"June 9, 2009",79,8.6,"HarmonixMusicSystems,BackboneEntertainment","Action,Miscellaneous,Rhythm,Music,Music",No info,50,40
The Path,PC,"March 18, 2009",79,6.7,TaleofTales,"Adventure,3D,Fantasy,Third-Person,Fantasy",1 Player,20,121
Indivisible,Switch,"April 28, 2020",79,7.4,LabZeroGames,"Role-Playing,Action RPG",No Online Multiplayer,15,34
The Pinball of the Dead,GameBoyAdvance,"June 16, 2002",79,7.2,Sega,"Miscellaneous,Parlor,Pinball",1 Player,20,5
Metroid: Other M,Wii,"August 31, 2010",79,6.7,TeamNinja,"Action,Action Adventure,Shooter,Sci-Fi,Sci-Fi,General,Third-Person,Sci-Fi",1 Player,71,617
Shantae and the Seven Sirens,Switch,"May 28, 2020",79,6.4,WayForward,"Action,Platformer,2D",No Online Multiplayer,20,80
Shin Megami Tensei: Devil Survivor 2,DS,"February 28, 2012",79,4.6,Atlus,"Role-Playing,Strategy,Turn-Based,General,General,Tactics",No Online Multiplayer,21,225
art of rally,PC,"September 23, 2020",79,6.8,FunselektorLabsInc.,"Racing,Arcade,Automobile",No Online Multiplayer,15,46
Valfaris,Switch,"October 10, 2019",79,8.3,SteelMantis,"Action,Platformer,2D",No Online Multiplayer,19,44
Dungeon of the Endless,PC,"October 27, 2014",79,7.9,AmplitudeStudios,"Strategy,Real-Time,General,Fantasy",Online Multiplayer,29,210
Sesame Street: Once Upon a Monster,Xbox360,"October 11, 2011",79,6.9,DoubleFineProductions,"Miscellaneous,Edutainment,Adventure,3D,Fantasy,Third-Person,Fantasy",No Online Multiplayer,26,23
Revenge of the Titans,PC,"May 24, 2010",79,7.6,PuppyGames,"Strategy,Real-Time,Fantasy,General,Fantasy",No Online Multiplayer,11,85
Bookworm Adventures: Volume 2,PC,"July 30, 2009",79,7.0,PopCap,"Miscellaneous,Puzzle,Puzzle,Puzzle,Logic,Logic",No info,15,14
R-Type Final,PlayStation2,"February 3, 2004",79,8.5,Irem,"Action,Shooter,Scrolling",1 Player,50,36
Hunter: The Reckoning,Xbox,"May 21, 2002",79,8.0,HighVoltageSoftware,"Action,Beat-'Em-Up",1-4 ,28,22
F1 2001,PC,"October 2, 2001",79,7.1,EASports,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",1-8 ,8,13
Tokyo Xtreme Racer 2,Dreamcast,"September 1, 2000",79,7.9,Genki,"Driving,Mission-based",No info,16,31
Star Wars: Squadrons,PC,"October 1, 2020",79,5.9,MotiveStudios,"Simulation,Space,Combat",Online Multiplayer,48,381
Strong Bad's Cool Game for Attractive People Episode 3: Baddest of the Bands,Wii,"October 27, 2008",79,7.4,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",No info,11,5
Street Fighter X Tekken,PlayStationVita,"October 23, 2012",79,7.5,Capcom,"Action,Fighting,Fighting,3D,2D,3D",Up to 8 ,25,74
Gears of War 2: All Fronts Collection,Xbox360,"July 28, 2009",79,7.8,EpicGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",10  Online,12,21
Brothers in Arms: Hell's Highway,PC,"October 7, 2008",79,7.7,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",No Online Multiplayer,22,175
Banjo-Kazooie: Nuts & Bolts,Xbox360,"November 11, 2008",79,6.7,RareLtd.,"Action,Platformer,Platformer,3D,3D",Up to 8 ,71,358
