name,platform,r-date,score,user score,developer,genre,players,critics,users
Z.H.P. Unlosing Ranger vs Darkdeath Evilman,PSP,"October 25, 2010",81,9.7,NipponIchiSoftware,"Role-Playing,General,General",No info,19,843
NBA 2K7,PlayStation2,"September 25, 2006",81,8.4,"KushGames,VisualConcepts","Sports,Traditional,Basketball,Sim",10  Online,12,18
Saints Row 2,Xbox360,"October 14, 2008",81,8.1,VolitionInc.,"Action Adventure,Modern,Modern,Open-World",Up to 12 ,75,360
Tom Clancy's Rainbow Six Vegas 2,PlayStation3,"March 18, 2008",81,7.9,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",Up to 14 ,32,100
Resident Evil 5: Lost in Nightmares,PlayStation3,"February 18, 2010",81,7.8,Capcom,"Action Adventure,Horror,Horror,Survival",No info,14,68
Wolfenstein: The New Order,PC,"May 19, 2014",81,8.2,MachineGames,"General,Action,Shooter,First-Person,Historic,Arcade",No Online Multiplayer,23,2197
Fallout: New Vegas - Old World Blues,PlayStation3,"July 19, 2011",81,7.6,ObsidianEntertainment,"Role-Playing,First-Person,First-Person,Western-Style",No info,10,35
Super Mega Baseball 2,XboxOne,"May 1, 2018",81,7.2,MetalheadSoftware,"Sports,Team,Baseball,Arcade",Up to 4 ,21,24
Paradise Killer,Switch,"September 4, 2020",81,8.0,KaizenGameWorks,"Adventure,Visual Novel",No Online Multiplayer,23,20
Remnant: From the Ashes - Swamps of Corsus,PC,"April 28, 2020",81,6.6,GunfireGames,"Action,Shooter,Third-Person,Arcade",No info,10,17
World of Final Fantasy Maxima,XboxOne,"November 6, 2018",81,7.8,SquareEnix,"Role-Playing,Japanese-Style",2 ,9,18
Mega Man Anniversary Collection,PlayStation2,"June 22, 2004",81,8.8,AtomicPlanetEntertainment,"Miscellaneous,Compilation",1 Player,26,70
The Sims Bustin' Out,PlayStation2,"December 15, 2003",81,8.4,Maxis,"Miscellaneous,Virtual Life",1-2 ,26,47
Mortal Kombat: Deadly Alliance,Xbox,"November 18, 2002",81,8.2,Midway,"Action,Fighting,3D",1-2 ,27,25
Medal of Honor Frontline,Xbox,"November 10, 2002",81,7.3,EALA,"Action,Shooter,First-Person,Historic",1-4 ,18,27
NHL Hitz 20-03,Xbox,"September 16, 2002",81,7.9,BlackBox,"Sports,Traditional,Ice Hockey,Arcade",1-4 ,19,15
Star Wars: Jedi Starfighter,PlayStation2,"March 10, 2002",81,7.9,LucasArts,"Simulation,Sci-Fi,Small Spaceship",1-2 ,22,9
FIFA Soccer 2002,GameCube,"November 21, 2001",81,8.3,EASports,"Sports,Traditional,Soccer,Sim",1-4 ,13,8
TimeSplitters,PlayStation2,"October 23, 2000",81,7.9,FreeRadicalDesign,"Action,Shooter,First-Person,Sci-Fi",1-4 ,23,56
Downwell,PC,"October 15, 2015",81,6.7,Moppin,"Action,General",No Online Multiplayer,20,130
From Dust,PlayStation3,"September 13, 2011",81,7.1,UbisoftMontpellier,"Strategy,Adventure,General,General,General",No info,11,36
Phoenix Wright: Ace Attorney - Dual Destinies,3DS,"October 24, 2013",81,8.1,Capcom,"Adventure,General,General,Visual Novel",No Online Multiplayer,63,246
Lone Survivor,PC,"April 23, 2012",81,7.4,superflatgames,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,24,144
NCAA Football 08,Xbox360,"July 17, 2007",81,7.8,EASports,"Sports,Traditional,Team,Football,Sim,Sim",2  Online,30,46
The Lion's Song,Switch,"July 10, 2018",81,8.5,Mi'pu'miGames,"Adventure,Point-and-Click",No Online Multiplayer,19,13
Deus Ex: Mankind Divided - A Criminal Past,PlayStation4,"February 23, 2017",81,6.8,EidosMontreal,"Action Adventure,General",No info,7,35
Call of Duty: Advanced Warfare,XboxOne,"November 3, 2014",81,5.6,SledgehammerGames,"Action,Shooter,First-Person,Modern,Arcade",Up to 18 ,53,943
Diablo II: Resurrected,PlayStation5,"September 23, 2021",81,3.9,BlizzardEntertainment,"Role-Playing,Action RPG",No info,22,261
Star Wars Jedi: Fallen Order,XboxOne,"November 15, 2019",81,8.1,RespawnEntertainment,"Action,Action Adventure,General",No Online Multiplayer,33,824
Star Wars Jedi: Fallen Order,PC,"November 15, 2019",81,7.9,RespawnEntertainment,"Action,Action Adventure,General",No Online Multiplayer,32,1887
Capcom Classics Collection,Xbox,"September 27, 2005",81,tbd,DigitalEclipse,"Miscellaneous,Compilation",1-3 ,23,0
Rising Storm 2: Vietnam,PC,"May 30, 2017",81,7.5,AntimatterGames,"Action,Shooter,First-Person,Tactical",Up to 64 ,18,150
Alien: Isolation,PC,"October 6, 2014",81,8.5,CreativeAssembly,"Action Adventure,Sci-Fi,General,Survival",No Online Multiplayer,41,2108
Phantom Dust,Xbox,"March 15, 2005",81,7.6,MicrosoftGameStudiosJapan,"Action,Shooter,Third-Person,Sci-Fi",4  Online,37,50
The Witcher,PC,"October 30, 2007",81,8.7,CDProjektRedStudio,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,50,1538
Unravel Two,XboxOne,"June 9, 2018",81,7.5,ColdwoodInteractive,"Action,Platformer,2D",No Online Multiplayer,23,58
Overcooked! 2,Switch,"August 7, 2018",81,7.8,GhostTownGamesLtd.,"Action,Arcade",Up to 4 ,38,99
Phoenix Wright: Ace Attorney Trilogy,3DS,"December 9, 2014",81,8.5,NATSUMEATARIInc.,"Miscellaneous,Compilation",No info,34,136
Kentucky Route Zero - Act I,PC,"January 7, 2013",81,7.5,CardboardComputer,"Adventure,General,General",No info,28,121
Ghostrunner,PC,"October 27, 2020",81,8.3,ONEMORELEVEL,"Action,Adventure,General,Platformer,3D",No Online Multiplayer,64,444
Call of Duty: Black Ops II,WiiU,"November 18, 2012",81,6.9,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Modern,Arcade",Up to 18 ,31,250
Cotton Reboot!,Switch,"July 20, 2021",81,7.5,SangatuUsaginoMori,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,11,6
Jet Lancer,Switch,"May 12, 2020",81,tbd,VladimirFedyushkin,"Action,Shooter,Shoot-'Em-Up,Vertical",No Online Multiplayer,7,0
Hunt: Showdown,PlayStation4,"February 18, 2020",81,7.0,Crytek,"Sci-Fi,Third-Person,Arcade,Action,Shooter,First-Person,Tactical",Up to 10 ,25,156
Aviary Attorney: Definitive Edition,Switch,"January 30, 2020",81,7.8,SketchyLogic,"Adventure,Visual Novel",No Online Multiplayer,10,8
Frog Detective 2: The Case of the Invisible Wizard,PC,"December 9, 2019",81,8.2,GraceBruxner,"Adventure,General",No Online Multiplayer,7,5
The Elder Scrolls Online: Dragonhold,PC,"October 21, 2019",81,4.6,ZeniMaxMedia,"Role-Playing,Massively Multiplayer",Massively Multiplayer,7,14
Irony Curtain: From Matryoshka with Love,PC,"May 16, 2019",81,7.9,ArtifexMundi,"Adventure,General",No Online Multiplayer,11,29
Unruly Heroes,PC,"January 23, 2019",81,6.3,MagicDesignStudios,"Action,Platformer,2D",Online Multiplayer,11,33
Lone Survivor: The Director's Cut,PlayStationVita,"September 24, 2013",81,8.0,"CurveStudios,superflatgames","Action Adventure,Horror,Horror,Survival",No info,18,65
Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,Wii,"November 17, 2008",81,8.0,TelltaleGames,"Miscellaneous,Adventure,General,Compilation",1 Player,14,6
Stygian: Reign of the Old Ones,PC,"September 26, 2019",81,8.0,CulticGames,"Adventure,General",No Online Multiplayer,17,81
Dishonored: The Brigmore Witches,Xbox360,"August 13, 2013",81,7.6,ArkaneStudios,"Action Adventure,Modern,General,Modern",No info,18,40
Life is Strange: Episode 3 - Chaos Theory,PlayStation4,"May 19, 2015",81,8.1,DONTNODEntertainment,"Action Adventure,General",No info,33,234
Virtua Fighter 5 Final Showdown,Xbox360,"June 6, 2012",81,7.9,SegaAM2,"Action,Fighting,Fighting,3D,3D",No info,28,46
Life is Strange: Before the Storm - Episode 3: Hell is Empty,XboxOne,"December 20, 2017",81,7.5,DeckNineGames,"Action Adventure,General",No Online Multiplayer,10,23
Mega Man Zero 2,GameBoyAdvance,"October 14, 2003",81,8.8,Inti,"Action,Platformer,2D",1-2 ,17,78
Major League Baseball 2K5,Xbox,"February 23, 2005",81,8.2,KushGames,"Sports,Traditional,Baseball,Sim",2  Online,25,17
MORDHAU,PC,"April 29, 2019",81,7.8,Triternion,"Strategy,Real-Time,MOBA",Up to 64 ,21,234
FAST Racing NEO,WiiU,"December 10, 2015",81,8.6,Shin'en,"Driving,Racing,Arcade,Futuristic",No info,46,171
Faeria,PC,"March 8, 2017",81,7.7,AbrakamSA,"Miscellaneous,Board / Card Game",Online Multiplayer,9,39
Gunslugs,PlayStationVita,"February 18, 2014",81,7.2,AbstractionGames,"Action,General",No info,8,27
Jade Empire: Special Edition,PC,"February 26, 2007",81,8.1,BioWare,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,29,292
Sensible World of Soccer,Xbox360,"December 19, 2007",81,7.4,Codemasters,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,15,17
Ashen,PC,"December 6, 2018",81,5.9,A44,"Role-Playing,Action Adventure,Action RPG,Open-World",Online Multiplayer,21,204
Mighty Milky Way,DS,"May 9, 2011",81,7.9,WayForward,"Miscellaneous,Puzzle,Action,Puzzle,Action",1 Player,10,11
Shift 2: Unleashed,PlayStation3,"March 29, 2011",81,6.4,SlightlyMadStudios,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",Up to 12 ,52,115
NFL Street,GameCube,"January 13, 2004",81,8.2,EATiburon,"Sports,Traditional,Football,Arcade",1-4 ,30,6
Time Crisis 3,PlayStation2,"October 21, 2003",81,8.1,Namco,"Action,Shooter,Light Gun",1-2 ,29,20
Pro Race Driver,PlayStation2,"December 6, 2002",81,8.5,Codemasters,"Driving,Racing,GT / Street",1-4 ,22,19
Time Crisis II,PlayStation2,"October 1, 2001",81,7.9,Namco,"Action,Shooter,Light Gun",1-2 ,21,28
SWAT 3: Elite Edition,PC,"October 6, 2000",81,8.0,SierraEntertainment,"Action,Shooter,Shooter,First-Person,Tactical,Modern",No info,9,51
Asheron's Call,PC,"October 31, 1999",81,8.5,TurbineInc.,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy",Massively Multiplayer,15,25
Brave Fencer Musashi,PlayStation,"October 31, 1998",81,8.6,SquareSoft,"Role-Playing,Action RPG",1 Player,12,36
Trauma Center: Under the Knife,DS,"October 4, 2005",81,8.3,ITL,"Action,Simulation,General,General,Virtual,Career",1 Player,45,51
"Sakura Wars: So Long, My Love",PlayStation2,"March 30, 2010",81,8.2,REDEntertainment,"Strategy,Turn-Based,Fantasy",No info,15,37
Mario Golf: Toadstool Tour,GameCube,"July 29, 2003",81,8.1,CamelotSoftwarePlanning,"Sports,Traditional,Golf,Arcade",1-4 ,49,69
Life is Strange: True Colors,PlayStation5,"September 10, 2021",81,6.6,DeckNineGames,"Action Adventure,General",No Online Multiplayer,66,136
Cities: Skylines - PlayStation 4 Edition,PlayStation4,"August 15, 2017",81,7.2,Tantalus,"Strategy,Management,Government",No Online Multiplayer,15,118
Unravel,PC,"February 9, 2016",81,7.6,ColdwoodInteractive,"Action,Platformer,2D",No info,12,230
MLB The Show 21,XboxSeriesX,"April 16, 2021",81,6.9,SonyInteractiveEntertainmentSanDiegoStudio,"Sports,Team,Baseball,Sim",Up to 8 ,8,130
