name,platform,r-date,score,user score,developer,genre,players,critics,users
Riders Republic,PlayStation5,"October 28, 2021",77,7.2,Ubisoft,"Sports,Individual,Other",No info,37,66
RUSH,WiiU,"December 12, 2013",77,7.5,TwoTribes,"Miscellaneous,Puzzle,General",No info,7,25
LEGO Batman 2: DC Super Heroes,WiiU,"May 21, 2013",77,7.4,TTGames,"Action Adventure,Modern,General,Modern",No Online Multiplayer,7,34
Zeno Clash,PC,"April 21, 2009",77,7.7,ACETeam,"Action,Adventure,Shooter,Beat-'Em-Up,First-Person,Fantasy,3D,Sci-Fi",No Online Multiplayer,41,314
Hamtaro: Ham-Ham Games,GameBoyAdvance,"July 27, 2004",77,8.3,AlphadreamCorporation,"Sports,General",1 Player,20,9
I-Ninja,GameCube,"December 4, 2003",77,7.7,ArgonautGames,"Action,Platformer,3D",1 Player,18,14
James Bond 007: NightFire,PlayStation2,"November 18, 2002",77,8.4,EurocomEntertainmentSoftware,"Action,Shooter,First-Person,Modern",1-4 ,20,86
Harry Potter and the Chamber of Secrets,Xbox,"November 14, 2002",77,7.6,EurocomEntertainmentSoftware,"Action Adventure,Fantasy",1 Player,13,17
Operation Flashpoint: Resistance,PC,"July 10, 2002",77,8.7,BohemiaInteractive,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1-64 ,13,56
World Tour Soccer 2002,PlayStation2,"February 17, 2002",77,7.4,SCEELondonStudio,"Sports,Traditional,Soccer,Sim",No info,21,9
Etherlords,PC,"November 12, 2001",77,7.8,NivalInteractive,"Strategy,Turn-Based,General,General",1-2 ,11,47
FIFA Soccer 2002,PC,"October 29, 2001",77,7.4,EASports,"Sports,Traditional,Team,Soccer,Sim,Sim",1-8 ,9,48
Alone in the Dark: The New Nightmare,PlayStation,"June 18, 2001",77,8.3,Darkworks,"Action Adventure,Horror",1 Player,15,65
Tenchu 2: Birth of the Stealth Assassins,PlayStation,"August 7, 2000",77,8.7,Acquire,"Action Adventure,Fantasy",1 Player,14,63
Army Men: Air Combat,Nintendo64,"July 14, 2000",77,7.4,3DO,"Action,General",No info,10,5
Pokemon Snap,Nintendo64,"June 30, 1999",77,7.7,Hal,"Action,General",1 Player,15,170
Banjo-Kazooie,Xbox360,"December 3, 2008",77,8.3,4JStudios,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,17,101
They Are Billions,PC,"June 18, 2019",77,6.9,NumantianGames,"Strategy,Real-Time,Defense",No Online Multiplayer,12,143
Virginia,PlayStation4,"September 22, 2016",77,5.6,505Games,"Adventure,3D,First-Person",No info,28,108
FIFA Soccer 09,PC,"October 14, 2008",77,6.8,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,15,55
FIFA World Cup: Germany 2006,PC,"April 24, 2006",77,7.5,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",2  Online,12,59
Pillars of Eternity II: Deadfire,PlayStation4,"January 28, 2020",77,4.9,ObsidianEntertainment,"Role-Playing,Western-Style",No Online Multiplayer,20,118
1979 Revolution: Black Friday,Switch,"August 2, 2018",77,7.1,iNKStories,"Adventure,General",No Online Multiplayer,7,15
Giana Sisters: Twisted Dreams,PC,"October 22, 2012",77,7.7,BlackForestGames,"Action,Platformer,Platformer,2D,2D",No info,21,166
Alien Swarm,PC,"July 19, 2010",77,8.2,ValveSoftware,"Action,Shooter,Shooter,Third-Person,Tactical,Modern",No info,11,446
Art Style: BASE 10,DS,"July 6, 2009",77,tbd,SkipLtd.,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",1-2 ,9,0
Rune Factory 2: A Fantasy Harvest Moon,DS,"November 18, 2008",77,8.1,Neverland,"Role-Playing,General,General",No Online Multiplayer,14,33
FIFA World Cup: Germany 2006,PlayStation2,"April 24, 2006",77,8.2,EACanada,"Sports,Traditional,Soccer,Sim",2  Online,28,36
Soldiers: Heroes of World War II,PC,"June 30, 2004",77,8.3,BestWay,"Strategy,Real-Time,Military,General,Military",1-4 ,45,64
Shadows of the Damned,PlayStation3,"June 21, 2011",77,8.2,GrasshopperManufacture,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,56,161
The Elder Scrolls Online: Morrowind,PC,"May 22, 2017",77,6.7,ZeniMaxMedia,"Role-Playing,Massively Multiplayer",Massively Multiplayer,32,137
The Godfather,Xbox,"March 21, 2006",77,8.5,ElectronicArts,"Action Adventure,Historic",1 Player,58,39
Lemnis Gate,PC,"September 28, 2021",77,tbd,RatloopGamesCanada,"Action,Shooter,First-Person,Arcade",Up to 4 ,10,0
Sakuna: Of Rice and Ruin,PlayStation4,"November 10, 2020",77,7.7,Edelweiss,"Role-Playing,Action RPG",No Online Multiplayer,18,31
Cat Quest II,Switch,"October 24, 2019",77,8.3,TheGentlebros,"Action,Role-Playing,General,Action RPG",No Online Multiplayer,9,36
Whispers of a Machine,PC,"April 17, 2019",77,7.5,ClifftopGames,"Adventure,Point-and-Click",No Online Multiplayer,18,54
Flashback,Switch,"June 17, 2018",77,7.8,PaulCuisset,"Action,Platformer,2D",No Online Multiplayer,10,25
Bloodstained: Curse of the Moon,PC,"May 24, 2018",77,7.4,IntiCreates,"Action Adventure,Open-World",No Online Multiplayer,7,77
Figment,PC,"September 22, 2017",77,7.1,BedtimeDigitalGames,"Action,General",No Online Multiplayer,8,39
Project Zero 2: Wii Edition,Wii,"June 29, 2012",77,8.5,KoeiTecmoGames,"Action Adventure,Horror",1 Player,32,62
Dragon Quest Heroes: The World Tree's Woe and the Blight Below,PlayStation4,"October 13, 2015",77,7.6,OmegaForce,"2D,Action,Beat-'Em-Up,3D",No info,75,247
Stellaris: Console Edition,PlayStation4,"February 26, 2019",77,6.8,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",No Online Multiplayer,21,45
The Elder Scrolls Online: Tamriel Unlimited,XboxOne,"June 9, 2015",77,8.3,ZeniMaxMedia,"First-Person,First-Person,Massively Multiplayer Online,Fantasy,Role-Playing,Massively Multiplayer",Massively Multiplayer,11,629
Inazuma Eleven Go: Chrono Stones: Thunderflash,3DS,"March 27, 2015",77,8.0,Level5,"Sports,Soccer,Arcade,Team",No info,13,27
Kaze and the Wild Masks,PlayStation4,"March 26, 2021",77,7.4,PixelHive,"General,Action,Platformer,2D",No Online Multiplayer,17,21
LEGO City Undercover,XboxOne,"April 4, 2017",77,7.0,TTGames,"Action Adventure,Open-World",No info,16,29
Baldur's Gate: Siege of Dragonspear,PC,"March 31, 2016",77,3.7,OverhaulGames,"Role-Playing,Western-Style",No info,13,562
EA Sports UFC 3,XboxOne,"January 30, 2018",77,5.0,EASports,"Sports,Individual,Combat,Boxing / Martial Arts",2 ,17,66
Gears of War 3: RAAM's Shadow,Xbox360,"December 13, 2011",77,7.9,EpicGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,32,64
Crysis 3,PlayStation3,"February 19, 2013",77,6.5,Crytek,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 12 ,23,320
Mega Man Zero 3,GameBoyAdvance,"October 5, 2004",77,8.8,Inti,"Action,Platformer,2D",1-2 ,21,87
Golf Club: Wasteland,XboxOne,"September 3, 2021",77,tbd,DemagogStudio,"Adventure,General",No info,7,0
Indivisible,PlayStation4,"October 8, 2019",77,6.8,LabZeroGames,"Role-Playing,Action RPG",No Online Multiplayer,45,94
Pinstripe,Switch,"October 25, 2018",77,8.2,"ArmorGames,AtmosGames","Miscellaneous,Action Adventure,General",No Online Multiplayer,7,12
The Walking Dead: The Telltale Series - The Final Season,PC,"August 13, 2018",77,8.2,"TelltaleGames,SkyboundGames","Adventure,Point-and-Click",No Online Multiplayer,14,209
Final Fantasy XV: Royal Edition,PlayStation4,"March 6, 2018",77,8.6,SquareEnix,"Role-Playing,Action RPG",Up to 4 ,7,552
