name,platform,r-date,score,user score,developer,genre,players,critics,users
Legendary Gary,PC,"February 20, 2018",78,tbd,EvanRogers,"Strategy,Turn-Based,General",No Online Multiplayer,7,0
Everybody's Golf,PlayStation4,"August 29, 2017",78,7.6,"SCEI,ClapHanz","Traditional,Sports,Individual,Golf,Arcade",Up to 20 ,48,164
Shadows of Adam,PC,"February 23, 2017",78,6.9,SomethingClassicGamesLLC,"Role-Playing,Japanese-Style",No Online Multiplayer,8,22
Flywrench,PlayStation4,"February 14, 2017",78,3.5,Messhof,"Action,General",No info,8,15
Style Savvy: Fashion Forward,3DS,"August 19, 2016",78,6.9,synSophia,"Simulation,Virtual,Career",No info,10,24
Dungelot: Shattered Lands,PC,"February 18, 2016",78,6.8,"RedWinterSoftwareLimited,RedWinterSoftware","Role-Playing,Strategy,Turn-Based,General,Tactics",No Online Multiplayer,10,8
Dying Light: The Following,PlayStation4,"February 9, 2016",78,8.0,Techland,"Action Adventure,Survival",No info,24,166
Teslagrad,PlayStation4,"April 14, 2015",78,6.8,RainGames,"Action,Platformer,2D",No info,14,116
The Walking Dead: Season Two Episode 4 - Amid the Ruins,PlayStation3,"July 22, 2014",78,7.9,TelltaleGames,"General,Action,Adventure,General,Point-and-Click",No info,7,42
Battlefield 3: End Game,PC,"March 26, 2013",78,7.4,EADICE,"Action,Shooter,Shooter,First-Person,Modern,Tactical,Modern,Arcade",No info,9,70
Marvel vs. Capcom Origins,Xbox360,"September 26, 2012",78,8.3,IronGalaxyStudios,"Action,Miscellaneous,Fighting,Compilation,2D",No info,22,11
Call of Duty: Black Ops - Annihilation,Xbox360,"June 28, 2011",78,4.9,Treyarch,"Action,Shooter,Shooter,First-Person,Tactical,Historic,Arcade,Historic",No info,17,53
Ace Attorney Investigations: Miles Edgeworth,DS,"February 16, 2010",78,8.3,Capcom,"Adventure,General,General,Visual Novel",No Online Multiplayer,51,100
Top Spin 3,Xbox360,"June 23, 2008",78,7.7,PamDevelopment,"Sports,Traditional,Individual,Tennis,Tennis",Up to 4 ,47,40
Fire Pro Wrestling Returns,PlayStation2,"November 13, 2007",78,8.6,S-Neo,"Action,Fighting,Wrestling",1-8 ,12,18
NCAA March Madness 2005,PlayStation2,"November 17, 2004",78,8.3,EACanada,"Sports,Traditional,Basketball,Sim",2  Online,19,13
Pac-Man vs.,GameCube,"December 2, 2003",78,8.3,Nintendo,"Miscellaneous,Puzzle,General",1-4 ,31,10
World Tour Soccer 2003,PlayStation2,"February 10, 2003",78,8.0,SCEELondonStudio,"Sports,Traditional,Soccer,Sim",1-8 ,21,6
Crash Bandicoot: The Huge Adventure,GameBoyAdvance,"February 25, 2002",78,7.8,VicariousVisions,"Action,Platformer,2D",No info,18,57
Amped: Freestyle Snowboarding,Xbox,"November 19, 2001",78,8.2,IndieBuilt,"Sports,Alternative,Snowboarding",1-4 ,30,23
Dave Mirra Freestyle BMX 2,GameCube,"November 17, 2001",78,8.5,"Z-Axis,Ltd.","Sports,Alternative,Biking",1-2 ,15,8
Tony Hawk's Pro Skater 2x,Xbox,"November 14, 2001",78,7.1,Treyarch,"Sports,Alternative,Skateboarding",1-4 ,24,10
NHL FaceOff 2001,PlayStation,"September 5, 2000",78,tbd,SolWorks,"Sports,Traditional,Ice Hockey,Sim",No info,11,0
Castlevania,Nintendo64,"December 31, 1998",78,7.2,KCEK,"Action,Platformer,3D",1 Player,15,62
Titan Quest,PC,"June 26, 2006",77,8.1,IronLoreEntertainment,"Role-Playing,Action RPG,Action RPG",Up to 6 ,51,501
Call of Duty 2: Big Red One,PlayStation2,"November 1, 2005",77,7.9,Treyarch,"Action,Shooter,First-Person,Historic",16  Online,39,107
Tom Clancy's Ghost Recon: Shadow Wars,3DS,"March 22, 2011",77,7.8,Ubisoft,"Action,Strategy,Shooter,Turn-Based,First-Person,Modern,General,Modern,Tactical,Modern",No info,49,84
Plants vs. Zombies: Battle for Neighborville,PlayStation4,"October 18, 2019",77,5.5,PopCap,"Action,Shooter,Third-Person,Tactical",Up to 24 ,25,165
Deathtrap,PC,"February 4, 2015",77,7.7,NeocoreGames,"Strategy,General",No info,26,74
Yomawari: Midnight Shadows,PlayStation4,"October 24, 2017",77,7.0,NipponIchiSoftware,"Action Adventure,Survival",No info,23,26
Excitebots: Trick Racing,Wii,"April 20, 2009",77,8.1,MonsterGamesInc.,"Driving,Racing,General,Arcade,Arcade,Automobile",No info,29,32
Kokuga,3DS,"June 27, 2013",77,7.5,G.Rev,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Top-Down",No info,14,19
Spider-Man: Web of Shadows,DS,"October 21, 2008",77,6.9,GriptoniteGames,"Action,Platformer,General,Beat-'Em-Up,2D,2D",1 Player,12,19
The Missing: JJ Macfield and the Island of Memories,PlayStation4,"October 15, 2018",77,7.1,WhiteOwls,"Action,Action Adventure,General",No Online Multiplayer,10,20
Galactic Civilizations: Altarian Prophecy,PC,"November 12, 2004",77,6.9,Stardock,"Strategy,Turn-Based,Real-Time,Sci-Fi,4X",No Online Multiplayer,11,7
Demon Turf,Switch,"November 4, 2021",77,tbd,Fabraz,"Action,Platformer,3D",No info,10,0
Graceful Explosion Machine,Switch,"April 6, 2017",77,7.9,VertexPop,"Action,Shooter,Shoot-'Em-Up,Horizontal",No Online Multiplayer,19,86
UEFA EURO 2008,PlayStation2,"May 19, 2008",77,4.7,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,8,10
Pop Island,DS,"December 7, 2009",77,7.8,odenisstudio,"Action,General,General",1-8 ,7,5
NBA Live 06,PlayStation2,"September 26, 2005",77,7.1,EACanada,"Sports,Traditional,Basketball,Sim",2  Online,24,34
Republique: Episode 1 - Exordium,PC,"February 25, 2015",77,7.5,"Camouflaj,LLC","Action Adventure,Linear",No Online Multiplayer,26,66
Prince of Persia: The Forgotten Sands,Wii,"May 18, 2010",77,8.1,UbisoftQuebec,"Action Adventure,Fantasy,General,Fantasy,Linear",No Online Multiplayer,24,37
Mega Man Legacy Collection,3DS,"February 23, 2016",77,8.5,DigitalEclipse,"Miscellaneous,Compilation",No Online Multiplayer,27,86
Mutant Storm Reloaded,Xbox360,"November 22, 2005",77,7.2,PomPomGames,"Action,Shooter,Shooter,Static,Static,Shoot-'Em-Up,Top-Down",1-2 ,18,9
Mortal Kombat: Armageddon,Xbox,"October 11, 2006",77,8.2,Midway,"Action,Fighting,3D",8  Online,23,18
NFL Street 2,GameCube,"December 22, 2004",77,7.6,EATiburon,"Sports,Traditional,Football,Arcade",1-4 ,24,5
Story of Seasons: Friends of Mineral Town,Switch,"July 14, 2020",77,8.2,MarvelousInc.,"Strategy,Management,Business / Tycoon",No Online Multiplayer,49,60
Vacation Simulator,PC,"April 9, 2019",77,5.7,OwlchemyLabs,"Action,Simulation,General,Virtual,Virtual Life,Career",No Online Multiplayer,7,9
Nintendo Land,WiiU,"November 18, 2012",77,7.9,Nintendo,"Miscellaneous,Party,Party,Party / Minigame",1-5 ,61,542
Sonic Generations,PC,"November 3, 2011",77,8.3,"Sega,SonicTeam","Action,Platformer,Platformer,3D,3D",No Online Multiplayer,11,470
Elite: Dangerous,PlayStation4,"June 27, 2017",77,6.9,FrontierDevelopments,"Simulation,Space,Civilian",Massively Multiplayer,17,132
Kingdom Hearts HD 1.5 ReMIX,PlayStation3,"September 10, 2013",77,8.8,SquareEnix,"Miscellaneous,Compilation,Compilation",No Online Multiplayer,49,519
WRC 8 FIA World Rally Championship,PC,"September 5, 2019",77,5.9,Kylotonn,"Racing,Arcade,Automobile",Online Multiplayer,12,62
Starhawk,PlayStation3,"May 8, 2012",77,7.8,LightBoxInteractive,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,71,200
Skylanders Giants,PlayStation3,"October 21, 2012",77,6.7,ToysforBob,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,21,26
Yakuza 2,PlayStation2,"September 9, 2008",77,8.7,AmusementVision,"Action Adventure,Modern",1 Player,34,96
Brain Age 2: More Training in Minutes a Day,DS,"August 20, 2007",77,7.2,Nintendo,"Miscellaneous,Edutainment,Edutainment",1-16 ,37,26
Regalia: Of Men and Monarchs - Royal Edition,XboxOne,"April 13, 2018",77,tbd,PixelatedMilk,"Strategy,Turn-Based,Tactics",No Online Multiplayer,7,0
Railway Empire,XboxOne,"January 30, 2018",77,6.8,GamingMindsStudios,"Simulation,Strategy,Management,Vehicle,Train,Business / Tycoon",No Online Multiplayer,7,8
Puddle,PlayStationVita,"July 24, 2012",77,5.5,NekoEntertainment,"Miscellaneous,Puzzle,Action,Puzzle,Logic,Logic",1 Player,10,28
Devil May Cry HD Collection,Xbox360,"March 29, 2012",77,8.6,"Capcom,PipeworksSoftware,Inc.","Miscellaneous,Action Adventure,Fantasy,Compilation",No Online Multiplayer,32,179
Game of Thrones: Episode One - Iron From Ice,PlayStation4,"December 2, 2014",77,7.3,TelltaleGames,"Action,General,Adventure,Point-and-Click",No info,18,145
Tiny Barbarian DX,Switch,"October 10, 2017",77,7.7,"Nicalis,StarQuail","Action,General,Platformer,2D",Online Multiplayer,11,21
Reigns,PC,"August 11, 2016",77,7.4,Nerial,"Simulation,General",No Online Multiplayer,10,67
Mega Man 9,PlayStation3,"September 25, 2008",77,8.6,IntiCreates,"Action,Platformer,Platformer,2D,2D",1 Player,27,76
Sonic & Sega All-Stars Racing,PlayStation3,"February 23, 2010",77,8.0,SumoDigital,"Driving,Racing,Arcade,Kart,Kart,Automobile",Up to 8 ,44,75
Mafia II,PC,"August 23, 2010",77,8.2,2KCzech,"Action Adventure,Historic,General,Historic,Open-World",No Online Multiplayer,46,2276
EA Sports MMA,PlayStation3,"October 19, 2010",77,6.9,EATiburon,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Wrestling,Combat,Boxing / Martial Arts",Up to 10 ,47,47
Etrian Mystery Dungeon,3DS,"April 7, 2015",77,7.9,SpikeChunsoft,"Role-Playing,General,Roguelike",No info,44,55
Sega Rally Revo,Xbox360,"October 9, 2007",77,7.3,SEGARacingStudio,"Driving,Racing,Arcade,Rally / Offroad,Rally / Offroad,Automobile",Up to 6 ,42,34
