name,platform,r-date,score,user score,developer,genre,players,critics,users
Neverending Nightmares,PC,"September 26, 2014",68,7.1,InfinitapGames,"Horror,Horror,Action Adventure,Survival",No Online Multiplayer,21,98
Major League Baseball 2K12,PlayStation3,"March 6, 2012",68,4.4,VisualConcepts,"Sports,Traditional,Team,Baseball,Sim,Sim",2 ,8,5
Bejeweled Blitz Live,Xbox360,"February 23, 2011",68,7.5,TorpexGamesLLC,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",No info,18,10
Tenchu: Shadow Assassins,PSP,"March 24, 2009",68,7.1,"FromSoftware,Acquire","Action Adventure,Historic,General,Historic",No info,18,30
Star Wars: The Force Unleashed,PlayStation2,"September 16, 2008",68,7.5,KromeStudios,"Action,General",1 Player,7,53
Brain Challenge,DS,"January 8, 2008",68,7.0,Ubisoft,"Miscellaneous,Edutainment,Edutainment",No info,7,4
My Word Coach,Wii,"November 6, 2007",68,7.8,Ubisoft,"Miscellaneous,Edutainment,Edutainment",1 Player,8,4
The Legend of Spyro: A New Beginning,DS,"October 10, 2006",68,6.2,AmazeEntertainment,"Action,Platformer,Platformer,3D,3D",1 Player,10,17
Midway Arcade Treasures 3,Xbox,"September 27, 2005",68,tbd,DigitalEclipse,"Miscellaneous,Compilation",1-4 ,29,0
Terminator 3: The Redemption,GameCube,"September 6, 2004",68,tbd,ParadigmEntertainment,"Action,Shooter,Third-Person,Sci-Fi",1-2 ,20,0
Yu-Gi-Oh! World Championship Tournament 2004,GameBoyAdvance,"February 10, 2004",68,7.7,KCEJ,"Miscellaneous,Card Battle",1-2 ,18,24
Dark Fall: The Journal,PC,"July 25, 2003",68,6.8,XXVProductions,"Adventure,3D,First-Person,Modern",No Online Multiplayer,23,22
Gallop Racer 2003: A New Breed,PlayStation2,"March 31, 2003",68,8.5,Tecmo,"Sports,Alternative,Horse Racing",1-2 ,16,15
ATV Quad Power Racing 2,Xbox,"January 27, 2003",68,tbd,ClimaxGroup,"Driving,Racing,Rally / Offroad",1-4 ,17,0
Army Men: RTS,PlayStation2,"March 27, 2002",68,7.7,PandemicStudios,"Strategy,Real-Time,Fantasy",1 Player,14,6
Ultimate Ride,PC,"September 30, 2001",68,7.0,GigawattStudios,"Action,Strategy,General,Management,Business / Tycoon",1 Player,9,6
Ball Breakers,PlayStation,"July 26, 2000",68,5.3,LostToys,"Action,General",1-2 ,10,4
Bang! Gunship Elite,PC,"July 19, 2000",68,7.0,RaylandInteractive,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",1-8 ,15,5
Monster Hunter,PlayStation2,"September 21, 2004",68,8.8,Capcom,"Action Adventure,Fantasy",4  Online,37,61
Vandal Hearts: Flames of Judgment,Xbox360,"January 20, 2010",68,8.4,HijinxStudios,"Role-Playing,Strategy,Turn-Based,Console-style RPG,Console-style RPG,Tactics",No info,32,19
Wallace & Gromit: Curse of the Were-Rabbit,PlayStation2,"September 29, 2005",68,3.6,FrontierDevelopments,"Action Adventure,Modern",1-2 ,32,33
Hell Yeah! Wrath of the Dead Rabbit,PlayStation3,"September 25, 2012",68,7.9,ArkedoStudio,"Action,Platformer,Platformer,2D,2D",No info,17,32
Ice Age 2: The Meltdown,PlayStation2,"March 14, 2006",68,8.1,EurocomEntertainmentSoftware,"Action,Platformer,3D",1 Player,19,16
The Cave (2013),PC,"January 23, 2013",68,7.5,DoubleFineProductions,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,21,219
Atelier Iris 2: The Azoth of Destiny,PlayStation2,"April 25, 2006",68,7.3,Gust,"Role-Playing,Console-style RPG",1 Player,34,20
Commander: Conquest of the Americas,PC,"July 30, 2010",68,5.3,NitroGames,"Strategy,Real-Time,General,General,Command",No info,16,20
Dear Esther: Landmark Edition,PlayStation4,"September 20, 2016",68,6.1,TheChineseRoom,"Adventure,3D,First-Person",No Online Multiplayer,21,54
Treasure World,DS,"June 30, 2009",68,tbd,Aspyr,"Simulation,General,General",No info,14,0
Zendoku,DS,"June 26, 2007",68,tbd,ZoonamiLtd.,"Miscellaneous,Puzzle,Puzzle,Logic,Logic",1-2 ,13,0
NBA 07,PSP,"September 25, 2006",68,7.0,SCEA,"Sports,Traditional,Team,Basketball,Sim,Sim",2  Online,24,5
Justice League Heroes,Xbox,"October 17, 2006",68,8.0,SnowblindStudios,"Role-Playing,Action RPG",1-2 ,30,8
Dark Summit,GameCube,"February 4, 2002",68,4.5,RadicalEntertainment,"Sports,Alternative,Snowboarding",1-2 ,16,4
TSIOQUE,PC,"November 7, 2018",68,8.4,OhNoo,"Adventure,Point-and-Click",No Online Multiplayer,12,27
Need for Speed,PC,"March 15, 2016",68,5.4,GhostGames,"Racing,Simulation,Automobile",No info,23,356
Ice Age 2: The Meltdown,Xbox,"March 14, 2006",68,tbd,VivendiGames,"Action,Platformer,3D",1 Player,16,0
Tom Clancy's EndWar,PSP,"November 4, 2008",68,6.3,"FunaticsSoftware,Funatics","Strategy,Real-Time,Wargame,Turn-Based,Military,Tactics",No info,7,9
Lydia,Switch,"January 17, 2020",68,6.6,PlatonicPartnership,"Adventure,General",No Online Multiplayer,11,22
Blitzkrieg 3,PC,"June 2, 2017",68,3.8,"NivalInteractive,Nival","Strategy,Real-Time,General,Historic,Tactics",Online Multiplayer,8,20
Alien Breed 3: Descent,Xbox360,"November 17, 2010",68,6.7,Team17,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,16,6
Harry Potter and the Goblet of Fire,PlayStation2,"November 8, 2005",68,6.1,ElectronicArts,"Action Adventure,Fantasy",1-3 ,29,69
Trine 3: The Artifacts of Power,PC,"August 20, 2015",68,7.0,"Frozenbyte,Inc.","Action Adventure,General,Action,Platformer,2D",No info,34,149
Pure Pool,XboxOne,"November 14, 2014",68,6.9,VooFooStudios,"Alternative,Other,Sports,Miscellaneous,Parlor,Individual,Billiards",No info,7,8
Arcana Heart 3: LOVE MAX!!!!!,PlayStation3,"September 23, 2014",68,7.6,Examu,"Action,Fighting,2D",Up to 6 ,10,15
SPACECOM,PC,"September 17, 2014",68,7.6,FLOWCOMBINE,"Strategy,Real-Time,General,Command",No info,8,18
Picross e4,3DS,"May 1, 2014",68,tbd,JupiterCorporation,"Miscellaneous,Puzzle,Logic",No info,8,0
Labyrinth Legends,PlayStation3,"December 18, 2012",68,7.1,CreatStudios,"Action Adventure,Fantasy,General,Fantasy",No info,8,8
Nightshade,PlayStation2,"February 10, 2004",68,7.9,WowEntertainment,"Action,Beat-'Em-Up",1 Player,39,23
The Invincible Iron Man,GameBoyAdvance,"December 15, 2002",68,tbd,TorusGames,"Action,Platformer,2D",1 Player,9,0
Need for Speed: Hot Pursuit 2,GameCube,"September 30, 2002",68,8.1,EASeattle,"Driving,Racing,Arcade",1-2 ,16,19
Spider-Man,PC,"September 17, 2001",68,8.2,GrayMatter,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,11,48
Snack World: The Dungeon Crawl Gold,Switch,"February 14, 2020",68,7.3,"Level5,h.a.n.d.Inc.","Role-Playing,Action RPG,Japanese-Style",Up to 4 ,44,77
The Biggest Loser: Ultimate Workout,Xbox360,"November 4, 2010",68,tbd,BlitzGamesStudios,"Sports,Miscellaneous,General,Exercise / Fitness",Up to 4 ,11,0
Marvel's Avengers,PC,"September 4, 2020",68,3.2,"CrystalDynamics,EidosMontreal","Action,General",Up to 4 ,21,387
Rain of Reflections: Chapter 1,PC,"October 4, 2019",68,7.8,LionbiteGames,"Strategy,Action Adventure,Turn-Based,General",No Online Multiplayer,9,6
Effie,PlayStation4,"June 4, 2019",68,6.8,"InvergeStudios,FactoriaCulturalGestio,S.L.","Action,Platformer,3D",No Online Multiplayer,17,25
Crimsonland,PC,"September 9, 2003",68,7.5,"10tonsEntertainment,10tons","Action,Shooter,Scrolling,Shoot-'Em-Up,Top-Down,Vertical",No Online Multiplayer,8,46
Banjo-Pilot,GameBoyAdvance,"January 12, 2005",68,6.2,RareLtd.,"Driving,Racing,Kart",1-4 ,22,13
Big Brain Academy: Wii Degree,Wii,"June 11, 2007",68,7.0,Nintendo,"Miscellaneous,Edutainment,Edutainment",1-8 ,33,41
Smoke and Sacrifice,PlayStation4,"January 15, 2019",68,5.6,SolarSailGames,"Action Adventure,General",No Online Multiplayer,13,5
WRC 6: World Rally Championship,XboxOne,"October 7, 2016",68,4.3,Kylotonn,"Racing,Simulation,Automobile",No info,13,16
EA Sports Active 2,Xbox360,"November 16, 2010",68,6.3,EACanada,"Sports,Miscellaneous,General,Exercise / Fitness",No info,21,11
Tony Hawk's Project 8,PSP,"November 21, 2006",68,7.5,Page44Studios,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",1-4 ,11,15
Astria Ascending,PC,"September 30, 2021",68,4.8,ArtisanStudios,"Role-Playing,Japanese-Style",No Online Multiplayer,21,5
Crash Drive 3,Switch,"July 8, 2021",68,tbd,M2H,"Racing,Arcade,Automobile",No Online Multiplayer,7,0
