name,platform,r-date,score,user score,developer,genre,players,critics,users
Rochard,PC,"November 15, 2011",81,7.8,RecoilGames,"Action,Adventure,General,Platformer,Platformer,2D,2D",No info,16,142
The Dishwasher: Vampire Smile,Xbox360,"April 6, 2011",81,8.2,SkaStudios,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,55,31
SnowRunner,XboxOne,"April 28, 2020",81,7.1,SaberInteractive,"Simulation,Racing,Arcade,Vehicle,Automobile,Civilian",Up to 4 ,16,50
Exo One,PC,"November 18, 2021",81,7.6,Exbleative,"Simulation,Adventure,General,Space,Civilian",No Online Multiplayer,13,25
Middle-earth: Shadow of War,XboxOne,"October 10, 2017",81,4.4,MonolithProductions,"Action Adventure,Open-World",2 ,38,390
Fallout 3: Broken Steel,PC,"May 5, 2009",81,7.3,BethesdaGameStudios,"Role-Playing,First-Person,First-Person,General,Western-Style",1 Player,18,140
Cyber Shadow,XboxOne,"January 26, 2021",81,7.4,MechanicalHeadStudios,"Action,Platformer,2D",No Online Multiplayer,12,24
Winning Eleven: Pro Evolution Soccer 2007,PSP,"February 6, 2007",81,8.3,KCET,"Sports,Traditional,Team,Soccer,Sim,Sim",2 ,10,14
Persona Q2: New Cinema Labyrinth,3DS,"June 4, 2019",81,7.8,Atlus,"Role-Playing,Japanese-Style",No Online Multiplayer,36,78
Catherine: Full Body,PlayStation4,"September 3, 2019",81,8.1,Atlus,"Action Adventure,Survival",2 ,60,228
Borderlands 3,PC,"September 13, 2019",81,5.3,GearboxSoftware,"Action,Shooter,First-Person,Arcade",Up to 4 ,53,2598
SnowRunner,PlayStation4,"April 28, 2020",81,6.9,SaberInteractive,"Simulation,Racing,Arcade,Vehicle,Automobile,Civilian",Up to 4 ,23,197
Patapon 2,PSP,"May 5, 2009",81,8.6,SCEJapanStudio,"Action,General,General",Up to 4 ,49,86
Tiger Woods PGA Tour 06,PC,"September 20, 2005",81,7.5,EASports,"Sports,Traditional,Individual,Golf,Sim,Sim",4  Online,14,12
CrossCode,PlayStation4,"July 9, 2020",81,7.4,RadicalFishGames,"Role-Playing,Action RPG",No Online Multiplayer,19,42
Timespinner,PlayStation4,"September 25, 2018",81,6.3,LunarRayGames,"Action,Platformer,2D",Online Multiplayer,8,28
Joe Danger 2: The Movie,PlayStationVita,"January 13, 2015",81,6.6,FourDoorLemon,"Action,Racing,General,Arcade,Other",No info,11,14
MadWorld,Wii,"March 10, 2009",81,8.6,PlatinumGames,"Action,Beat-'Em-Up,Beat-'Em-Up,3D",1-2 ,74,205
Metal Arms: Glitch in the System,PlayStation2,"November 18, 2003",81,8.8,MassMedia,"Action,Shooter,Third-Person,Sci-Fi",1-2 ,28,21
The Walking Dead: Saints & Sinners,PC,"January 23, 2020",81,8.0,SkydanceInteractive,"Action,Action Adventure,General,Survival",No Online Multiplayer,28,131
Final Fantasy XV,PlayStation4,"November 29, 2016",81,7.6,SquareEnix,"Action RPG,Role-Playing,Action RPG",Up to 4 ,109,4724
RollerCoaster Tycoon 3,PC,"October 26, 2004",81,5.4,FrontierDevelopments,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,39,394
Going Under,Switch,"September 24, 2020",81,8.1,AggroCrab,"Action Adventure,General",No Online Multiplayer,10,12
Dragon's Dogma: Dark Arisen,PC,"January 15, 2016",81,8.1,"Capcom,QLOC","Role-Playing,Action RPG",No Online Multiplayer,62,570
Genshin Impact,PlayStation4,"September 28, 2020",81,4.7,miHoYo,"Role-Playing,Action RPG",Up to 4 ,25,1059
Puyo Puyo Tetris,Switch,"April 25, 2017",81,8.1,SonicTeam,"Puzzle,Matching,Stacking",Up to 4 ,54,213
Overcooked! 2,PC,"August 7, 2018",81,7.7,GhostTownGamesLtd.,"Action,Arcade",Up to 4 ,7,62
Guild Wars 2: Heart of Thorns,PC,"October 23, 2015",81,7.3,ArenaNet,"Role-Playing,Massively Multiplayer",No info,22,962
AaaaaAAaaaAAAaaAAAAaAAAAA!!!: A Reckless Disregard for Gravity,PC,"September 3, 2009",81,7.1,DejobaanGames,"Action,Sports,General,Platformer,3D",No info,15,97
Tiger Woods PGA Tour 07,PlayStation3,"November 14, 2006",81,tbd,EARedwoodShores,"Sports,Traditional,Individual,Golf,Sim,Sim",Up to 4 ,30,0
Pokemon Puzzle League,Nintendo64,"September 1, 2000",81,8.5,Nintendo,"Miscellaneous,Puzzle,Matching",No info,15,40
The Sims 2 University,PC,"February 28, 2005",81,7.8,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,31,59
The Artful Escape,XboxSeriesX,"September 9, 2021",81,7.6,Beethoven&Dinosaur,"Action,Adventure,General,Platformer,2D",No info,33,64
The Legend of Heroes: Trails of Cold Steel IV,PlayStation4,"October 27, 2020",81,8.7,Falcom,"Role-Playing,Japanese-Style",No Online Multiplayer,33,157
Skulls of the Shogun,Xbox360,"January 30, 2013",81,8.2,"17Bit,17-Bit","Strategy,Turn-Based,Fantasy,General,Fantasy,Tactics",No info,48,50
Far Cry 3: Blood Dragon,PC,"May 1, 2013",81,8.1,UbisoftMontreal,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",No Online Multiplayer,31,981
Assassin's Creed,PlayStation3,"November 13, 2007",81,7.3,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,40,1072
Borderlands: The Zombie Island of Dr. Ned,Xbox360,"November 24, 2009",81,7.9,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",4  Online,23,59
SUPERBEAT: XONiC,PlayStationVita,"November 10, 2015",81,7.3,Nurijoy,"Action,Rhythm,Music",No info,22,34
IL-2 Sturmovik: Birds of Prey,PlayStation3,"September 8, 2009",81,7.4,GaijinEntertainment,"Simulation,Flight,WWII,WWII,Combat",Up to 16 ,28,24
Ni no Kuni II: Revenant Kingdom,PC,"March 23, 2018",81,7.0,Level5,"Role-Playing,Japanese-Style",No Online Multiplayer,22,349
FORM,PC,"June 1, 2017",81,tbd,CharmGames,"Adventure,General,3D,First-Person",No Online Multiplayer,7,0
MLB 14: The Show,PlayStation3,"April 1, 2014",81,6.7,SCEASanDiegoStudios,"Sports,Traditional,Team,Baseball,Sim,Sim",Up to 8 ,26,77
Bravely Second: End Layer,3DS,"April 15, 2016",81,8.1,SiliconStudio,"Role-Playing,Japanese-Style",No Online Multiplayer,70,202
Terraria,Xbox360,"March 27, 2013",81,7.2,EngineSoftware,"Action,Action Adventure,Platformer,Platformer,Sandbox,2D,2D",Up to 4 ,39,151
Sid Meier's Civilization: Beyond Earth,PC,"October 23, 2014",81,5.5,FiraxisGames,"Strategy,Turn-Based,Sci-Fi,General,4X",No info,78,1076
