name,platform,r-date,score,user score,developer,genre,players,critics,users
A Game of Dwarves,PC,"October 23, 2012",60,6.4,ZealGameStudios,"Strategy,General,General",No Online Multiplayer,11,65
Drawn to Life: Two Realms,PC,"December 7, 2020",60,tbd,DigitalContinue,"Action Adventure,Sandbox",No Online Multiplayer,9,0
Pirates of the Caribbean Online,PC,"October 31, 2007",60,7.3,DisneyOnline,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,7,24
Dead to Rights: Retribution,PlayStation3,"April 27, 2010",60,6.3,VolatileGames,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",No Online Multiplayer,44,32
The Incredibles: Rise of the Underminer,PlayStation2,"November 1, 2005",60,7.5,HeavyIronStudios,"Action,Platformer,3D",1-2 ,12,14
"Shaman King: Legacy of the Spirits, Sprinting Wolf",GameBoyAdvance,"February 8, 2005",60,8.2,KCEJ,"Action Adventure,Fantasy",1 Player,11,6
Payday 2,Switch,"February 27, 2018",60,5.1,"SumoDigital,OverkillSoftware","Action,Shooter,First-Person,Arcade",Up to 4 ,34,41
Symmetry (2018),PC,"February 20, 2018",60,5.6,SleeplessClinic,"Adventure,General",No Online Multiplayer,9,10
We Are The Dwarves,PC,"February 25, 2016",60,7.4,WhaleRockGames,"Strategy,Real-Time,General",No Online Multiplayer,23,38
Bermuda Triangle: Saving the Coral,DS,"February 2, 2010",60,tbd,StormCityGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,8,0
Intellivision Lives!,Xbox,"February 2, 2004",60,tbd,RealtimeAssociates,"Miscellaneous,Compilation",No info,9,0
Risk: Global Domination,PlayStation2,"November 5, 2003",60,7.8,CyberloreStudios,"Strategy,Wargame,Turn-Based",1-6 ,9,29
Digimon Battle Spirit,GameBoyAdvance,"January 13, 2003",60,7.7,DimpsCorporation,"Action,General",No info,7,6
Dragon Throne: Battle of Red Cliffs,PC,"March 26, 2002",60,tbd,Object,"Strategy,Real-Time,Historic,General,Historic",1-8 ,9,0
King's Field: The Ancient City,PlayStation2,"March 25, 2002",60,8.6,FromSoftware,"Role-Playing,First-Person",1 Player,14,26
JetFighter IV: Fortress America,PC,"November 8, 2000",60,7.5,MissionStudios,"Simulation,Flight,Modern Jet,Combat",1 Player,15,4
A Fistful of Gun,PC,"September 24, 2015",60,7.6,FarmerGnome,"Action,General,Shooter,Shoot-'Em-Up,Top-Down",Up to 9 ,10,14
Batman: Arkham Origins Blackgate - Deluxe Edition,PlayStation3,"April 1, 2014",60,6.5,ArmatureStudio,"Action Adventure,General,Fantasy",No Online Multiplayer,11,31
Firefall,PC,"July 29, 2014",60,6.8,Red5Studios,"Shooter,Sci-Fi,Sci-Fi,Action,Shooter,Third-Person,Arcade",No info,22,239
Sonic Unleashed,Xbox360,"November 20, 2008",60,8.3,SonicTeam,"Action,General,Platformer,Platformer,3D,2D,3D",No Online Multiplayer,50,590
Alex Kidd in Miracle World DX,PlayStation4,"June 22, 2021",60,6.5,Jankenteam,"Action,Platformer,2D",No Online Multiplayer,12,20
Jurassic Park: The Game,Xbox360,"November 15, 2011",60,3.8,TelltaleGames,"Adventure,General,General,Visual Novel,Point-and-Click",No info,9,134
My Pet Shop,DS,"March 9, 2009",60,tbd,TaitoCorporation,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,10,0
Cyanide & Happiness - Freakpocalypse,PC,"March 11, 2021",60,tbd,Explosm,"Action Adventure,General",No Online Multiplayer,16,0
Storm: Frontline Nation,PC,"June 10, 2011",60,7.9,SimBin,"Strategy,Turn-Based,Modern,General",No info,12,13
Star Wars: The New Droid Army,GameBoyAdvance,"November 14, 2002",60,7.0,Helixe,"Action,Platformer,2D",1 Player,10,7
Steal Princess,DS,"May 19, 2009",60,tbd,ClimaxEntertainment,"Action,Platformer,Platformer,3D,3D",No info,14,0
Constantine,Xbox,"February 14, 2005",60,7.3,BitsStudios,"Action Adventure,Sci-Fi",1 Player,31,19
All Zombies Must Die!,Xbox360,"December 28, 2011",60,5.1,Doublesix,"Action,General,General,Shooter,Shoot-'Em-Up,Top-Down",No Online Multiplayer,27,14
Beijing 2008 - The Official Video Game of the Olympic Games,Xbox360,"July 8, 2008",60,6.5,"EurocomEntertainmentSoftware,Eurocom","Sports,Olympic Sports,Olympic Sports,Individual,Athletics",Up to 8 ,34,24
SNK Heroines: Tag Team Frenzy,Switch,"September 7, 2018",60,6.5,SNKCorporation,"Action,Fighting,2D",Up to 8 ,24,54
Zack Zero,PlayStation3,"January 17, 2012",60,7.3,CrocodileEntertainment,"Action,Platformer,Platformer,2D,2D",No info,21,20
ProStroke Golf - World Tour 2007,PSP,"March 8, 2007",60,tbd,GustoGames,"Sports,Traditional,Individual,Golf,Sim,Sim",No Online Multiplayer,20,0
True Crime: New York City,PlayStation2,"November 15, 2005",60,7.7,"Luxoflux,Inc.","Action Adventure,Modern",1 Player,47,74
Monster Jam Steel Titans 2,XboxOne,"March 2, 2021",60,tbd,"RainbowStudios,THQNordic,FeldEntertainment","Simulation,Vehicle,Civilian,Racing,Arcade,Automobile",Up to 6 ,8,0
Windbound,PC,"August 28, 2020",60,5.3,5LivesStudios,"Action Adventure,Survival",No Online Multiplayer,7,16
Dead or School,PlayStation4,"March 13, 2020",60,4.9,StudioNanafushi,"Role-Playing,Action Adventure,General,Action RPG",No Online Multiplayer,7,14
Truck Racing Championship,PlayStation4,"August 20, 2019",60,3.7,N-RACING,"Racing,Simulation,Automobile",Up to 8 ,7,7
Turok 2: Seeds of Evil Remaster,Switch,"August 9, 2019",60,7.3,NightDiveStudios,"Action,Shooter,First-Person,Arcade",Up to 16 ,8,8
Desert Child,PC,"December 11, 2018",60,6.4,OscarBrittain,"Racing,Arcade,Futuristic",Online Multiplayer,7,8
Shelter Generations,Switch,"April 12, 2018",60,6.0,MightandDelight,"Miscellaneous,Adventure,General,Compilation",No Online Multiplayer,8,5
Rogue Trooper Redux,Switch,"October 17, 2017",60,6.3,Rebellion,"Action,Shooter,Third-Person,Arcade",Up to 4 ,9,19
Skylar & Plux: Adventure on Clover Island,XboxOne,"May 19, 2017",60,6.0,RightNiceGames,"Action,Platformer,3D",No info,12,8
Beyond Eyes,XboxOne,"August 4, 2015",60,5.6,tiger&squid,"Action Adventure,General",No info,24,29
Slender: The Arrival,PlayStation4,"March 24, 2015",60,6.6,BlueIsleStudios,"Adventure,3D,First-Person",No info,8,39
Metro: Last Light - Faction Pack,PC,"July 16, 2013",60,6.7,4AGames,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,7,47
Sonic Adventure 2,Xbox360,"October 5, 2012",60,8.0,"Sega,SonicTeam","Action,Platformer,Platformer,3D,3D",No info,8,124
Leedmees,Xbox360,"September 7, 2011",60,6.2,Konami,"Action,General,General",1-2 ,10,5
Crazy Taxi,PlayStation3,"November 16, 2010",60,7.4,Hitmaker,"Driving,Racing,Arcade,Arcade,Automobile",No info,19,24
Guitar Rock Tour,DS,"November 4, 2008",60,tbd,Ubisoft,"Action,Miscellaneous,Rhythm,Music,Music",1-2 ,8,0
Konductra,DS,"October 31, 2006",60,tbd,oeFun,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,General,Matching",2  Online,14,0
Namco Museum 50th Anniversary,GameBoyAdvance,"August 30, 2005",60,tbd,BackboneVancouver,"Miscellaneous,Compilation",1-2 ,7,0
BMX XXX,GameCube,"November 24, 2002",60,4.4,"Z-Axis,Ltd.","Sports,Alternative,Biking",1-2 ,15,9
