name,platform,r-date,score,user score,developer,genre,players,critics,users
Crusader Kings II: Sons of Abraham,PC,"November 18, 2013",77,7.6,ParadoxDevelopmentStudio,"Historic,Strategy,Real-Time,General,Historic",No info,7,55
Secret Weapons Over Normandy,Xbox,"November 18, 2003",77,8.8,TotallyGames,"Simulation,Flight,WWII",1-2 ,31,5
Risen,PC,"October 2, 2009",77,8.1,PiranhaBytes,"Role-Playing,General,General,Action RPG",No Online Multiplayer,32,849
VA-11 Hall-A: Cyberpunk Bartender Action,PC,"June 21, 2016",77,8.4,SukebanGames,"Simulation,Adventure,General",No Online Multiplayer,20,167
X-Men Origins: Wolverine,PC,"May 1, 2009",77,7.9,RavenSoftware,"Action,General,Beat-'Em-Up,2D,3D",No info,22,196
Penny Arcade Adventures: Episode Three,PC,"June 25, 2012",77,7.3,ZeboydGames,"Role-Playing,Adventure,General,Console-style RPG,Japanese-Style",No info,18,55
Valiant Hearts: The Great War,Switch,"November 8, 2018",77,8.0,UbisoftMontpellier,"Action,Platformer,2D",No Online Multiplayer,17,30
Resident Evil: Revelations 2 - Episode 3: Judgment,PlayStation4,"March 10, 2015",77,7.0,Capcom,"Action Adventure,Survival",No info,14,53
Donkey Kong Country 3,GameBoyAdvance,"November 7, 2005",77,8.2,RareLtd.,"Action,Platformer,2D",1 Player,16,34
The Gunstringer,Xbox360,"September 13, 2011",77,8.1,TwistedPixelGames,"Action,Shooter,Shooter,Third-Person,Rail,Fantasy,Fantasy",No Online Multiplayer,60,46
Dragon's Dogma: Dark Arisen,Xbox360,"April 23, 2013",77,8.0,Capcom,"Role-Playing,Action RPG,Action RPG",No Online Multiplayer,33,185
Voice of Cards: The Isle Dragon Roars,Switch,"October 28, 2021",77,8.2,"SquareEnix,A-lim","Strategy,Turn-Based,Card Battle",No info,10,18
Little Big Workshop,PC,"October 17, 2019",77,7.3,MirageGameStudios,"Strategy,Management,Business / Tycoon",No Online Multiplayer,11,9
Assassin's Creed III Remastered,XboxOne,"March 29, 2019",77,4.4,Ubisoft,"Action Adventure,Open-World",No Online Multiplayer,9,51
Battlestar Galactica Deadlock,PC,"August 31, 2017",77,7.2,BlackLabGames,"Strategy,Turn-Based,General,4X",Online Multiplayer,8,19
Doom 3: Resurrection of Evil,Xbox,"October 5, 2005",77,8.7,"idSoftware,NerveSoftware","Action,Shooter,First-Person,Sci-Fi",4  Online,41,58
Heavy Weapon: Atomic Tank,Xbox360,"January 17, 2007",77,7.8,PopCap,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",4  Online,17,26
Mortal Kombat: Deception,GameCube,"March 1, 2005",77,8.1,Midway,"Action,Fighting,3D",1-2 ,14,26
Pro Evolution Soccer 2012,PC,"September 27, 2011",77,6.4,Konami,"Sports,Traditional,Soccer,Sim",No info,13,115
Summon Night: Swordcraft Story,GameBoyAdvance,"July 26, 2006",77,8.2,Flight-Plan,"Role-Playing,Action RPG",1 Player,20,24
NFL Street 2,PlayStation2,"December 22, 2004",77,8.8,EATiburon,"Sports,Traditional,Football,Arcade",4  Online,33,24
Remnant: From the Ashes,PlayStation4,"August 20, 2019",77,7.0,GunfireGames,"Action,Shooter,Third-Person,Arcade",Up to 3 ,19,254
Sleeping Dogs: Definitive Edition,PlayStation4,"October 14, 2014",77,7.4,UnitedFrontGames,"Action Adventure,Modern,Open-World",No info,34,437
Grey Goo,PC,"January 23, 2015",77,7.4,Petroglyph,"Strategy,Real-Time,General,Modern,Command",No info,45,211
The Adventures of Shuggy,Xbox360,"June 15, 2011",77,8.2,SmudgedCatGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2  Online,25,11
F1 2013,PlayStation3,"October 8, 2013",77,6.4,CodemastersBirmingham,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",Up to 16 ,22,48
Xenonauts,PC,"November 4, 2011",77,7.8,"Gamethunks,GoldhawkInteractive","General,Strategy,General",No Online Multiplayer,21,192
Magic: The Gathering - Duels of the Planeswalkers 2012,PC,"June 15, 2011",77,5.8,StainlessGames,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",No info,20,111
Hitman - Intro Pack,PlayStation4,"March 11, 2016",77,5.3,IoInteractive,"Action Adventure,General",No info,69,276
Forza Horizon 4: LEGO Speed Champions,XboxOne,"June 13, 2019",77,5.7,PlaygroundGames,"Racing,Simulation,Automobile",No info,7,59
The Vanishing of Ethan Carter,XboxOne,"January 19, 2018",77,7.9,TheAstronauts,"Adventure,3D,First-Person",No Online Multiplayer,9,19
Warhammer: End Times - Vermintide,XboxOne,"October 4, 2016",77,6.6,"FatsharkAB,NordicGamesPublishing","Action,Shooter,First-Person,Tactical",No info,9,21
Aviary Attorney,PC,"December 21, 2015",77,7.3,SketchyLogic,"Adventure,Visual Novel",No Online Multiplayer,15,25
La-Mulana EX,PlayStationVita,"March 3, 2015",77,7.8,PygmyStudio,"Action,Action Adventure,Platformer,Open-World,2D",No info,16,28
The Darkness II,PC,"February 6, 2012",77,7.6,DigitalExtremes,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,20,571
Uno Rush,Xbox360,"March 25, 2009",77,7.2,CarbonatedGames,"Miscellaneous,Board Games,Board Games,Board / Card Game",4  Online,12,6
Perimeter,PC,"June 30, 2004",77,7.9,K-DLab,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",4  Online,39,40
Romance of the Three Kingdoms VIII,PlayStation2,"August 13, 2003",77,8.5,Koei,"Strategy,Turn-Based,Historic",1-8 ,14,19
Outlaw Volleyball,Xbox,"July 9, 2003",77,7.4,Hypnotix,"Sports,Traditional,Volleyball",1-4 ,33,8
Mega Man Battle Network 3 White,GameBoyAdvance,"June 24, 2003",77,8.7,Capcom,"Role-Playing,Action RPG",1-2 ,16,105
Metal Gear Solid 2: Substance,PC,"March 27, 2003",77,7.4,KCEJ,"Action Adventure,Modern,General,Modern",1 Player,9,135
Harry Potter and the Chamber of Secrets,PC,"November 15, 2002",77,8.4,KnowWonder,"Action Adventure,Fantasy,General,Fantasy,Open-World",No Online Multiplayer,8,203
RalliSport Challenge,PC,"November 6, 2002",77,6.9,DigitalIllusions,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",1-4 ,14,14
Mech Platoon,GameBoyAdvance,"January 3, 2002",77,7.6,Will,"Strategy,Real-Time,Sci-Fi",1-4 ,7,5
Makai Kingdom: Chronicles of the Sacred Tome,PlayStation2,"July 26, 2005",77,8.5,NipponIchiSoftware,"Role-Playing,Console-style RPG",1 Player,41,13
Broken Sword 5: The Serpent's Curse,XboxOne,"September 4, 2015",77,7.2,RevolutionSoftware,"Adventure,General",No info,12,17
Madden NFL 10,Wii,"August 14, 2009",77,7.1,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",No Online Multiplayer,23,24
Gun,GameCube,"November 8, 2005",77,8.3,NeversoftEntertainment,"Action Adventure,Historic",1 Player,27,12
Assetto Corsa Competizione,PC,"May 29, 2019",77,7.1,KunosSimulazioni,"Racing,Simulation,Automobile",Online Multiplayer,22,77
Donut County,PC,"August 28, 2018",77,7.4,BenEsposito,"Action Adventure,General",No Online Multiplayer,19,70
Headlander,PlayStation4,"July 26, 2016",77,7.0,DoubleFineProductions,"Action,Action Adventure,General,Platformer,2D",No info,40,37
