name,platform,r-date,score,user score,developer,genre,players,critics,users
Super Monday Night Combat,PC,"April 19, 2012",76,3.7,UberEntertainment,"Action,Strategy,Shooter,Real-Time,Third-Person,MOBA,MOBA,Modern",No info,7,212
Who's That Flying?!,PSP,"November 16, 2010",76,tbd,Mediatonic,"Adventure,General,Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",No info,10,0
Resident Evil Archives: Resident Evil,Wii,"June 23, 2009",76,8.8,Capcom,"Action Adventure,Horror,Horror,Survival",No Online Multiplayer,11,68
Sniper Elite,PC,"October 27, 2005",76,7.6,Rebellion,"Action,Shooter,Shooter,Third-Person,Tactical,Historic,Historic",No Online Multiplayer,13,194
Midway Arcade Treasures,PlayStation2,"November 18, 2003",76,8.2,Midway,"Miscellaneous,Compilation",1-4 ,22,9
Lufia: The Ruins of Lore,GameBoyAdvance,"May 6, 2003",76,8.1,TaitoCorporation,"Role-Playing,Console-style RPG",1-4 ,12,8
BloodRayne,Xbox,"October 15, 2002",76,7.9,TerminalReality,"Action,Shooter,Third-Person,Fantasy",1 Player,20,7
MX Superfly,GameCube,"June 25, 2002",76,7.4,PacificCoastPower&Light,"Driving,Racing,Motorcycle,Motocross",1-2 ,10,5
Star Wars Starfighter: Special Edition,Xbox,"November 26, 2001",76,8.3,SecretLevel,"Simulation,Sci-Fi,Small Spaceship",1-2 ,22,4
BreakNeck (2000),PC,"June 21, 2000",76,6.7,Synetic,"Driving,Racing,Arcade,Arcade,Automobile",1-8 ,16,6
Super Monkey Ball: Banana Mania,PlayStation5,"October 2, 2021",75,7.5,Sega,"Miscellaneous,Compilation",No info,28,13
Tak: The Great Juju Challenge,GameCube,"September 19, 2005",75,8.1,AvalancheSoftware,"Action,Platformer,3D",1-2 ,17,8
Scott Pilgrim vs. the World: The Game - Complete Edition,PlayStation4,"January 14, 2021",75,6.4,"Ubisoft,EngineSoftware","Action,Beat-'Em-Up,2D",Up to 4 ,26,24
Star Ocean: Second Evolution,PSP,"January 19, 2009",75,7.8,TOSE,"Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,37,38
Victoria II,PC,"August 13, 2010",75,8.4,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General",No info,17,196
