name,platform,r-date,score,user score,developer,genre,players,critics,users
Dark Souls,PlayStation3,"October 4, 2011",89,8.9,FromSoftware,"Role-Playing,Action RPG,Action RPG",Up to 4 ,54,2327
Stardew Valley,PC,"February 26, 2016",89,8.8,"EricBarone,ConcernedApe","General,Role-Playing,General",No Online Multiplayer,30,1269
Prince of Persia: The Sands of Time,PC,"December 2, 2003",89,8.5,Ubisoft,"Action Adventure,Fantasy,Fantasy,Linear",No Online Multiplayer,32,651
Devil May Cry 5: Special Edition,PlayStation5,"November 12, 2020",89,8.2,Capcom,"Action Adventure,General",Up to 3 ,34,215
Death's Door,Switch,"November 23, 2021",89,8.5,AcidNerve,"Action Adventure,General",No info,9,15
What Remains of Edith Finch,PC,"April 24, 2017",89,8.4,GiantSparrow,"Adventure,3D,First-Person",No Online Multiplayer,23,722
Top Spin,Xbox,"October 28, 2003",89,7.9,PamDevelopment,"Sports,Traditional,Tennis",1-4 ,44,37
ESPN NBA Basketball,PlayStation2,"October 21, 2003",89,8.4,VisualConcepts,"Sports,Traditional,Basketball,Sim",1-10 ,18,39
Tiger Woods PGA Tour 2004,Xbox,"September 22, 2003",89,7.2,EASports,"Sports,Traditional,Golf,Sim",1-4 ,18,17
Tom Clancy's Splinter Cell,GameCube,"April 10, 2003",89,8.1,UbisoftShanghai,"Action Adventure,Modern",1 Player,19,30
NHL 2K3,GameCube,"December 11, 2002",89,6.8,Treyarch,"Sports,Traditional,Ice Hockey,Sim",1-4 ,11,9
NBA Street,PlayStation2,"June 18, 2001",89,8.5,NuFX,"Sports,Traditional,Basketball,Arcade",1-2 ,22,46
Railroad Tycoon II,PC,"November 2, 1998",89,8.5,PopTopSoftware,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1-8 ,11,97
Burnout Paradise,Xbox360,"January 22, 2008",88,7.0,CriterionGames,"Driving,Racing,Arcade,Arcade,Automobile",Up to 8 ,68,319
Asgard's Wrath,PC,"October 10, 2019",88,8.2,Sanzaru,"Action Adventure,General",No Online Multiplayer,15,82
Wipeout Pure,PSP,"March 16, 2005",88,8.0,StudioLiverpool,"Driving,Racing,Arcade,Futuristic,Futuristic",Up to 8 ,56,116
DUSK,Switch,"October 28, 2021",88,8.6,NewBloodInteractive,"Action,Shooter,First-Person,Arcade",No info,11,25
The Beatles: Rock Band,PlayStation3,"September 9, 2009",88,8.1,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Music,Music",Up to 6 ,60,74
A Short Hike,Switch,"August 18, 2020",88,8.7,adamgryu,"Adventure,General",No Online Multiplayer,17,148
XCOM 2: War of the Chosen,PC,"August 29, 2017",88,7.9,FiraxisGames,"Strategy,Turn-Based,Tactics",No info,39,295
Fez,Switch,"April 14, 2021",88,7.1,PolytronCorp.,"Action,Platformer,2D",No Online Multiplayer,13,42
Fallout 4,XboxOne,"November 10, 2015",88,6.6,BethesdaGameStudios,"General,Role-Playing,Western-Style",No Online Multiplayer,39,2143
DUSK,PC,"December 10, 2018",88,8.3,NewBloodInteractive,"Action,Shooter,First-Person,Arcade",Online Multiplayer,19,198
Tiger Woods PGA Tour 2005,PlayStation2,"September 20, 2004",88,8.2,EASports,"Sports,Traditional,Golf,Sim",2  Online,30,20
Microsoft Flight Simulator 2004: A Century of Flight,PC,"July 29, 2003",88,7.8,MicrosoftGameStudios,"Simulation,Flight,Civilian Plane,Civilian",1-16 ,22,55
NBA Street Vol. 2,GameCube,"April 28, 2003",88,8.2,ElectronicArts,"Sports,Traditional,Basketball,Arcade",1-4 ,16,10
Medieval: Total War,PC,"August 19, 2002",88,8.6,CreativeAssembly,"Strategy,Real-Time,Historic,General,Historic",1-8 ,25,229
Shenmue II,Dreamcast,"November 23, 2001",88,9.1,SegaAM2,"Action Adventure,Modern",,9,338
NHL 2001,PlayStation,"September 26, 2000",88,7.3,Page44Studios,"Sports,Traditional,Ice Hockey,Sim",No info,10,9
Excitebike 64,Nintendo64,"April 30, 2000",88,8.1,LeftFieldProductions,"Driving,Racing,Motorcycle,Motocross",No info,24,30
R4: Ridge Racer Type 4,PlayStation,"May 1, 1999",88,8.7,Namco,"Driving,Racing,Arcade",1-2 ,18,46
Shadow Complex,Xbox360,"August 19, 2009",88,8.7,ChairEntertainment,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,73,219
Spelunky,PlayStationVita,"August 27, 2013",88,8.0,"Mossmouth,BlitWorks","Action,Platformer,Platformer,2D,2D",No Online Multiplayer,14,106
NBA Street V3,GameCube,"February 8, 2005",88,7.9,EACanada,"Sports,Traditional,Basketball,Arcade",1-6 ,36,17
Mafia,PC,"August 27, 2002",88,9.2,IllusionSoftworks,"Action Adventure,Historic,Historic,Open-World",No Online Multiplayer,27,1892
N++,XboxOne,"October 4, 2017",88,5.6,MetanetSoftwareInc.,"Action,Platformer,2D",No Online Multiplayer,7,21
Call of Duty: Modern Warfare 3,Xbox360,"November 8, 2011",88,3.5,"InfinityWard,SledgehammerGames","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 18 ,81,8643
What Remains of Edith Finch,PlayStation4,"April 25, 2017",88,8.3,GiantSparrow,"General,Adventure,3D,First-Person",No Online Multiplayer,65,759
Brothers in Arms: Road to Hill 30,Xbox,"March 1, 2005",88,7.9,GearboxSoftware,"Action,Shooter,First-Person,Historic",4  Online,64,73
Sekiro: Shadows Die Twice,PC,"March 22, 2019",88,8.3,FromSoftware,"Action Adventure,General",No Online Multiplayer,25,2393
Deus Ex: Human Revolution - Director's Cut,WiiU,"October 22, 2013",88,8.5,"EidosMontreal,StraightRight","Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,30,204
Madden NFL 06,PlayStation2,"August 8, 2005",88,8.0,EASports,"Sports,Traditional,Football,Sim",4  Online,29,128
Tetris Effect: Connected,XboxSeriesX,"November 10, 2020",88,7.7,MonstarsInc.,"Puzzle,Stacking",Up to 4 ,25,76
Dishonored,Xbox360,"October 9, 2012",88,7.9,ArkaneStudios,"Action Adventure,Modern,General,Modern",No Online Multiplayer,56,900
LIMBO,PC,"August 2, 2011",88,8.1,PLAYDEAD,"Action,Platformer,Platformer,2D,2D",No Online Multiplayer,22,1930
Crusader Kings II: The Old Gods,PC,"May 28, 2013",88,8.7,ParadoxDevelopmentStudio,"Strategy,Real-Time,Historic,General,Historic",No info,7,181
Assassin's Creed: Brotherhood,PC,"March 22, 2011",88,8.3,UbisoftMontreal,"Action Adventure,Historic,Historic,Open-World",No info,24,1790
Crash Team Racing,PlayStation,"September 30, 1999",88,9.0,NaughtyDog,"Driving,Racing,Kart",1-4 ,20,498
DJ Hero 2,Wii,"October 19, 2010",88,7.6,FreeStyleGames,"Action,Miscellaneous,Rhythm,Music,Music",No info,20,21
Pinball FX 2: Marvel Pinball - Avengers Chronicles,Xbox360,"June 20, 2012",88,7.8,ZenStudios,"Action,Miscellaneous,Parlor,Pinball,Pinball",No info,10,10
Medal of Honor Frontline,PlayStation2,"May 28, 2002",88,8.4,EALA,"Action,Shooter,First-Person,Historic",1 Player,29,187
Superbike 2001,PC,"October 9, 2000",88,6.7,MilestoneS.r.l,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",1-6 ,12,27
Ultimate Fighting Championship,Dreamcast,"August 29, 2000",88,7.5,Anchor(Legacy),"Action,Fighting,3D",No info,24,15
Wolfenstein II: The New Colossus,XboxOne,"October 27, 2017",88,6.5,MachineGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,21,473
Mario Kart 8,WiiU,"May 30, 2014",88,8.8,Nintendo,"Driving,Racing,Arcade,Kart,Kart,Automobile",Up to 12 ,82,1948
Super Mario Maker,WiiU,"September 11, 2015",88,8.8,Nintendo,"Action,Platformer,2D",No Online Multiplayer,85,864
NHL 11,PlayStation3,"September 7, 2010",88,7.2,ElectronicArts,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",Up to 12 ,38,55
Divinity: Original Sin Enhanced Edition,XboxOne,"October 27, 2015",88,7.7,LarianStudiosGames,"Role-Playing,Action RPG,Western-Style",2 ,7,139
Dead Space,PlayStation3,"October 13, 2008",88,8.8,EARedwoodShores,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No Online Multiplayer,67,740
Tekken 5,PlayStation2,"February 24, 2005",88,8.6,Namco,"Action,Fighting,3D",1-2 ,62,401
F.E.A.R.,PC,"October 17, 2005",88,8.3,NightRevenge,"Action Adventure,Survival",No Online Multiplayer,0,16
Psychonauts,Xbox,"April 19, 2005",88,8.8,DoubleFineProductions,"Action,Platformer,3D",1 Player,54,103
The Binding of Isaac: Rebirth,PlayStation4,"November 4, 2014",88,7.8,Nicalis,"Horror,Action,Action Adventure,Shooter,Survival,Shoot-'Em-Up,Top-Down",No info,15,551
Tony Hawk's Pro Skater 1 + 2,PC,"September 4, 2020",88,7.0,VicariousVisions,"Sports,Individual,Skate / Skateboard",Up to 8 ,17,109
FIFA 14,XboxOne,"November 19, 2013",88,5.8,EACanada,"Sim,Sports,Traditional,Team,Soccer,Sim",Up to 22 ,22,357
NHL 10,Xbox360,"September 15, 2009",88,8.3,EACanada,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",Up to 12 ,52,73
BioShock 2,Xbox360,"February 9, 2010",88,8.3,2KMarin,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 10 ,93,702
Kerbal Space Program,PC,"April 27, 2015",88,8.2,"SQUADTeam,Squad","Sci-Fi,Small Spaceship,Small Spaceship,Simulation,Space,Combat",No Online Multiplayer,24,688
Tribes 2,PC,"March 28, 2001",88,8.3,Dynamix,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",No info,28,51
Diddy Kong Racing,Nintendo64,"November 24, 1997",88,8.5,RareLtd.,"Driving,Racing,Kart",1-4 ,15,189
Star Fox 64,Nintendo64,"July 1, 1997",88,8.8,Nintendo,"Action,Shooter,Rail",1-4 ,16,272
NHL 09,Xbox360,"September 9, 2008",88,8.3,EACanada,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",Up to 12 ,41,63
Ori and the Blind Forest: Definitive Edition,XboxOne,"March 11, 2016",88,8.2,MoonStudios,"Action,Platformer,2D",No Online Multiplayer,24,425
Streets of Rage 4: Mr. X Nightmare,PC,"July 15, 2021",88,7.6,Lizardcube,"Action,Beat-'Em-Up,2D",No info,11,17
NieR: Automata,PlayStation4,"March 7, 2017",88,8.9,PlatinumGames,"Role-Playing,Action RPG",No Online Multiplayer,101,4148
Meteos,DS,"June 28, 2005",88,7.4,QEntertainment,"Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",1-4 ,49,175
Zero Escape: Virtue's Last Reward,3DS,"October 23, 2012",88,8.7,ChunSoft,"Adventure,General,General,Visual Novel",No Online Multiplayer,15,254
Dishonored 2,XboxOne,"November 10, 2016",88,7.8,ArkaneStudios,"Action Adventure,General",No Online Multiplayer,25,386
NHL 09,PlayStation3,"September 9, 2008",88,7.8,EACanada,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",Up to 12 ,25,42
Rise of the Tomb Raider: 20 Year Celebration,PlayStation4,"October 11, 2016",88,8.0,"CrystalDynamics,NixxesSoftware","Action Adventure,Linear",2 ,55,1721
