name,platform,r-date,score,user score,developer,genre,players,critics,users
Maize,PlayStation4,"September 12, 2017",45,tbd,FinishLineGames,"Adventure,General",No info,7,0
The Huntsman: Winter's Curse,PlayStation4,"August 16, 2016",45,tbd,DesertOwlGamesLLC,"Role-Playing,General",No info,10,0
Red Bull X-Fighters,Xbox360,"September 14, 2011",45,tbd,Xendex,"Sports,General,General,Individual,Biking",1 Player,12,0
Football Mogul 2007,PC,"December 15, 2006",45,6.0,SportsMogul,"Sports,Traditional,Team,Football,Management,Management,Sim",No info,9,4
Brothers in Arms: Double Time,Wii,"September 23, 2008",45,6.6,GearboxSoftware,"Action,Miscellaneous,Shooter,Shooter,Compilation,First-Person,Historic,Arcade",No Online Multiplayer,13,17
Major League Eating: The Game,Wii,"July 14, 2008",45,5.0,"Mastiff,SensorySweep","Action,General,General",2  Online,7,7
WWE 2K20,XboxOne,"October 22, 2019",45,1.2,VisualConcepts,"Sports,Individual,Combat,Wrestling",Up to 6 ,20,122
PDC World Championship Darts 2009,DS,"June 16, 2009",45,tbd,Rebellion,"Sports,Alternative,Individual,Other,Other",No info,9,0
N3II: Ninety-Nine Nights,Xbox360,"June 29, 2010",45,7.0,"Phantagram,FeelPlus","Action,Beat-'Em-Up,Beat-'Em-Up,2D",1 Player,43,49
Heaven & Hell (2003),PC,"August 31, 2003",45,7.0,MadCatInteractiveSoftware,"Strategy,Turn-Based,General,Fantasy",1-8 ,12,4
007 Legends,Xbox360,"October 16, 2012",45,4.5,"EurocomEntertainmentSoftware,Eurocom","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 12 ,49,78
Stop Stress: A Day of Fury,Wii,"December 7, 2009",45,3.3,Abylight,"Action,General,General",1 Player,12,4
Racquet Sports,PlayStation3,"September 14, 2010",45,4.3,AsoboStudio,"Sports,Traditional,General,Individual,Tennis,Other,Tennis",Up to 4 ,17,8
Napoleon Dynamite: The Game,DS,"October 23, 2007",45,7.3,7Studios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,Party / Minigame,General",1 Player,9,4
NPPL Championship Paintball 2009,PlayStation3,"November 18, 2008",45,6.7,FUNLabs,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 14 ,9,11
Splat Renegade Paintball,PC,"October 11, 2005",45,7.1,CatDaddyGames,"Sports,Alternative,Individual,Other,Other",14  Online,10,13
Narcos: Rise of the Cartels,PC,"November 19, 2019",45,2.6,KujuEntertainment,"Action,Strategy,Turn-Based,General,Tactics",No Online Multiplayer,14,26
Project Root,PlayStation4,"April 28, 2015",45,5.6,PabloTesta,"Action,Shooter,Shoot-'Em-Up,Vertical",No info,10,8
Fantastic Four: Rise of the Silver Surfer,Xbox360,"June 15, 2007",45,5.4,VisualConcepts,"Action,Action Adventure,General,General",No Online Multiplayer,30,16
Supercar Street Challenge,PC,"October 30, 2001",45,4.4,Exakt,"Driving,Racing,Simulation,Arcade,GT / Street,Automobile",1-2 ,10,5
Aliens: Colonial Marines,PC,"February 11, 2013",45,3.5,GearboxSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",4  Online,40,1219
Made Man: Confessions of the Family Blood,PlayStation2,"April 2, 2007",45,tbd,SilverbackStudios,"Action Adventure,Modern",1 Player,18,0
Fighting Fantasy: The Warlock of Firetop Mountain,DS,"November 23, 2009",45,8.1,BigBlueBubbleInc.,"Role-Playing,Action RPG,General",No info,10,32
Call of Juarez: The Cartel,PlayStation3,"July 19, 2011",45,5.3,Techland,"Action,Shooter,Shooter,First-Person,Historic,Modern,Modern,Arcade",Up to 12 ,42,85
Dead Horde,PC,"July 27, 2011",45,4.9,DNSDevelopment,"Action Adventure,Horror",No info,7,38
Mr. Driller Online,Xbox360,"April 2, 2008",45,6.3,NamcoBandaiGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",4  Online,17,4
Infinity Runner,PlayStation4,"April 21, 2015",45,5.5,WalesInteractive,"Action,General,Arcade",No info,15,13
Grooverider Slot Car Thunder,Xbox,"September 26, 2003",45,6.8,KingoftheJungle,"Driving,Racing,Arcade",1-4 ,9,10
Generation Zero,PlayStation4,"March 26, 2019",45,6.0,AvalancheStudios,"Action Adventure,Open-World",Up to 4 ,21,74
Hard Truck: Apocalypse,PC,"June 26, 2006",45,8.5,"BukaEntertainment,TargemGames","Simulation,Driving,Car Combat,Car Combat,Vehicle,Combat",1 Player,11,77
Hard Rock Casino,PlayStation2,"November 27, 2006",45,tbd,FarsightStudios,"Miscellaneous,Parlor,Gambling",1 Player,7,0
Hyperdimension Neptunia,PlayStation3,"February 15, 2011",45,6.7,"IdeaFactory,CompileHeart","Role-Playing,General,General,Japanese-Style",No Online Multiplayer,31,135
Bravo Team,PlayStation4,"March 6, 2018",45,4.7,SupermassiveGames,"Action,Shooter,First-Person,Arcade",2 ,39,57
Rodea the Sky Soldier,3DS,"November 10, 2015",45,5.7,"Prope,Kadokawa","Action,Platformer,3D",No info,7,38
Smart Bomb,PSP,"May 10, 2005",45,6.2,CoreDesignLtd.,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",Up to 4 ,19,6
Yet Another Zombie Defense HD,XboxOne,"June 22, 2018",45,4.5,AwesomeGamesStudio,"Strategy,Real-Time,Defense",Up to 4 ,10,6
Catwoman,Xbox,"July 20, 2004",45,4.2,EAGames,"Action Adventure,Modern",1 Player,33,6
Earthworm Jim 2,GameBoyAdvance,"May 31, 2002",45,6.0,SuperEmpire,"Action,Platformer,2D",1-2 ,10,8
Shadow the Hedgehog,PlayStation2,"November 15, 2005",45,5.9,SonicTeam,"Action,Platformer,3D",1-2 ,28,204
Crash: Mind Over Mutant,DS,"October 7, 2008",45,5.5,TOSE,"Action,Platformer,Platformer,3D,3D",No info,12,21
Battlestar Galactica,PC,"October 23, 2007",45,tbd,Auran,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",16  Online,7,0
Rodea the Sky Soldier,WiiU,"November 10, 2015",45,6.4,"Prope,Kadokawa","Action,Platformer,3D",No info,31,84
Warriors: Legends of Troy,PlayStation3,"March 15, 2011",44,7.3,TecmoKoeiCanada,"Action,General,General",No Online Multiplayer,22,26
Ford Bold Moves Street Racing,Xbox,"September 25, 2006",44,tbd,RazorworksStudios,"Driving,Racing,GT / Street",2  Online,12,0
Darkest of Days,Xbox360,"September 10, 2009",44,4.9,8MonkeyLabs,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,25,79
The Scourge Project: Episodes 1 and 2,PC,"April 9, 2010",44,4.4,TragnarionStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Arcade",4  Online,8,54
Remothered: Broken Porcelain,PlayStation4,"October 13, 2020",44,6.3,StormindGames,"Adventure,3D,First-Person",No Online Multiplayer,14,39
Sword of the Stars II: Lords of Winter,PC,"October 28, 2011",44,4.7,KerberosProductions,"Strategy,Turn-Based,General,Sci-Fi,Sci-Fi",No info,14,135
Zoo Tycoon DS,DS,"October 11, 2005",44,6.6,Altron,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",No Online Multiplayer,19,27
Watchmen: The End Is Nigh Part 2,PC,"July 29, 2009",44,5.6,DeadlineGames,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,7,23
Teenage Mutant Ninja Turtles: Mutants in Manhattan,PlayStation4,"May 24, 2016",44,5.5,PlatinumGames,"Action,Beat-'Em-Up,3D",Up to 4 ,49,179
Dinotopia: The Sunstone Odyssey,Xbox,"August 5, 2003",44,tbd,ViciousCycle,"Action Adventure,Fantasy",1 Player,10,0
Superman: The Man of Steel,Xbox,"November 19, 2002",44,5.4,CircusFreak,"Action,Beat-'Em-Up",1 Player,19,12
ESPN National Hockey Night,PlayStation2,"March 25, 2001",44,tbd,KushGames,"Sports,Traditional,Ice Hockey,Sim",1-4 ,10,0
Watchmen: The End Is Nigh Part 2,Xbox360,"August 26, 2009",44,6.8,DeadlineGames,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",1-2 ,14,10
The Uncertain: Light at the End,PC,"October 8, 2020",44,5.8,ComonGames,"Action Adventure,General",No Online Multiplayer,15,13
Hummer Badlands,Xbox,"April 14, 2006",44,6.0,Eutechnyx,"Driving,Racing,Rally / Offroad",1-2 ,7,5
TMNT: Mutant Melee,GameCube,"March 16, 2005",44,6.8,KonamiComputerEntertainmentHawaii,"Action,Fighting,3D",2  Online,16,9
Last Rebellion,PlayStation3,"February 23, 2010",44,4.7,HitMaker,"Role-Playing,Action RPG,Console-style RPG,Console-style RPG,Japanese-Style",1 Player,30,27
Chronovolt,PlayStationVita,"December 31, 2012",44,3.2,Playerthree,"Puzzle,Action,General,General",No info,9,32
