name,platform,r-date,score,user score,developer,genre,players,critics,users
UEFA Euro 2012,PlayStation3,"April 24, 2012",65,2.3,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",No info,19,23
Midway Arcade Treasures 3,GameCube,"October 26, 2005",65,7.0,Midway,"Miscellaneous,Compilation",1-4 ,16,4
Downward Spiral: Horus Station,PC,"May 31, 2018",65,tbd,3rdEyeStudios,"Adventure,3D,First-Person",Online Multiplayer,13,0
Capcom Puzzle World,PSP,"February 6, 2007",65,tbd,Capcom,"Miscellaneous,Compilation,Compilation",2 ,31,0
AO Tennis 2,PC,"January 9, 2020",65,7.4,BigAntStudios,"Sports,Individual,Tennis",Online Multiplayer,9,66
The Solus Project,PlayStation4,"September 18, 2017",65,6.9,GripGames,"Action,General",No info,12,17
Orwell's Animal Farm,PC,"December 10, 2020",65,4.8,Nerial,"Adventure,General",No Online Multiplayer,21,4
Flock!,PC,"April 7, 2009",65,4.6,ProperGames,"Miscellaneous,Puzzle,Action,Puzzle,General,Puzzle,General",No Online Multiplayer,13,9
Rock of Ages 3: Make & Break,PlayStation4,"July 21, 2020",65,6.2,ACETeam,"Action,General",Online Multiplayer,9,10
NHL Rivals 2004,Xbox,"November 18, 2003",65,8.8,MicrosoftGameStudios,"Sports,Traditional,Ice Hockey,Sim",1-10 ,39,21
BloodRayne,PC,"September 9, 2003",65,7.7,TerminalReality,"Action,Shooter,Shooter,Third-Person,Fantasy,Fantasy,Arcade",No Online Multiplayer,15,136
Resident Evil: Dead Aim,PlayStation2,"June 18, 2003",65,6.7,CaviaInc.,"Action,Shooter,Light Gun",1 Player,28,95
Mega Man Network Transmission,GameCube,"June 17, 2003",65,8.8,Arika,"Action,Shooter,Scrolling",1 Player,28,59
Conflict: Desert Storm,Xbox,"September 30, 2002",65,8.3,SCi,"Action,Shooter,Third-Person,Tactical,Modern",1-4 ,14,18
Taz Wanted,PlayStation2,"September 17, 2002",65,8.6,BlitzGames,"Action,Platformer,3D",1-2 ,7,19
Legends of Wrestling,Xbox,"May 27, 2002",65,6.5,Acclaim,"Action,Fighting,Wrestling",1-4 ,10,4
Dark Arena,GameBoyAdvance,"January 18, 2002",65,7.8,GraphicState,"Action,Shooter,First-Person,Fantasy",1-4 ,17,4
Vampire Night,PlayStation2,"November 14, 2001",65,7.7,WowEntertainment,"Action,Shooter,Light Gun",1-2 ,18,9
Dexter's Laboratory: Deesaster Strikes!,GameBoyAdvance,"September 26, 2001",65,7.3,Virtucraft,"Adventure,General",1 Player,10,4
NBA Hoopz,Dreamcast,"February 13, 2001",65,8.4,EurocomEntertainmentSoftware,"Sports,Traditional,Basketball,Arcade",No info,10,5
Q-Ball: Billiards Master,PlayStation2,"February 29, 2000",65,tbd,Ornith,"Miscellaneous,Parlor,Billiards",1-2 ,9,0
Yoshi's Story,Nintendo64,"March 1, 1998",65,7.4,Nintendo,"Action,Platformer,2D",1 Player,8,120
Wii Party U,WiiU,"October 25, 2013",65,7.0,NdCube,"Miscellaneous,Party,Party,Party / Minigame",1-4 ,38,157
Darkspore,PC,"April 25, 2011",65,6.0,Maxis,"Role-Playing,Action RPG,Action RPG",Up to 4 ,52,137
Black Knight Sword,Xbox360,"December 12, 2012",65,7.3,"DigitalReality,GrasshopperManufacture","Action,Platformer,Platformer,2D,2D",No info,19,7
Defend Your Castle,Wii,"May 12, 2008",65,7.1,XGenStudios,"Action,Strategy,General,Real-Time,General,Defense",1-4 ,17,12
Feeding Frenzy 2: Shipwreck Showdown,Xbox360,"September 17, 2008",65,7.6,GastronautStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",1-4 ,10,9
Night Call,XboxOne,"June 24, 2020",65,5.6,BlackMuffinStudio,"Adventure,General",No Online Multiplayer,7,10
The Bradwell Conspiracy,PC,"October 8, 2019",65,6.4,BossaStudios,"Adventure,3D,First-Person",No Online Multiplayer,7,10
WRC 5,PC,"October 8, 2015",65,5.7,Kylotonn,"Racing,Simulation,Automobile",No info,8,45
Risen 3: Titan Lords,PC,"August 12, 2014",65,5.8,PiranhaBytes,"Role-Playing,General,Action RPG",No Online Multiplayer,49,913
Explodemon,PlayStation3,"February 8, 2011",65,7.7,CurveStudios,"Action,Platformer,Platformer,2D,2D",No info,20,6
Dance Dance Revolution Universe 2,Xbox360,"December 4, 2007",65,7.4,Konami,"Action,Miscellaneous,Rhythm,Dancing,Dancing",Up to 4 ,10,5
Genesis Alpha One,PlayStation4,"January 29, 2019",65,4.3,RadiationBlue,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,20,35
Dr. Luigi,WiiU,"December 31, 2013",65,7.2,"Arika,Nintendo","Miscellaneous,Puzzle,Stacking",No info,38,66
Armored Core 4,Xbox360,"March 20, 2007",65,7.4,FromSoftware,"Simulation,Sci-Fi,Vehicle,Mech,Mech,Combat",Up to 8 ,31,35
Kill la Kill: IF,Switch,"July 26, 2019",65,6.9,"StudioTRIGGER,Aplus","Action Adventure,General,Action,Fighting,3D",No Online Multiplayer,14,33
NASCAR 09,PlayStation3,"June 10, 2008",65,7.3,EAGames,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",Up to 14 ,22,11
Mazes of Fate,GameBoyAdvance,"December 6, 2006",65,tbd,SabarasaEntertainment,"Role-Playing,Console-style RPG",1 Player,15,0
198X,Switch,"January 23, 2020",65,7.0,Hi-BitStudios,"Action,Miscellaneous,Platformer,Party / Minigame,2D",No Online Multiplayer,10,17
SingStar Celebration,PlayStation4,"October 24, 2017",65,6.1,SonyInteractiveEntertainment,"Action,Rhythm,Music",No Online Multiplayer,13,9
Pro Cycling Manager Season 2013: Le Tour de France - 100th Edition,PC,"June 20, 2013",65,7.5,Cyanide,"Alternative,Biking,Sports,Individual,Biking",No info,12,17
"Warhammer 40,000: Inquisitor - Martyr",PlayStation4,"August 23, 2018",65,6.3,MaximumGames,"Strategy,Real-Time,General",Online Multiplayer,17,50
The Baconing,PlayStation3,"August 30, 2011",65,7.3,HotheadGames,"Action,Role-Playing,Platformer,Action RPG,3D",No info,25,15
Dragon Ball: Revenge of King Piccolo,Wii,"October 20, 2009",65,7.6,Media.Vision,"Action,Adventure,General,General,Beat-'Em-Up,2D",No info,25,18
Heavy Weapon: Atomic Tank,PlayStation3,"June 11, 2009",65,7.0,PopCap,"Action,Shooter,Shooter,Scrolling,Scrolling,Shoot-'Em-Up,Vertical",4  Online,13,4
Skelattack,PlayStation4,"June 2, 2020",65,6.5,Ukuza,"Action,Platformer,2D",No Online Multiplayer,20,15
The Falconeer,XboxSeriesX,"November 10, 2020",65,5.0,TomasSala,"Simulation,Flight,Combat",No Online Multiplayer,34,62
Fragments of Him,PlayStation4,"September 26, 2017",65,5.5,Sassybot,"Adventure,Visual Novel",No Online Multiplayer,10,4
Tears to Tiara II: Heir of the Overlord,PlayStation3,"October 14, 2014",65,8.3,AquaPlus,"Real-Time,Fantasy,Strategy,Adventure,Turn-Based,Visual Novel,General",No Online Multiplayer,18,49
Band Hero,DS,"November 3, 2009",65,6.3,VicariousVisions,"Action,Miscellaneous,Rhythm,Music,Music",No info,18,7
Aven Colony,PC,"July 25, 2017",65,8.1,MothershipEntertainment,"Strategy,Management,Government",No Online Multiplayer,20,22
Dedede's Drum Dash Deluxe,3DS,"August 29, 2014",65,7.3,HALLabs,"Action,Miscellaneous,Rhythm,Music",No info,10,10
Antigraviator,PC,"June 6, 2018",65,4.9,IcebergInteractive,"Racing,Arcade,Futuristic",Online Multiplayer,27,9
Obscure,PlayStation2,"April 6, 2005",65,8.8,Hydravision,"Action Adventure,Horror",1-2 ,27,57
How to Survive: Storm Warning Edition,PlayStation4,"November 4, 2014",65,6.4,EKOSoftware,"Action Adventure,Horror,Survival",2 ,8,25
Sengoku Basara: Samurai Heroes,Wii,"October 12, 2010",65,8.7,Capcom,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No info,18,18
Bee Movie Game,PlayStation2,"October 30, 2007",65,8.2,Beenox,"Action,General",1-2 ,11,13
Crash of the Titans,Xbox360,"October 4, 2007",65,6.5,RadicalEntertainment,"Action,General,General",No Online Multiplayer,25,60
NHL 08,PC,"September 11, 2007",65,4.4,EACanada,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",8  Online,8,20
Gladiator: Sword of Vengeance,PlayStation2,"November 5, 2003",65,6.2,AcclaimStudiosManchester,"Action,Beat-'Em-Up",1 Player,19,14
Harry Potter and the Sorcerer's Stone,PC,"November 16, 2001",65,7.7,KnowWonder,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,11,138
Stretch Panic,PlayStation2,"August 28, 2001",65,8.0,Treasure,"Action Adventure,Fantasy",1 Player,14,7
Off-Road Redneck Racing,PC,"May 2, 2001",65,tbd,RageSoftware,"Driving,Racing,Simulation,Rally / Offroad,Automobile",1-6 ,11,0
Super Runabout: San Francisco Edition,Dreamcast,"October 28, 2000",65,7.3,ClimaxEntertainment,"Driving,Mission-based",No info,11,6
Walt Disney World Quest: Magical Racing Tour,Dreamcast,"July 19, 2000",65,8.0,CrystalDynamics,"Driving,Racing,Kart",No info,14,5
Afro Samurai,PlayStation3,"January 27, 2009",65,6.3,"NamcoBandaiGamesAmerica,NamcoBandaiGames","Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",No Online Multiplayer,52,37
Brothers in Arms: D-Day,PSP,"December 5, 2006",65,8.3,UbisoftShanghai,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",1-2 ,19,73
Lovely Planet,XboxOne,"January 8, 2016",65,5.8,QUICKTEQUILA,"Action,Shooter,First-Person,Arcade",No info,12,5
Mini Ninjas Adventures,Xbox360,"June 29, 2012",65,8.0,SideKickLTD,"Action,General,General",No info,11,4
Powerstar Golf,XboxOne,"November 22, 2013",65,5.6,ZoeMode,"Arcade,Sports,Traditional,Individual,Golf,Arcade",No info,27,133
WRC 2: FIA World Rally Championship 2011,Xbox360,"October 14, 2011",65,6.3,MileStoneInc.,"Driving,Racing,Rally / Offroad",No info,20,13
Dead Space 2: Severed,PlayStation3,"March 1, 2011",65,6.7,VisceralGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",No info,13,31
Ferrari Challenge Trofeo Pirelli,Wii,"August 26, 2008",65,6.7,Eutechnyx,"Driving,Racing,Simulation,Other,Other,GT / Street,Automobile",No info,7,19
