name,platform,r-date,score,user score,developer,genre,players,critics,users
"Warhammer 40,000: Mechanicus",Switch,"July 17, 2020",72,6.7,BulwarkStudios,"Action,General",No Online Multiplayer,8,15
Monster Energy Supercross - The Official Videogame 2,PlayStation4,"February 5, 2019",72,5.4,MilestoneS.r.l,"Racing,Arcade,Automobile",Up to 12 ,20,19
Regalia: Of Men and Monarchs - Royal Edition,Switch,"April 12, 2018",72,6.0,PixelatedMilk,"Strategy,Turn-Based,Tactics",No Online Multiplayer,8,20
Block N Load,PC,"April 30, 2015",72,7.6,JagexGamesStudio,"Modern,Action,Shooter,First-Person,Tactical",No info,10,28
Full Bore,PC,"May 6, 2014",72,6.9,WholeHogGames,"Miscellaneous,Puzzle,General,Puzzle,General",No info,11,15
The Last Federation,PC,"April 18, 2014",72,6.9,"ArcenGames,LLC","Strategy,Turn-Based,Sci-Fi,General",No info,9,41
Just Dance 2014,WiiU,"October 8, 2013",72,7.7,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing,Dancing",No info,13,48
Loadout,PC,"May 15, 2013",72,7.3,EdgeofReality,"Shooter,First-Person,Modern,Modern,Action,Shooter,Third-Person,Modern,Arcade",,17,448
Ridge Racer Unbounded,PC,"March 29, 2012",72,6.1,Bugbear,"Driving,Racing,Arcade,Arcade,Automobile",No Online Multiplayer,9,86
Overlord: Raising Hell,PlayStation3,"June 24, 2008",72,7.8,4JStudios,"Action Adventure,Fantasy,General,Fantasy",1 Player,35,30
Ys: The Ark of Napishtim,PlayStation2,"February 22, 2005",72,8.8,Falcom,"Role-Playing,Action RPG",1 Player,35,27
Samurai Warriors: Xtreme Legends,PlayStation2,"November 9, 2004",72,8.7,OmegaForce,"Action,Beat-'Em-Up",1-2 ,17,15
Front Mission,DS,"October 23, 2007",72,7.6,SquareEnix,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,Tactics",2  Online,19,14
Thrillville,PSP,"November 21, 2006",72,2.9,FrontierDevelopments,"Strategy,City Building,General,Modern",1-4 ,13,41
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,"November 14, 2005",72,6.4,Traveller'sTales,"Action Adventure,Fantasy",1-2 ,31,8
Tokobot,PSP,"December 5, 2005",72,7.1,Tecmo,"Action,Platformer,Platformer,3D,3D",No Online Multiplayer,30,9
Stubbs the Zombie in Rebel Without a Pulse,PC,"November 21, 2005",72,7.8,WideloadGamesInc.,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,17,97
Baldur's Gate and Baldur's Gate II: Enhanced Editions,Switch,"October 15, 2019",72,6.5,Beamdog,"Miscellaneous,Compilation",No Online Multiplayer,12,20
NAIRI: Tower of Shirin,Switch,"November 28, 2018",72,7.3,HomeBearStudio,"Puzzle,Action",,12,10
Leo's Fortune,XboxOne,"September 11, 2015",72,6.4,1337&SenriLLC,"Action,Platformer,2D",No info,12,8
Samurai Shodown II,Xbox360,"September 10, 2008",72,7.4,SNKPlaymore,"Action,Fighting,Fighting,2D,2D",2  Online,12,5
NASCAR The Game: Inside Line,Xbox360,"November 6, 2012",72,4.0,Eutechnyx,"Driving,Racing,Simulation,Stock Car,Stock Car,Automobile",Up to 16 ,7,22
Tom Clancy's Rainbow Six 3: Athena Sword,PC,"March 9, 2004",72,7.1,UbisoftMilan,"Action,Shooter,Shooter,First-Person,Tactical,Modern,Modern",1-16 ,16,17
Commandos 3: Destination Berlin,PC,"October 14, 2003",72,7.6,PyroStudios,"Strategy,Real-Time,Military,General,Military",1-8 ,24,104
Project Eden,PC,"October 8, 2001",72,7.4,CoreDesignLtd.,"Action Adventure,Sci-Fi,Sci-Fi,General",1-8 ,15,14
Spider-Man,Nintendo64,"November 21, 2000",72,7.3,EdgeofReality,"Action Adventure,Sci-Fi",No info,12,29
Magic: The Gathering - Battlegrounds,Xbox,"November 18, 2003",72,7.7,SecretLevel,"Strategy,Real-Time,Fantasy",1-2 ,25,9
LEGO DC Super-Villains,XboxOne,"October 16, 2018",72,8.0,TTGames,"Action Adventure,General",No Online Multiplayer,18,22
Wayward Sky,PlayStation4,"October 10, 2016",72,6.9,UberEntertainment,"Action,General",No info,16,22
Tony Hawk's Proving Ground,Xbox360,"October 15, 2007",72,5.6,NeversoftEntertainment,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",Up to 8 ,59,47
Tower 57,PC,"November 16, 2017",72,6.8,Pixwerk,"Action,Shooter,Shoot-'Em-Up,Top-Down",Online Multiplayer,10,12
Cars 3: Driven to Win,PlayStation4,"June 13, 2017",72,6.6,AvalancheSoftware,"Racing,Arcade,Automobile",No Online Multiplayer,19,35
The Sims 3: University Life,PC,"March 5, 2013",72,7.1,TheSimsStudio,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",No info,11,67
