name,platform,r-date,score,user score,developer,genre,players,critics,users
2064: Read Only Memories INTEGRAL,Switch,"July 26, 2018",74,6.3,MidBoss,"Adventure,Point-and-Click",No Online Multiplayer,7,14
Batman: The Telltale Series - Episode 3: New World Order,PlayStation4,"October 25, 2016",74,6.9,TelltaleGames,"Adventure,Point-and-Click",No info,11,32
Blues and Bullets - Episode 2: Shaking The Hive,XboxOne,"April 8, 2016",74,4.5,ACrowdofMonsters,"Action Adventure,General",No info,7,12
Mercury Hg,PlayStation3,"September 27, 2011",74,6.3,UTVIgnitionGames,"Miscellaneous,Puzzle,General,Puzzle,General",No info,14,6
Star Ocean: First Departure,PSP,"October 21, 2008",74,7.6,TOSE,"Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,32,37
Fire Emblem Warriors,Switch,"October 20, 2017",74,7.8,OmegaForce,"Action,Beat-'Em-Up,3D",No Online Multiplayer,72,370
Kamiko,Switch,"April 27, 2017",74,7.5,Skipmore,"Action Adventure,General",No Online Multiplayer,14,105
TASTEE: Lethal Tactics,PC,"May 10, 2016",74,6.4,SkyBoxLabs,"Strategy,Turn-Based,Tactics",Online Multiplayer,15,8
Anna's Quest,PC,"July 2, 2015",74,6.8,KramsDesign,"Adventure,General,Point-and-Click",No Online Multiplayer,15,59
Destination: Treasure Island,PC,"August 21, 2007",74,7.0,KheopsStudio,"Adventure,First-Person,General,Point-and-Click,Fantasy",1 Player,11,8
"Sam & Max Episode 103: The Mole, the Mob and the Meatball",PC,"January 25, 2007",74,7.5,TelltaleGames,"Adventure,General,3D,Point-and-Click,Third-Person",No Online Multiplayer,30,20
HYPERCHARGE: Unboxed,Switch,"January 31, 2020",74,8.4,DigitalCybercherries,"Action,Shooter,First-Person,Arcade",Up to 8 ,9,102
Cat Quest,Switch,"November 10, 2017",74,7.8,TheGentlebros,"Role-Playing,Action RPG",No Online Multiplayer,18,82
Resident Evil: Revelations 2,PC,"March 18, 2015",74,7.3,Capcom,"Horror,Action Adventure,Survival",No info,14,284
Bit.Trip Fate,PC,"July 11, 2013",74,6.4,GaijinGames,"Action,Miscellaneous,Rhythm,Music,Music",No Online Multiplayer,9,9
The Sims 2: Bon Voyage,PC,"September 4, 2007",74,7.6,Maxis,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",1 Player,9,29
Red Dead Revolver,Xbox,"May 3, 2004",74,8.2,RockstarSanDiego,"Action,Shooter,Third-Person,Historic",1-2 ,61,39
Midway Arcade Treasures,Xbox,"November 24, 2003",74,7.2,Midway,"Miscellaneous,Compilation",1-4 ,22,5
Hulk,PC,"May 27, 2003",74,6.3,RadicalEntertainment,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",1 Player,18,16
GT Advance 3: Pro Concept Racing,GameBoyAdvance,"February 6, 2003",74,8.8,MTO,"Driving,Racing,GT / Street",1-2 ,14,4
Capcom vs. SNK Pro,PlayStation,"August 14, 2002",74,8.5,KleinComputerEntertainment,"Action,Fighting,2D",1-2 ,10,30
Wreckless: The Yakuza Missions,Xbox,"February 4, 2002",74,5.4,BunkashaPublishing,"Driving,Mission-based",1 Player,36,14
MX 2002 Featuring Ricky Carmichael,Xbox,"December 6, 2001",74,tbd,PacificCoastPower&Light,"Driving,Racing,Motorcycle,Motocross",1-2 ,15,0
Dance Dance Revolution Disney Mix,PlayStation,"September 17, 2001",74,8.2,Konami,"Miscellaneous,Rhythm,Dancing",1-2 ,7,12
Syndicate,Xbox360,"February 21, 2012",74,7.3,Starbreeze,"Action,General,General,Shooter,First-Person,Tactical,Arcade",No info,65,186
The Alliance Alive HD Remastered,Switch,"October 8, 2019",74,7.4,CattleCall,"Role-Playing,Japanese-Style",No Online Multiplayer,14,30
A Pixel Story,PC,"March 30, 2015",74,5.8,LamplightStudios,"Action,Platformer,2D",No Online Multiplayer,14,5
Taito Legends,Xbox,"October 25, 2005",74,tbd,EmpireOxford,"Miscellaneous,Compilation",1-4 ,16,0
Atelier Iris: Eternal Mana,PlayStation2,"June 28, 2005",74,7.5,Gust,"Role-Playing,Console-style RPG",1 Player,38,46
Twelve Minutes,XboxSeriesX,"August 19, 2021",74,5.5,LuisAntonio,"Adventure,General",No info,30,236
Need for Speed Carbon,Xbox,"October 31, 2006",74,7.5,EACanada,"Driving,Racing,GT / Street",1-2 ,19,16
Darius Cozmic Collection: Arcade,PlayStation4,"June 16, 2020",74,3.9,"TaitoCorporation,M2","Miscellaneous,Compilation",No Online Multiplayer,11,7
Afterparty,Switch,"March 6, 2020",74,6.7,NightSchoolStudio,"Adventure,General",No Online Multiplayer,8,16
John Wick Hex,PC,"October 8, 2019",74,4.3,MikeBithell,"Strategy,Turn-Based,Tactics",No Online Multiplayer,53,52
Disgaea PC,PC,"February 4, 2016",74,6.1,NipponIchiSoftware,"Strategy,Turn-Based,Tactics",No Online Multiplayer,7,55
Dying Light,XboxOne,"January 27, 2015",74,7.9,Techland,"Horror,Action Adventure,Horror,Survival",Up to 5 ,26,492
Just Dance 4,Wii,"October 9, 2012",74,7.7,Ubisoft,"Action,Miscellaneous,Rhythm,Dancing,Dancing",No Online Multiplayer,10,35
Rock of Ages,PC,"September 7, 2011",74,7.5,ACETeam,"Action,Miscellaneous,General,General,General",No info,17,146
Fortix 2,PC,"May 6, 2011",74,6.8,Nemesys,"Action Adventure,Puzzle,Action,Fantasy,General,Fantasy",No info,8,33
NHL 2K8,PlayStation3,"September 10, 2007",74,7.0,KushGames,"Sports,Traditional,Team,Ice Hockey,Sim,Sim",1-8 ,24,4
SSX Blur,Wii,"February 27, 2007",74,7.8,EAMontreal,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",No Online Multiplayer,52,64
Crysis Remastered Trilogy,PlayStation4,"October 15, 2021",74,6.4,Crytek,"Miscellaneous,Compilation",No Online Multiplayer,23,18
Hamilton's Great Adventure,PlayStation3,"August 23, 2011",74,5.1,FatsharkAB,"Adventure,General,General",No info,15,7
2014 FIFA World Cup Brazil,Xbox360,"April 15, 2014",74,4.7,EACanada,"Sports,Traditional,Team,Soccer,Sim",No info,29,99
Beholder: Complete Edition,XboxOne,"January 19, 2018",74,tbd,WarmLampGames,"Strategy,General",No Online Multiplayer,12,0
Headlander,PC,"July 26, 2016",74,7.6,DoubleFineProductions,"Action,Action Adventure,General,Platformer,2D",No Online Multiplayer,25,41
The Bridge (2013),PC,"February 22, 2013",74,7.4,TyTaylorandMarioCastaneda,"Miscellaneous,Puzzle,General,Puzzle,Logic,General",No Online Multiplayer,23,98
Samurai Warriors 5,PC,"July 27, 2021",74,7.5,KoeiTecmoGames,"Action,Beat-'Em-Up,3D",2 ,9,8
"Yes, Your Grace",Switch,"June 26, 2020",74,6.8,BraveatNight,"Strategy,Management,Business / Tycoon",No Online Multiplayer,9,24
The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows,PC,"May 30, 2017",74,6.5,TelltaleGames,"Adventure,Point-and-Click",No info,27,65
Neverending Nightmares,PlayStation4,"May 3, 2016",74,7.0,InfinitapGames,"Action Adventure,Survival",No info,10,27
Shantae: Risky's Revenge - Director's Cut,PlayStation4,"June 23, 2015",74,7.2,WayForward,"Action,Platformer,2D",No info,10,34
Dead or Alive 5,PlayStation3,"September 25, 2012",74,7.7,TeamNinja,"Action,Fighting,Fighting,3D,3D",Up to 16 ,34,120
Tokyo Jungle,PlayStation3,"September 25, 2012",74,8.1,Crispy's,"Action,Action Adventure,General,General,Survival",No Online Multiplayer,60,109
Mirror's Edge Catalyst,PC,"June 7, 2016",74,5.4,EADICE,"Action,Shooter,First-Person,Modern,Modern,Modern,Action Adventure,General",No info,24,776
Virginia,PC,"September 22, 2016",74,4.9,VariableState,"Adventure,3D,First-Person",No Online Multiplayer,36,150
Dead In Vinland,PC,"April 12, 2018",74,7.3,CCCP,"Role-Playing,General",No Online Multiplayer,23,32
SBK X: Superbike World Championship,Xbox360,"December 7, 2010",74,8.3,MilestoneS.r.l,"Driving,Racing,Simulation,Motorcycle,Automobile,Street,Street",No info,13,8
Just Dance 2020,Switch,"November 5, 2019",74,6.3,UbisoftParis,"Action,Rhythm,Dancing",Up to 6 ,13,40
Infected,PSP,"November 15, 2005",74,8.2,PlanetMoonStudios,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",2  Online,49,33
The Flame in the Flood,XboxOne,"February 24, 2016",74,5.3,TheMolassesFlood,"Action Adventure,General,Survival",No info,22,19
Eador: Masters of the Broken World,PC,"April 19, 2013",74,7.2,SnowbirdGameStudios,"Strategy,Turn-Based,Fantasy,General,Fantasy",No info,19,220
Rocketbirds: Hardboiled Chicken,PlayStation3,"October 18, 2011",74,5.7,RatloopAsiaPteLtd,"Action,Adventure,General,General,Platformer,2D",No info,29,14
Unplugged (Vertigo Games),PC,"October 21, 2021",74,tbd,VertigoGames,"Action,Rhythm,Music",No info,10,0
