name,platform,r-date,score,user score,developer,genre,players,critics,users
Prince of Persia: The Forgotten Sands,PlayStation3,"May 18, 2010",75,7.4,UbisoftMontreal,"Action Adventure,Fantasy,General,Fantasy,Linear",No Online Multiplayer,49,159
Shardlight,PC,"March 8, 2016",75,6.8,WadjetEyeGames,"Adventure,Point-and-Click",No Online Multiplayer,26,38
Naruto: Ultimate Ninja 3,PlayStation2,"March 25, 2008",75,8.6,CyberConnect2,"Action,Fighting,3D",1-2 ,24,57
Tropico 3,Xbox360,"February 16, 2010",75,6.9,"Haemimont,HaemimontGames","Strategy,Tycoon,Management,Tycoon,Government",1 Player,33,23
Atelier Mysterious Trilogy Deluxe Pack,PlayStation4,"April 22, 2021",75,tbd,Gust,"Miscellaneous,Compilation",No Online Multiplayer,10,0
LUNA The Shadow Dust,PC,"February 13, 2020",75,7.0,LanternStudio,"Adventure,General,Point-and-Click",No Online Multiplayer,23,50
Sonic & All-Stars Racing Transformed,PlayStationVita,"December 18, 2012",75,7.8,SumoDigital,"Driving,Racing,Arcade,Kart,Other,Kart,Automobile",Up to 8 ,7,95
Buffy the Vampire Slayer: Chaos Bleeds,GameCube,"August 28, 2003",75,8.4,EurocomEntertainmentSoftware,"Action,Beat-'Em-Up",1-4 ,18,11
.hack//Infection Part 1,PlayStation2,"February 10, 2003",75,8.3,CyberConnect2,"Role-Playing,Action RPG",1 Player,35,69
Sonic Mega Collection,GameCube,"November 10, 2002",75,8.6,SonicTeam,"Miscellaneous,Compilation",1-2 ,26,56
Burnout,Xbox,"April 29, 2002",75,6.5,CriterionGames,"Driving,Racing,Arcade",1-2 ,13,17
Jackie Chan Adventures,GameBoyAdvance,"November 6, 2001",75,8.0,TorusGames,"Action,Beat-'Em-Up",1 Player,11,5
Le Mans 24 Hours,PlayStation2,"August 13, 2001",75,7.5,Atari,"Driving,Racing,GT / Street",1-2 ,19,11
Army Men: Air Attack 2,PlayStation2,"March 23, 2001",75,8.2,3DO,"Action,Shooter,Third-Person,Fantasy",1-2 ,14,10
Indiana Jones and the Infernal Machine,Nintendo64,"December 14, 2000",75,8.0,Factor5,"Action Adventure,Historic",No info,8,16
Jazzpunk,PC,"February 7, 2014",75,7.7,Necrophone,"General,Adventure,3D,First-Person,Sci-Fi",No info,43,154
Amnesia: Rebirth,PlayStation4,"October 20, 2020",75,6.5,FrictionalGames,"Action Adventure,Survival",No Online Multiplayer,31,45
The Long Dark,PlayStation4,"August 1, 2017",75,6.7,Hinterland,"Simulation,Action Adventure,General,Survival",No info,16,67
Gran Turismo Sport,PlayStation4,"October 17, 2017",75,6.1,PolyphonyDigital,"Racing,Simulation,Automobile",Up to 24 ,83,1709
MIND: Path to Thalamus,PC,"August 5, 2014",75,6.9,CarlosCoronado,"Action,Shooter,First-Person,Sci-Fi,Arcade",No Online Multiplayer,18,89
I Am Alive,PlayStation3,"April 3, 2012",75,6.3,UbisoftShanghai,"Action Adventure,Horror,Horror,Survival",No info,15,146
Etrian Odyssey,DS,"May 15, 2007",75,8.5,"Lancarse,Atlus","Role-Playing,First-Person,First-Person,Western-Style",No Online Multiplayer,30,45
Fallout 4: Far Harbor,PlayStation4,"May 19, 2016",75,6.5,BethesdaGameStudios,"Role-Playing,Western-Style",No info,18,200
Bejeweled 3,DS,"November 15, 2011",75,tbd,PopCap,"Miscellaneous,Puzzle,Puzzle,Matching,Matching",No info,9,0
Bomberman,DS,"June 21, 2005",75,7.4,Racjin,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,General,Action",1-8 ,30,16
Field of Glory II: Medieval,PC,"February 4, 2021",75,7.3,Slitherine,"Strategy,Turn-Based,Tactics",Online Multiplayer,10,4
Worms W.M.D,XboxOne,"August 23, 2016",75,7.3,Team17,"Strategy,Turn-Based,Artillery",No info,24,9
Figment,Switch,"June 28, 2018",75,7.4,BedtimeDigitalGames,"Action,General",No Online Multiplayer,13,23
Atom Zombie Smasher,PC,"January 23, 2011",75,7.1,BlendoGames,"Strategy,Real-Time,General,General",No Online Multiplayer,7,106
Left 4 Dead 2: The Passing,PC,"April 22, 2010",75,7.5,ValveSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Tactical",No info,8,87
Beyond Blue,PlayStation4,"June 11, 2020",75,8.3,E-LineMedia,"Simulation,Adventure,General,3D,Third-Person",No Online Multiplayer,14,85
Batman: The Telltale Series - Episode 5: City of Light,PC,"December 13, 2016",75,6.9,TelltaleGames,"Adventure,Point-and-Click",No info,14,54
Blade Strangers,Switch,"August 28, 2018",75,7.9,StudioSaizensen,"Action,Fighting,2D",Online Multiplayer,16,18
Unreal II: The Awakening,PC,"February 3, 2003",75,6.6,LegendEntertainment,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1 Player,30,129
Bulletstorm: Full Clip Edition,PlayStation4,"April 7, 2017",75,7.1,PeopleCanFly,"Action,Shooter,First-Person,Arcade",Up to 4 ,43,146
Stikbold! A Dodgeball Adventure,PlayStation4,"April 5, 2016",75,7.0,ReignBros,"Action,Arcade",No info,15,21
Atelier Sophie: The Alchemist of the Mysterious Book,PlayStation4,"June 7, 2016",75,7.8,Gust,"Role-Playing,Japanese-Style",No Online Multiplayer,32,79
Inazuma Eleven Go: Shadow,3DS,"June 13, 2014",75,7.2,Level5,"Sports,Traditional,Soccer,Arcade",No info,14,23
WWE All Stars,Xbox360,"March 29, 2011",75,7.2,THQ,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Up to 4 ,64,52
Magic: The Gathering - Duels of the Planeswalkers 2012,Xbox360,"June 15, 2011",75,8.0,StainlessGames,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",No info,24,24
Life is Strange: Episode 1 - Chrysalis,PlayStation4,"January 30, 2015",75,8.1,DONTNODEntertainment,"Action Adventure,General",No info,43,522
Star Wars Battlefront,XboxOne,"November 17, 2015",75,4.6,EADICE,"General,General,Action,Shooter,First-Person,Tactical",Up to 40 ,40,1246
Yooka-Laylee,Switch,"December 14, 2017",75,7.4,PlaytonicGames,"Action,Platformer,3D",No Online Multiplayer,21,155
Dance Dance Revolution Ultramix 3,Xbox,"November 15, 2005",75,8.6,Konami,"Miscellaneous,Rhythm,Dancing",4  Online,16,8
Two Worlds II,PC,"February 3, 2011",75,6.4,RealityPump,"Role-Playing,Third-Person,Third-Person,General,Action RPG",Online Multiplayer,31,362
Cloudberry Kingdom,PlayStation3,"July 30, 2013",75,6.2,PwneeStudios,"Action,Platformer,Platformer,2D,2D",No info,18,24
Tiger Woods PGA Tour 13,PlayStation3,"March 27, 2012",75,5.6,ElectronicArts,"Sports,Traditional,Individual,Golf,Sim,Sim",Up to 4 ,14,10
Far Cry New Dawn,XboxOne,"February 15, 2019",75,4.1,UbisoftMontreal,"Action,Shooter,First-Person,Arcade",2 ,26,199
Zubo,DS,"March 10, 2009",75,7.6,EABrightLight,"Action,Miscellaneous,Rhythm,Music,Music",No Online Multiplayer,19,76
Grow Home,PC,"February 4, 2015",75,7.4,UbisoftReflections,"Action Adventure,Sandbox,Open-World",No Online Multiplayer,46,152
The House of the Dead: Overkill - Extended Cut,PlayStation3,"October 25, 2011",75,7.4,HeadstrongGames,"Action,Shooter,Shooter,Light Gun,Light Gun",No Online Multiplayer,48,36
DiRT Showdown,PlayStation3,"June 12, 2012",75,6.6,Codemasters,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 8 ,27,47
Fable III,PC,"May 17, 2011",75,5.6,LionheadStudios,"Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",1 Player,39,632
The Falconeer: Warrior Edition,PlayStation5,"August 5, 2021",75,tbd,TomasSala,"Simulation,Flight,Combat",No info,9,0
Blizzard Arcade Collection,Switch,"February 19, 2021",75,tbd,"BlizzardEntertainment,DigitalEclipse","Miscellaneous,Compilation",No Online Multiplayer,7,0
The Sinking City,PlayStation5,"February 19, 2021",75,6.9,Frogwares,"Action Adventure,Survival",No Online Multiplayer,14,16
Shiren The Wanderer: The Tower of Fortune and the Dice of Fate,Switch,"December 2, 2020",75,7.8,SpikeChunsoft,"Role-Playing,Roguelike",No Online Multiplayer,12,6
QV,Switch,"November 26, 2020",75,tbd,Izzle,"Action,Action Adventure,General,Platformer,3D",No info,9,0
Cake Bash,Switch,"November 19, 2020",75,tbd,CoatsinkSoftware,"Miscellaneous,Party / Minigame",Up to 4 ,8,0
Need for Speed: Hot Pursuit Remastered,PC,"November 6, 2020",75,4.3,CriterionGames,"Racing,Arcade,Automobile",Online Multiplayer,11,26
ScourgeBringer,XboxOne,"October 21, 2020",75,6.8,FlyingOakGames,"Action,Platformer,2D",No Online Multiplayer,7,5
Drake Hollow,XboxOne,"August 28, 2020",75,6.6,TheMolassesFlood,"Action Adventure,General",No Online Multiplayer,7,24
Superliminal,Switch,"July 7, 2020",75,9.6,PillowCastleGames,"Adventure,3D,First-Person",No Online Multiplayer,8,1045
Death Come True,Switch,"June 24, 2020",75,4.1,"IzanagiGames,TooKyoGames","Adventure,General",No Online Multiplayer,8,13
Evan's Remains,PC,"June 11, 2020",75,tbd,MatiasSchmied,"Adventure,General",No Online Multiplayer,10,0
Arcade Spirits,Switch,"May 1, 2020",75,tbd,FictionFactoryGames,"Adventure,Visual Novel",No Online Multiplayer,9,0
"Yes, Your Grace",PC,"March 6, 2020",75,7.8,BraveatNight,"Strategy,Management,Business / Tycoon",No Online Multiplayer,26,67
Candleman,Switch,"October 3, 2019",75,7.5,SpotlightorInteractive,"Action,Platformer,3D",No Online Multiplayer,7,4
Headliner: NoviNews,Switch,"September 5, 2019",75,7.6,UnboundCreations,"Adventure,General",No Online Multiplayer,15,9
We. The Revolution,Switch,"June 25, 2019",75,7.4,Polyslash,"Adventure,General",No Online Multiplayer,10,10
MotoGP 19,XboxOne,"June 6, 2019",75,7.4,MilestoneS.r.l,"Racing,Simulation,Automobile",Up to 16 ,9,11
X-Morph: Defense,Switch,"February 21, 2019",75,8.3,EXORStudios,"Strategy,Real-Time,Defense",No Online Multiplayer,12,20
City of Brass,Switch,"February 8, 2019",75,6.6,UppercutGamesPtyLtd,"Action Adventure,General",No Online Multiplayer,7,16
The Council - Episode 4: Burning Bridges,PlayStation4,"September 25, 2018",75,6.3,BigBadWolf,"Adventure,General",No Online Multiplayer,8,15
Labyrinth of Refrain: Coven of Dusk,Switch,"September 18, 2018",75,7.8,NipponIchiSoftware,"Role-Playing,Adventure,General,Japanese-Style",No Online Multiplayer,8,34
ONRUSH,PlayStation4,"June 5, 2018",75,6.0,Codemasters,"Racing,Arcade,Automobile",Up to 12 ,54,179
The Council - Episode 1: The Mad Ones,PlayStation4,"March 13, 2018",75,7.4,BigBadWolf,"Adventure,General",No Online Multiplayer,27,45
Graceful Explosion Machine,PlayStation4,"August 8, 2017",75,tbd,VertexPop,"Action,Shooter,Shoot-'Em-Up,Horizontal",No info,10,0
Bulb Boy,Switch,"July 6, 2017",75,7.3,Bulbware,"Adventure,Point-and-Click",No Online Multiplayer,13,45
Stars in Shadow,PC,"January 19, 2017",75,8.3,AshdarGames,"Strategy,Turn-Based,General,4X",No Online Multiplayer,9,23
Batman: The Telltale Series - Episode 4: Guardian of Gotham,XboxOne,"November 22, 2016",75,5.9,TelltaleGames,"Adventure,Point-and-Click",No info,7,10
Road to Ballhalla,PC,"August 5, 2016",75,7.1,TorchedHill,"Puzzle,Action,Platformer,3D",No Online Multiplayer,8,14
Resident Evil 5,XboxOne,"June 28, 2016",75,7.4,Capcom,"Action Adventure,Survival",No info,8,88
Dengeki Bunko: Fighting Climax,PlayStationVita,"October 6, 2015",75,8.4,"Sega,French-Bread","Action,Fighting,2D",Up to 4 ,7,29
Airscape: The Fall of Gravity,PC,"August 11, 2015",75,6.6,Cross-Product,"Action,Platformer,2D",No Online Multiplayer,9,15
