name,platform,r-date,score,user score,developer,genre,players,critics,users
The Little Acre,XboxOne,"December 13, 2016",75,7.3,"CurveDigitalGames,CurveDigital","Action Adventure,Linear",No info,14,11
Stick it to the Man!,PlayStation4,"May 6, 2014",75,6.8,Zoink!,"Action,Platformer,3D",No info,12,242
Shadowbane,PC,"March 25, 2003",75,8.2,WolfpackStudios,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,16,9
Fire Emblem: Three Houses - Side Story: Cindered Shadows,Switch,"February 13, 2020",75,7.9,IntelligentSystems,"Strategy,Turn-Based,Tactics",No Online Multiplayer,16,45
Immortal Cities: Children of the Nile,PC,"November 8, 2004",75,7.6,TiltedMill,"Strategy,City Building,Management,Historic,Historic,Government",1 Player,28,37
Test Drive Unlimited,PlayStation2,"March 20, 2007",75,8.4,MelbourneHouse,"Driving,Racing,GT / Street",2  Online,25,48
The Maw,Xbox360,"January 21, 2009",75,7.5,TwistedPixelGames,"Action,Platformer,Platformer,3D,3D",1 Player,40,30
Crossing Souls,PlayStation4,"February 13, 2018",75,6.9,Fourattic,"Action Adventure,General",No Online Multiplayer,22,35
Raskulls,Xbox360,"December 29, 2010",75,7.4,HalfbrickStudios,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",No info,43,21
ISLANDERS: Console Edition,Switch,"August 11, 2021",75,tbd,GrizzlyGames,"Strategy,General",No Online Multiplayer,12,0
Jurassic World Evolution: Complete Edition,Switch,"November 3, 2020",75,7.6,FrontierDevelopments,"Strategy,Management,Business / Tycoon",No Online Multiplayer,24,26
Crying Suns,PC,"September 18, 2019",75,7.7,AltShift,"Strategy,General",No Online Multiplayer,11,43
Heavy Rain,PC,"June 24, 2019",75,7.3,"QuanticDream,Virtuos","Adventure,3D,Third-Person",No Online Multiplayer,11,275
BattleForge,PC,"March 23, 2009",75,7.1,EAPhenomic,"Strategy,Real-Time,Fantasy,General,Fantasy",12  Online,37,115
Madden NFL 08,PSP,"August 14, 2007",75,7.4,EATiburon,"Sports,Traditional,Team,Football,Sim,Sim",2  Online,10,10
Patapon 2 Remastered,PlayStation4,"January 30, 2020",75,7.0,SCEJapanStudio,"Action,General",No Online Multiplayer,40,76
Gravity Ghost,PC,"January 26, 2015",75,7.3,IvyGamesLLC,"Action,General",No Online Multiplayer,16,20
Bugsnax,PlayStation5,"November 12, 2020",75,7.6,"YoungHorses,Inc","Action,General,Adventure,3D,First-Person",No Online Multiplayer,32,340
WWE SmackDown vs. Raw 2011,Xbox360,"October 26, 2010",75,7.7,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",Up to 12 ,49,61
Elebits,Wii,"December 12, 2006",75,7.3,Konami,"Action,General,General",No Online Multiplayer,46,38
Full Metal Furies,XboxOne,"January 17, 2018",75,6.4,CellarDoorGames,"Action,Beat-'Em-Up,2D",Up to 4 ,7,9
The Evil Within,PlayStation4,"October 14, 2014",75,7.6,TangoGameworks,"Horror,Action Adventure,Horror,Survival",No Online Multiplayer,65,1803
AquaPazza: AquaPlus Dream Match,PlayStation3,"November 19, 2013",75,7.8,Examu,"Action,Fighting,Fighting,2D,2D",2 ,13,21
River City Ransom EX,GameBoyAdvance,"May 25, 2004",75,8.3,Million,"Action,Beat-'Em-Up",1-2 ,21,9
The Elder Scrolls Online: Morrowind,PlayStation4,"June 6, 2017",75,6.4,BethesdaSoftworks,"Role-Playing,Massively Multiplayer",No info,15,55
Folklore,PlayStation3,"October 9, 2007",75,8.2,"GameRepublic,JapanStudio","Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,55,175
Syndicate,PlayStation3,"February 21, 2012",75,6.6,Starbreeze,"Action,General,Shooter,General,Shooter,First-Person,Sci-Fi,Tactical,Arcade",No info,29,120
Magic: The Gathering - Duels of the Planeswalkers,Xbox360,"October 16, 2009",75,7.4,StainlessGames,"Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",4  Online,27,45
RIVE,PlayStation4,"September 13, 2016",75,7.0,TwoTribes,"Action,Platformer,2D",No info,19,20
Frontlines: Fuel of War,Xbox360,"February 25, 2008",75,7.7,KaosStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 32 ,55,83
Total War: Rome Remastered,PC,"April 29, 2021",75,5.1,FeralInteractive,"Strategy,Real-Time,General",Online Multiplayer,26,37
Dead or Alive 5 Ultimate,Xbox360,"September 3, 2013",75,7.5,TeamNinja,"Action,Fighting,Fighting,3D,3D",Up to 16 ,10,32
Victor Vran,PC,"July 24, 2015",75,7.6,HaemimontGames,"General,Role-Playing,Action RPG",Up to 4 ,42,128
Dying Light,PC,"January 27, 2015",75,8.0,Techland,"Horror,Horror,Action Adventure,Survival",No info,40,1879
Resident Evil: Revelations 2 - Episode 1: Penal Colony,PlayStation4,"February 24, 2015",75,7.1,Capcom,"Action Adventure,Survival",No info,22,118
Roundabout,PC,"September 18, 2014",75,7.3,NoGoblin,"Driving,Racing,Arcade,Mission-based,Automobile",No Online Multiplayer,9,11
The Night of the Rabbit,PC,"May 28, 2013",75,7.6,DaedalicEntertainment,"Adventure,General,General,Point-and-Click",No info,45,99
Me & My Katamari,PSP,"March 21, 2006",75,8.6,Namco,"Action Adventure,Fantasy,General,Fantasy",1-4 ,49,30
Archer Maclean's Mercury,PSP,"April 6, 2005",75,6.7,AwesomeStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2  Online,39,23
Front Mission 4,PlayStation2,"June 15, 2004",75,8.5,SquareEnix,"Strategy,Turn-Based,Sci-Fi",1 Player,39,36
All-Star Baseball 2005,Xbox,"March 23, 2004",75,8.2,Acclaim,"Sports,Traditional,Baseball,Sim",1-4 ,31,14
I-Ninja,Xbox,"December 4, 2003",75,7.9,ArgonautGames,"Action Adventure,Modern",1 Player,18,12
Dark Age of Camelot: Trials of Atlantis,PC,"October 28, 2003",75,7.3,MythicEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,14,12
Monster Truck Madness,GameBoyAdvance,"August 11, 2003",75,tbd,Tantalus,"Driving,Racing,Truck",1 Player,10,0
The Lost Vikings,GameBoyAdvance,"March 30, 2003",75,8.3,MassMedia,"Miscellaneous,Puzzle,General",1 Player,16,24
Star Wars Jedi Knight II: Jedi Outcast,GameCube,"November 20, 2002",75,8.2,VicariousVisions,"Action,Shooter,First-Person,Sci-Fi",1-2 ,17,25
Aggressive Inline,GameBoyAdvance,"August 27, 2002",75,tbd,Full-Fat,"Sports,Alternative,Skating",1-2 ,7,0
Bomberman Max 2: Blue Advance,GameBoyAdvance,"May 30, 2002",75,7.8,Hudson,"Miscellaneous,Puzzle,General",1-4 ,10,5
Spider-Man: The Movie,PC,"April 16, 2002",75,7.4,GrayMatter,"Action,Action Adventure,Shooter,Beat-'Em-Up,Open-World,Third-Person,2D,3D,Fantasy",1 Player,16,45
The Typing of the Dead,PC,"September 23, 2001",75,7.6,Sega,"Action,Shooter,Shooter,Light Gun,Light Gun",1-2 ,8,16
SimCoaster,PC,"January 29, 2001",75,6.3,BullfrogProductions,"Strategy,Tycoon,Management,Tycoon,Business / Tycoon",1 Player,15,7
Super Bust-A-Move,PlayStation2,"November 26, 2000",75,tbd,TaitoCorporation,"Miscellaneous,Puzzle,Puzzle,Matching",1-2 ,11,0
Tom Clancy's Rainbow Six: Rogue Spear,Dreamcast,"November 20, 2000",75,7.5,PipeDreamInteractive,"Action,Shooter,First-Person,Tactical,Modern",No info,9,6
Kessen,PlayStation2,"November 13, 2000",75,8.5,Koei,"Strategy,Real-Time,Historic",1 Player,20,15
Ruiner,PC,"September 26, 2017",75,7.6,ReikonGames,"Action,General,Shooter,Third-Person,Arcade",No Online Multiplayer,41,191
The Sims 2,PlayStation2,"October 24, 2005",75,4.8,Maxis,"Miscellaneous,Virtual Life",1-2 ,31,188
Call of Duty: Black Ops II - Revolution,Xbox360,"January 29, 2013",75,5.0,Treyarch,"Action,Shooter,Shooter,First-Person,Historic,Modern,Arcade",No info,14,62
Get Even,PC,"June 20, 2017",75,7.6,TheFarm51,"Modern,Action,Shooter,First-Person,Arcade",No Online Multiplayer,31,110
Culdcept Saga,Xbox360,"February 5, 2008",75,8.6,"OmiyaSoft,Jamsworks","Strategy,Miscellaneous,Turn-Based,Card Battle,Card Battle",Up to 4 ,33,53
PHOGS!,PC,"December 3, 2020",75,tbd,CoatsinkSoftware,"Adventure,3D,Third-Person",2 ,8,0
Battlezone: Gold Edition,XboxOne,"May 1, 2018",75,tbd,Rebellion,"Action,Simulation,Arcade,Vehicle,Combat",Up to 4 ,7,0
Pokemon Picross,3DS,"December 3, 2015",75,7.4,"Nintendo,JupiterCorporation","Miscellaneous,General,Puzzle,Logic",No Online Multiplayer,15,77
Spin the Bottle: Bumpie's Party,WiiU,"August 8, 2013",75,7.7,RedgrimAB,"Miscellaneous,Party,Party,Party / Minigame",1-8 ,10,23
PlayStation All-Stars Battle Royale,PlayStationVita,"November 20, 2012",75,7.5,BluepointGames,"Action,Fighting,Fighting,2D,2D",Up to 8 ,15,241
Iron Brigade,PC,"August 13, 2012",75,5.3,DoubleFineProductions,"Action,Strategy,Shooter,Real-Time,General,Third-Person,Defense,Sci-Fi",No info,7,41
Naruto: Ultimate Ninja Storm,PlayStation3,"November 4, 2008",75,8.0,CyberConnect2,"Action,Fighting,Fighting,3D,3D",No Online Multiplayer,32,141
I Am Setsuna,Switch,"March 3, 2017",75,7.5,TokyoRPGFactory,"Role-Playing,Japanese-Style",No Online Multiplayer,28,146
Alice: Madness Returns,PC,"June 14, 2011",75,8.4,SpicyHorse,"Action Adventure,Adventure,General,Horror,Horror,Survival",1 Player,29,685
Concrete Genie,PlayStation4,"October 8, 2019",75,8.1,PixelOpus,"Adventure,3D,Third-Person",No Online Multiplayer,83,421
Hitman - Intro Pack,PC,"March 11, 2016",75,3.9,IoInteractive,"Action Adventure,General",No info,17,217
Not a Hero,PC,"May 14, 2015",75,7.0,roll7,"Action,General,Platformer,Shooter,2D,Shoot-'Em-Up,Horizontal",No Online Multiplayer,57,52
Afterparty,PC,"October 29, 2019",75,6.9,NightSchoolStudio,"Adventure,General",No Online Multiplayer,24,52
LEGO Rock Band,PlayStation3,"November 3, 2009",75,7.7,TTFusion,"Action,Miscellaneous,Rhythm,Music,Music",No Online Multiplayer,36,20
Bloodroots,Switch,"February 28, 2020",75,7.1,PaperCult,"Action,Beat-'Em-Up,3D",No Online Multiplayer,16,21
