name,platform,r-date,score,user score,developer,genre,players,critics,users
My Friend Pedro,PC,"June 20, 2019",81,8.0,DeadToastEntertainment,"Action,Platformer,2D",No Online Multiplayer,30,255
Perfect Dark Zero,Xbox360,"November 17, 2005",81,7.2,RareLtd.,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-16 ,75,262
South Park: The Fractured But Whole,PC,"October 17, 2017",81,6.9,UbisoftSanFrancisco,"Role-Playing,General",No Online Multiplayer,23,366
Skylanders: Spyro's Adventure,Wii,"October 16, 2011",81,5.8,ToysforBob,"Action,Platformer,Platformer,3D,3D",No info,11,47
Necrobarista,PC,"July 22, 2020",81,6.2,Route59Games,"Action,Adventure,General,Visual Novel",No Online Multiplayer,33,25
FIFA Soccer 2005,PlayStation2,"October 12, 2004",81,7.4,EACanada,"Sports,Traditional,Soccer,Sim",1-8 ,27,64
Remnant: From the Ashes,XboxOne,"August 20, 2019",81,7.2,GunfireGames,"Action,Shooter,Third-Person,Arcade",Up to 3 ,13,121
FIFA 18,PC,"September 26, 2017",81,2.9,EAVancouver,"Sports,Team,Soccer,Sim",Up to 22 ,8,371
Star Wars Jedi Knight: Jedi Academy,PC,"September 17, 2003",81,8.6,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Online Multiplayer,34,478
The Warriors,PSP,"February 12, 2007",81,7.9,"RockstarToronto,RockstarLeeds","Action,Beat-'Em-Up,Beat-'Em-Up,3D",No Online Multiplayer,36,29
Cities: Skylines - Xbox One Edition,XboxOne,"April 21, 2017",81,6.5,Tantalus,"Strategy,Management,Government",No Online Multiplayer,30,78
WWE SmackDown vs. Raw 2007,Xbox360,"November 14, 2006",81,8.0,Yuke's,"Action,Sports,Fighting,Fighting,Individual,Wrestling,Combat,Wrestling",1-4 ,50,62
Sine Mora EX,PlayStation4,"August 8, 2017",81,7.1,DigitalReality,"Action,Shooter,Shoot-'Em-Up,Horizontal",No info,18,20
Mortal Kombat Komplete Edition,PC,"July 3, 2013",81,8.7,"HighVoltageSoftware,NetherRealmStudios","Action,Miscellaneous,Fighting,Fighting,Compilation,2D,2D",No info,18,706
Deus Ex: The Conspiracy,PlayStation2,"March 25, 2002",81,8.8,IonStorm,"Action Adventure,Sci-Fi",1 Player,25,56
Ninja Gaiden II,Xbox360,"June 3, 2008",81,8.0,"TeamNinja,Tecmo","Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,74,359
Valkyrie Profile,PlayStation,"August 29, 2000",81,8.9,Tri-Ace,"Role-Playing,Console-style RPG",1 Player,8,71
Tiger Woods PGA Tour 10,PlayStation3,"June 8, 2009",81,7.4,EATiburon,"Sports,Traditional,Individual,Golf,Sim,Sim",Up to 4 ,38,12
Phoenix Wright: Ace Attorney Trilogy,Switch,"April 9, 2019",81,8.4,Capcom,"Miscellaneous,Compilation",No Online Multiplayer,27,81
Tales of Vesperia: Definitive Edition,PlayStation4,"January 11, 2019",81,7.5,"BandaiNamcoGames,QLOC","Role-Playing,Action RPG",Online Multiplayer,34,125
Winds of Change,Switch,"June 3, 2021",81,8.5,Klace,"Adventure,Visual Novel",No Online Multiplayer,7,15
Genesis Noir,Switch,"March 26, 2021",81,7.3,FellowTraveller,"Adventure,General,Point-and-Click",No Online Multiplayer,7,4
Immortals Fenyx Rising,XboxSeriesX,"December 3, 2020",81,7.7,UbisoftQuebec,"Action Adventure,Open-World",No Online Multiplayer,53,227
PHOGS!,XboxOne,"December 3, 2020",81,5.6,CoatsinkSoftware,"Adventure,3D,Third-Person",2 ,8,5
Nowhere Prophet,Switch,"July 30, 2020",81,6.5,SharkbombStudios,"Strategy,Turn-Based,Card Battle",No Online Multiplayer,7,21
Get Packed,Stadia,"April 28, 2020",81,7.7,MoonshineStudios,"Puzzle,Action,General",Up to 4 ,8,51
Baldur's Gate and Baldur's Gate II: Enhanced Editions,PlayStation4,"October 15, 2019",81,6.3,Beamdog,"Miscellaneous,Compilation",No Online Multiplayer,7,26
Aragami: Shadow Edition,XboxOne,"June 5, 2018",81,6.4,LinceWorks,"Action Adventure,General",2 ,8,12
Ys Origin,XboxOne,"April 11, 2018",81,7.7,Falcom,"Role-Playing,Action RPG",No Online Multiplayer,14,23
The Darkside Detective,Switch,"February 7, 2018",81,8.4,SpookyDoorway,"Adventure,General,Point-and-Click",No Online Multiplayer,7,24
Shadowrun: Dragonfall,PC,"February 27, 2014",81,8.3,HarebrainedSchemesLLC,"General,Role-Playing,General",No info,24,261
MechAssault 2: Lone Wolf,Xbox,"December 28, 2004",81,7.6,Day1Studios,"Simulation,Sci-Fi,Mech",12  Online,66,26
Yooka-Laylee and the Impossible Lair,PC,"October 8, 2019",81,6.2,PlaytonicGames,"Action,Platformer,2D",No Online Multiplayer,13,64
Eets,PC,"March 29, 2006",81,6.2,KleiEntertainment,"Action,Platformer,Platformer,2D,2D",No info,8,31
NBA Live 10,PlayStation3,"October 6, 2009",81,7.5,EACanada,"Sports,Traditional,Team,Basketball,Sim,Sim",Up to 10 ,32,26
Atelier Ryza 2: Lost Legends & the Secret Fairy,PlayStation4,"January 26, 2021",81,7.5,Gust,"Role-Playing,Japanese-Style",No Online Multiplayer,29,33
Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,"October 23, 2007",81,9.0,Capcom,"Adventure,First-Person,Visual Novel,Modern,Modern",No Online Multiplayer,45,211
A Plague Tale: Innocence,PC,"May 13, 2019",81,8.5,AsoboStudio,"Action Adventure,General,Linear",No Online Multiplayer,33,1170
Steins;Gate 0,PlayStation4,"November 29, 2016",81,8.2,5pb,"Adventure,Visual Novel",No Online Multiplayer,20,100
F1 2012,PlayStation3,"September 18, 2012",81,7.5,Codemasters,"Driving,Racing,Simulation,Formula One,Formula One,Automobile",Up to 16 ,23,57
Pokemon LeafGreen Version,GameBoyAdvance,"September 7, 2004",81,8.5,GameFreak,"Role-Playing,Console-style RPG",1-5 ,36,213
Creature in the Well,PlayStation4,"March 27, 2020",81,6.7,FlightSchoolStudio,"Action Adventure,General",No Online Multiplayer,9,12
World of Warships,PC,"September 17, 2015",81,6.0,"Wargaming.net,LestaStudio","General,Action,Simulation,General,Marine,Combat",Up to 24 ,29,392
Hatsune Miku: Project Diva F 2nd,PlayStationVita,"November 18, 2014",81,8.6,Sega,"Action,Miscellaneous,Rhythm,Music",No Online Multiplayer,8,78
FIFA Soccer 2005,Xbox,"October 12, 2004",81,8.4,EACanada,"Sports,Traditional,Soccer,Sim",1-4 ,34,25
TOCA Race Driver 2: The Ultimate Racing Simulator,PC,"April 13, 2004",81,7.7,Codemasters,"Driving,Racing,Simulation,General,General,GT / Street,Automobile",1-12 ,15,40
Harvest Moon: Friends of Mineral Town,GameBoyAdvance,"November 17, 2003",81,8.7,TOSE,"Strategy,Breeding/Constructing",1 Player,25,141
NHL Hitz Pro,GameCube,"September 25, 2003",81,8.0,NextLevelGames,"Sports,Traditional,Ice Hockey,Arcade",1-4 ,15,6
MVP Baseball 2003,PlayStation2,"March 10, 2003",81,8.3,EASports,"Sports,Traditional,Baseball,Sim",1-4 ,22,15
Wargame: European Escalation,PC,"February 22, 2012",81,8.1,EugenSystems,"Strategy,Real-Time,Historic,General,Historic,Tactics",No info,28,225
Dishonored: Death of the Outsider,PC,"September 14, 2017",81,7.0,ArkaneStudios,"Action Adventure,General",No Online Multiplayer,24,266
Rage of the Gladiator,Wii,"March 15, 2010",81,7.9,GhostfireGames,"Action,General,Beat-'Em-Up,Beat-'Em-Up,2D",1 Player,24,8
SteamWorld Quest: Hand of Gilgamech,Switch,"April 25, 2019",81,7.7,Image&Form,"Strategy,Action Adventure,Turn-Based,General,Card Battle",No Online Multiplayer,53,73
Fights in Tight Spaces,PC,"December 2, 2021",81,7.4,GroundShatterLtd.,"Strategy,Turn-Based,Card Battle",No Online Multiplayer,9,5
Redout,PlayStation4,"August 29, 2017",81,7.6,505Games,"Racing,Arcade,Futuristic",Up to 6 ,11,31
Sniper Elite 4,XboxOne,"February 14, 2017",81,7.4,Rebellion,"Action,Shooter,First-Person,Tactical",Up to 12 ,18,87
Kinect Party,Xbox360,"December 17, 2012",81,6.8,DoubleFineProductions,"Miscellaneous,Party,Party,Party / Minigame",No info,7,19
Dungeon Defenders,PC,"October 18, 2011",81,7.3,TrendyEntertainment,"Role-Playing,Action RPG,Action RPG",No info,26,416
Call of Duty: Black Ops III,PlayStation4,"November 6, 2015",81,5.0,Treyarch,"Action,Shooter,First-Person,Arcade",Up to 18 ,87,2604
Trine 4: The Nightmare Prince,PC,"October 8, 2019",81,8.1,"Frozenbyte,Inc.","Action,Platformer,2D",Up to 4 ,20,77
Maldita Castilla EX: Cursed Castilla,PC,"October 20, 2016",81,7.2,Locomalito,"Action,Platformer,2D",No Online Multiplayer,7,22
The Walking Dead: Episode 4 - Around Every Corner,PlayStation3,"October 9, 2012",81,8.1,TelltaleGames,"Miscellaneous,Adventure,General,Compilation,Point-and-Click",No info,9,82
Age of Wonders: Planetfall,PC,"August 6, 2019",81,7.6,TriumphStudios,"Strategy,Turn-Based,General,4X",Online Multiplayer,42,103
Katamari Damacy REROLL,PC,"December 6, 2018",81,7.9,MONKEYCRAFTCo.Ltd.,"Action Adventure,General",No Online Multiplayer,12,16
Atlas Reactor,PC,"October 4, 2016",81,7.5,TrionWorlds,"Action,Strategy,Turn-Based,General,Tactics",Online Multiplayer,12,52
Etrian Odyssey Nexus,3DS,"February 5, 2019",81,6.7,Atlus,"General,Role-Playing,Western-Style",No Online Multiplayer,27,36
Planet Coaster: Console Edition,PlayStation5,"November 12, 2020",81,6.8,FrontierDevelopments,"Strategy,Management,Business / Tycoon",No Online Multiplayer,9,14
Disc Room,Switch,"October 22, 2020",81,tbd,"Terri,Dose,Kitty,andJW","Puzzle,Action,General",No Online Multiplayer,7,0
L.A. Noire: The VR Case Files,PlayStation4,"September 24, 2019",81,6.5,RockstarGames,"Adventure,3D,First-Person",No Online Multiplayer,7,15
Songbird Symphony,Switch,"July 25, 2019",81,7.9,JoysteakStudios,"Action,Platformer,2D",No Online Multiplayer,8,12
Horace,PC,"July 18, 2019",81,7.3,PaulHelman,"Adventure,General",No Online Multiplayer,9,48
Wargroove,XboxOne,"February 1, 2019",81,5.5,Chucklefish,"General,Strategy,Turn-Based,Tactics",Up to 4 ,8,36
Lumines Remastered,XboxOne,"June 26, 2018",81,6.6,EnhanceGames,"Puzzle,Matching",No Online Multiplayer,8,5
Antihero,PC,"July 10, 2017",81,7.0,TimConkling,"Strategy,Turn-Based,Tactics",Online Multiplayer,14,21
Halo Wars: Definitive Edition,XboxOne,"February 21, 2017",81,7.7,"MicrosoftGameStudios,Microsoft","Strategy,Real-Time,General,Command",Up to 6 ,9,115
Fall Guys: Ultimate Knockout,PlayStation4,"August 4, 2020",81,7.0,Mediatonic,"Miscellaneous,Party / Minigame",Up to 60 ,52,923
OutRun 2006: Coast 2 Coast,PlayStation2,"April 25, 2006",81,8.5,SumoDigital,"Driving,Racing,Arcade",6  Online,42,22
Subnautica,XboxOne,"December 4, 2018",81,8.4,UnknownWorldsEntertainment,"Adventure,General",No Online Multiplayer,9,84
The Legend of Zelda: Breath of the Wild - The Champions' Ballad,Switch,"December 7, 2017",81,8.4,Nintendo,"Action Adventure,Open-World",No info,22,306
A Space Shooter for 2 Bucks,PSP,"December 21, 2010",81,7.1,FrimaStudio,"Action,General,General,Shooter,Shoot-'Em-Up,Vertical",No Online Multiplayer,15,9
X-Men Legends,GameCube,"September 21, 2004",81,8.4,RavenSoftware,"Role-Playing,Action RPG",1-4 ,36,20
