name,platform,r-date,score,user score,developer,genre,players,critics,users
Open Me!,PlayStationVita,"August 13, 2013",72,8.0,SCEI,"Action,General,General",No info,17,13
Ninja Gaiden Sigma Plus,PlayStationVita,"February 21, 2012",72,7.4,TeamNinja,"Action Adventure,Fantasy,General,Fantasy",No Online Multiplayer,47,74
Bionicle Heroes,DS,"November 14, 2006",72,6.7,AmazeEntertainment,"Action,Action Adventure,Shooter,Sci-Fi,General,Shooter,First-Person,Third-Person,Sci-Fi,Arcade",No Online Multiplayer,11,19
Super Robot Taisen: Original Generation,GameBoyAdvance,"August 8, 2006",72,6.6,Banpresto,"Strategy,Turn-Based,Sci-Fi",1 Player,13,9
GoldenEye 007: Reloaded,Xbox360,"November 1, 2011",72,6.1,"EurocomEntertainmentSoftware,Eurocom","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 16 ,56,110
Call of Juarez: Gunslinger,Switch,"December 10, 2019",72,8.0,Techland,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,14,44
The Mage's Tale,PC,"June 20, 2017",72,7.5,InXileEntertainment,"Adventure,General",No Online Multiplayer,12,11
Danganronpa Another Episode: Ultra Despair Girls,PlayStationVita,"September 1, 2015",72,8.3,SpikeChunsoft,"Action Adventure,General",No Online Multiplayer,35,118
Dead or Alive 6,PlayStation4,"March 1, 2019",72,5.3,"TeamNinja,KoeiTecmoGames","Action,Fighting,3D",Up to 16 ,71,325
NASCAR 07,Xbox,"September 6, 2006",72,7.0,EATiburon,"Driving,Racing,Stock Car",4  Online,26,4
Hexic 2,Xbox360,"August 15, 2007",72,5.7,CarbonatedGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",2  Online,15,7
Divinity II: Ego Draconis,PC,"January 5, 2010",72,7.7,LarianStudiosGames,"Role-Playing,Action RPG,Action RPG",No info,43,162
The Liar Princess and the Blind Prince,Switch,"February 12, 2019",72,7.2,NipponIchiSoftware,"Action,Action Adventure,General",No Online Multiplayer,10,41
The Station,PC,"February 19, 2018",72,6.9,TheStation,"Adventure,3D,First-Person",No Online Multiplayer,10,23
Never Alone,PC,"November 18, 2014",72,6.3,UpperOneGames,"Action,Platformer,2D",No info,30,114
Wonderbook: Book of Spells,PlayStation3,"November 13, 2012",72,6.6,SCEELondonStudio,"Miscellaneous,General,General",No Online Multiplayer,39,39
Mevo & the Grooveriders,PC,"March 20, 2009",72,6.0,RedRocketGames,"Action,Miscellaneous,Rhythm,Music,Music",No Online Multiplayer,8,28
Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,PC,"August 22, 2017",72,7.1,TelltaleGames,"Action,Adventure,General,3D,Third-Person",No info,10,17
The Deadly Tower of Monsters,PlayStation4,"January 19, 2016",72,6.9,ACETeam,"General,Action Adventure,Linear",No info,17,99
Just Dance 2017,Switch,"March 3, 2017",72,5.3,UbisoftParis,"Action,Rhythm,Dancing",No Online Multiplayer,19,71
Auto Assault,PC,"April 13, 2006",72,7.9,NetDevil,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",Massively Multiplayer,34,47
Dex,Switch,"July 24, 2020",72,7.0,QubicGames,"Role-Playing,Action RPG",No Online Multiplayer,9,24
Horizons: Empire of Istaria,PC,"December 8, 2003",72,7.5,ArtifactEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",Massively Multiplayer,13,22
XIII,PC,"November 18, 2003",72,7.7,UbisoftParis,"Action,Shooter,Shooter,First-Person,Modern,Sci-Fi,Arcade",1-8 ,27,111
Arc the Lad: Twilight of the Spirits,PlayStation2,"June 25, 2003",72,8.4,CattleCall,"Role-Playing,Console-style RPG",1 Player,39,44
Disney Golf,PlayStation2,"October 16, 2002",72,8.0,T&ESoft,"Sports,Traditional,Golf,Arcade",1-4 ,10,7
Defender of the Crown,GameBoyAdvance,"October 7, 2002",72,4.0,CrawfishInteractive,"Strategy,Turn-Based,Fantasy",1 Player,8,4
Namco Museum,PlayStation2,"December 4, 2001",72,6.6,MassMedia,"Miscellaneous,Compilation",1-2 ,9,7
X-Men: Mutant Academy 2,PlayStation,"September 17, 2001",72,8.4,ParadoxDevelopment,"Action,Fighting,3D",1-2 ,12,28
Anarchy Online,PC,"June 26, 2001",72,7.3,Funcom,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",Massively Multiplayer,11,45
Earthworm Jim,GameBoyAdvance,"June 10, 2001",72,5.9,GameTitan,"Action,Platformer,2D",1 Player,10,14
Riddle of the Sphinx: An Egyptian Adventure,PC,"December 5, 2000",72,tbd,OmniCreativeGroup,"Adventure,General,General",No Online Multiplayer,11,0
The Last Tinker: City of Colors,PC,"May 12, 2014",72,6.5,MimimiProductions,"Action,Platformer,3D",No info,41,34
Zombie Army Trilogy,PC,"March 6, 2015",72,7.1,Rebellion,"Sci-Fi,Action,Shooter,Third-Person,Arcade",No info,11,69
Flotilla,PC,"February 26, 2010",72,7.3,BrendonChung,"Strategy,Turn-Based,Sci-Fi,General",No info,7,14
Republique,PlayStation4,"March 22, 2016",72,5.8,"Camouflaj,LLC","Action Adventure,Linear",No Online Multiplayer,35,42
Vampyr,PC,"June 4, 2018",72,6.8,DONTNODEntertainment,"Role-Playing,General,Action RPG",No Online Multiplayer,35,601
Tanuki Justice,Switch,"December 10, 2020",72,tbd,WonderboyBobi,"Action,Platformer,2D",No Online Multiplayer,15,0
DIRT 5,PC,"November 6, 2020",72,4.2,Codemasters,"Racing,Simulation,Automobile",Online Multiplayer,25,59
imprint-X,PC,"January 26, 2017",72,tbd,Morgondag,"Action,Puzzle",No info,11,0
Hasbro Family Game Night: Battleship,Xbox360,"March 18, 2009",72,tbd,ElectronicArts,"Miscellaneous,Board Games,Board / Card Game",No info,11,0
Darksiders II: Deathinitive Edition,PlayStation4,"October 30, 2015",72,7.4,GunfireGames,"Action Adventure,Open-World",No Online Multiplayer,28,242
Need for Speed: Most Wanted 5-1-0,PSP,"November 15, 2005",72,7.6,EACanada,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",2  Online,21,68
Watch Dogs: Legion,PC,"October 29, 2020",72,5.5,Ubisoft,"Action Adventure,Open-World",Up to 8 ,46,1109
Shu,Switch,"January 23, 2018",72,6.5,CoatsinkSoftware,"Action,Platformer,2D",No Online Multiplayer,24,16
LEGO Batman: The Videogame,DS,"September 23, 2008",72,8.1,TTFusion,"Action Adventure,Modern,General,Modern",No info,16,24
World Tour Soccer 06,PSP,"June 27, 2006",72,tbd,SCEELondonStudio,"Sports,Traditional,Team,Soccer,Sim,Sim",4  Online,44,0
GreedFall,PC,"September 9, 2019",72,7.5,Spiders,"Role-Playing,Action RPG",No Online Multiplayer,38,533
GoldenEye 007: Reloaded,PlayStation3,"November 1, 2011",72,6.3,"EurocomEntertainmentSoftware,Eurocom","Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",Up to 16 ,38,67
Mushroom Men: The Spore Wars,Wii,"December 2, 2008",72,8.8,RedFlyStudio,"Action,Platformer,Platformer,3D,3D",1-2 ,37,66
El Hijo: A Wild West Tale,PlayStation4,"March 25, 2021",72,tbd,HonigStudios,"Action Adventure,General,Linear",No Online Multiplayer,10,0
Carto,PC,"October 27, 2020",72,7.9,SunheadGames,"Strategy,Adventure,General",No Online Multiplayer,7,18
Rise: Race The Future,Switch,"July 22, 2019",72,5.8,VD-DEV,"Racing,Arcade,Futuristic",No Online Multiplayer,8,12
Planet Alpha,XboxOne,"September 4, 2018",72,7.6,AdrianLazar,"Action,Platformer,2D",No Online Multiplayer,14,11
Bad North,Switch,"August 20, 2018",72,6.9,PlausibleConcept,"Action,Strategy,Real-Time,General",No Online Multiplayer,10,38
Far Cry 5: Hours of Darkness,PC,"June 5, 2018",72,4.4,UbisoftMontreal,"Action,Shooter,First-Person,Arcade",No info,7,59
All Walls Must Fall,PC,"February 23, 2018",72,tbd,inbetweengames,"Strategy,Real-Time,General,Tactics",No Online Multiplayer,11,0
Valkyrie Drive: Bhikkhuni,PlayStationVita,"October 11, 2016",72,8.1,MarvelousInc.,"Action,Beat-'Em-Up,2D,3D",Up to 4 ,7,22
Neon Chrome,XboxOne,"May 31, 2016",72,7.0,"10tonsEntertainment,10tons","Action,Shooter,Shoot-'Em-Up,Top-Down",No info,7,9
Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,"December 15, 2015",72,7.1,UbisoftQuebec,"Action Adventure,Open-World",No info,11,70
Steel Empire,3DS,"July 31, 2014",72,7.7,Mebius,"Action,Shooter,Scrolling,Shoot-'Em-Up,Vertical,Horizontal",No info,8,7
Tetrobot and Co.,PC,"October 22, 2013",72,7.6,SwingSwingSubmarine,"Miscellaneous,Puzzle,Action,Platformer,2D",No info,7,20
Wings,GameBoyAdvance,"February 13, 2003",72,tbd,CrawfishInteractive,"Action,Shooter,Rail",No info,9,0
Call of Duty Classic,Xbox360,"December 2, 2009",72,7.5,InfinityWard,"Action,Shooter,Shooter,First-Person,Third-Person,Historic,Tactical,Historic,Arcade",1-32 ,16,53
Skate It,DS,"November 19, 2008",72,7.8,ExientEntertainment,"Sports,Alternative,Individual,Skateboarding,Skateboarding,Skate / Skateboard",2  Online,13,12
Section 8,PlayStation3,"March 25, 2010",72,7.0,TimeGateStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",Up to 32 ,11,13
FIFA 07 Soccer,DS,"October 3, 2006",72,6.2,EACanada,"Sports,Traditional,Team,Soccer,Sim,Sim",1 Player,8,9
Ninja Gaiden: Master Collection,Switch,"June 10, 2021",72,6.1,TeamNinja,"Miscellaneous,Compilation",No Online Multiplayer,29,27
Roogoo,PC,"June 24, 2008",72,7.0,SouthPeakGames,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",No info,7,19
Dr. Mario Online RX,Wii,"May 26, 2008",72,8.2,"Arika,Nintendo","Miscellaneous,Puzzle,Puzzle,Puzzle,Matching,Matching",4  Online,18,20
Smart as...,PlayStationVita,"October 23, 2012",72,7.2,XDEV,"Miscellaneous,Puzzle,Puzzle,Logic,Logic",No info,29,48
Army of Two,Xbox360,"March 6, 2008",72,7.5,EAMontreal,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 4 ,76,255
Need for Speed Heat,PC,"November 8, 2019",72,5.4,GhostGames,"Racing,Arcade,Automobile",Up to 16 ,18,379
Code Vein,PC,"September 26, 2019",72,7.6,"Shift,BandaiNamcoGames","Role-Playing,Action RPG",2 ,18,435
Light Fall,Switch,"April 26, 2018",72,7.2,BishopGames,"Action,Platformer,2D",No Online Multiplayer,17,13
Kingdoms and Castles,PC,"July 20, 2017",72,7.3,"LionShield,LLC","Strategy,Real-Time,General",No Online Multiplayer,10,26
Shadow Warrior 2,PlayStation4,"May 19, 2017",72,7.3,FlyingWildHog,"Action,Shooter,First-Person,Arcade",Up to 4 ,10,79
Dungeons & Dragons Heroes,Xbox,"September 17, 2003",72,7.8,Atari,"Role-Playing,Action RPG",1-4 ,33,25
SIMULACRA,PlayStation4,"December 3, 2019",72,3.5,KaiganGamesOU,"Simulation,Virtual,Virtual Life",No Online Multiplayer,8,13
PlayerUnknown's Battlegrounds,PlayStation4,"December 7, 2018",72,3.1,PUBGCorporation,"Action,Shooter,First-Person,Tactical",Up to more than 64 ,29,175
Shape of the World,PlayStation4,"June 5, 2018",72,tbd,"SeavenStudio,HollowTreeGames","Action Adventure,Open-World",No Online Multiplayer,13,0
Screencheat,XboxOne,"March 1, 2016",72,tbd,SamuraiPunk,"Action,Shooter,First-Person,Tactical,Arcade",No info,7,0
Amnesia: Memories,PlayStationVita,"August 25, 2015",72,7.1,IdeaFactory,"Adventure,Visual Novel",No Online Multiplayer,8,28
