name,platform,r-date,score,user score,developer,genre,players,critics,users
Majin and the Forsaken Kingdom,Xbox360,"November 23, 2010",74,7.9,GameRepublic,"Action,Action Adventure,General,Fantasy,General,Fantasy",No Online Multiplayer,46,31
SuperHyperCube,PlayStation4,"October 13, 2016",74,6.1,KOKOROMI,"Puzzle,General",No info,15,21
Spartan: Total Warrior,PlayStation2,"October 25, 2005",74,8.6,CreativeAssembly,"Action Adventure,Historic",1 Player,33,106
Voice of Cards: The Isle Dragon Roars,PlayStation4,"October 28, 2021",74,7.2,A-lim,"Strategy,Turn-Based,Card Battle",No info,18,17
Greak: Memories of Azur,PlayStation5,"August 17, 2021",74,6.5,NaveganteEntertainment,"Action Adventure,General",No info,17,11
Castlevania Anniversary Collection,PlayStation4,"May 16, 2019",74,5.4,"Konami,M2","Miscellaneous,Compilation",No Online Multiplayer,16,35
The Raven Remastered,Switch,"January 22, 2019",74,6.8,THQNordic,"Adventure,Point-and-Click",No Online Multiplayer,9,13
The Room,Switch,"October 18, 2018",74,7.8,FireproofGames,"Adventure,General",No Online Multiplayer,21,15
ICEY,Switch,"May 31, 2018",74,8.3,X.D.NetworkInc.,"Action,Platformer,2D",No Online Multiplayer,13,15
CastleStorm: Definitive Edition,PlayStation4,"September 23, 2014",74,5.9,ZenStudios,"Strategy,General",2 ,12,19
Shadows: Heretic Kingdoms,PC,"June 13, 2014",74,7.0,GamesFarm,"Role-Playing,Action RPG,PC-style RPG,Western-Style",No Online Multiplayer,15,58
Edge (2011),PC,"August 11, 2011",74,7.4,"TwoTribes,Mobigame","Action,Miscellaneous,Puzzle,Platformer,Puzzle,General,Puzzle,3D,General",No Online Multiplayer,12,52
Call of Duty: Black Ops,DS,"November 9, 2010",74,6.5,n-Space,"Action,Shooter,Shooter,First-Person,Historic,Tactical,Historic,Arcade",Up to 18 ,13,59
Naruto: Clash of Ninja Revolution,Wii,"October 23, 2007",74,7.9,"Eighting,8ing/Raizing","Action,Fighting,Fighting,3D,3D",1-4 ,23,29
The SpongeBob SquarePants Movie,Xbox,"October 27, 2004",74,7.8,HeavyIronStudios,"Action,Platformer,3D",1 Player,14,14
Titan Souls,PC,"April 14, 2015",74,5.9,AcidNerve,"Action,General",No Online Multiplayer,46,153
Major League Baseball 2K10,PlayStation3,"March 2, 2010",74,5.3,VisualConcepts,"Sports,Traditional,Team,Baseball,Sim,Sim",2 ,19,4
Spider-Man: Shattered Dimensions,PlayStation3,"September 7, 2010",74,7.7,Beenox,"Action,Action Adventure,Adventure,General,Beat-'Em-Up,Linear,Fantasy,Third-Person,Fantasy,3D",No Online Multiplayer,57,137
Tetris Axis,3DS,"October 2, 2011",74,7.2,HudsonSoft,"Miscellaneous,Puzzle,Puzzle,Stacking,Stacking",Up to 8 ,33,33
Hotshot Racing,Switch,"September 10, 2020",74,6.8,LuckyMountainGames,"Racing,Arcade,Automobile",Up to 8 ,16,16
Far Cry 4: Valley of the Yetis,PlayStation4,"March 10, 2015",74,7.1,UbisoftMontreal,"Action,Shooter,First-Person,Arcade",No info,15,49
Rad,PlayStation4,"August 20, 2019",74,6.7,DoubleFineProductions,"Adventure,Action Adventure,General",No Online Multiplayer,31,27
Radiata Stories,PlayStation2,"September 6, 2005",74,8.6,Tri-Ace,"Role-Playing,Console-style RPG",1 Player,36,90
Stealth Inc 2: A Game of Clones,PlayStation4,"April 7, 2015",74,7.0,CurveDigital,"Action,Platformer,2D",No info,12,26
Valkyrie Profile: Covenant of the Plume,DS,"March 16, 2009",74,7.3,Tri-Ace,"Strategy,Turn-Based,Fantasy,Fantasy,Tactics",No Online Multiplayer,35,21
Darkstalkers Chronicle: The Chaos Tower,PSP,"March 24, 2005",74,7.9,Capcom,"Action,Fighting,Fighting,2D,2D",1-2 ,27,25
Army of Two,PlayStation3,"March 6, 2008",74,7.3,EAMontreal,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 4 ,43,132
Semblance,Switch,"July 24, 2018",74,7.3,Nyamakop,"Action,Platformer,2D",No Online Multiplayer,27,9
Space Colony (Steam Edition),PC,"April 30, 2015",74,7.9,No info,"Strategy,Real-Time,General",No Online Multiplayer,10,15
Sniper Elite III: Ultimate Edition,PlayStation4,"March 10, 2015",74,6.8,Rebellion,"Action,Shooter,Third-Person,Tactical",Up to 12 ,9,46
Capcom Classics Collection Volume 2,PlayStation2,"November 24, 2006",74,8.0,DigitalEclipse,"Miscellaneous,Compilation",1-4 ,24,6
Midway Arcade Treasures 2,GameCube,"October 11, 2004",74,7.3,BackboneEntertainment,"Miscellaneous,Compilation",1-4 ,21,4
Hitman: Contracts,PC,"April 20, 2004",74,7.7,IoInteractive,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",No Online Multiplayer,27,260
SpellForce: The Order of Dawn,PC,"February 11, 2004",74,7.9,EAPhenomic,"Strategy,Real-Time,Fantasy,General",1-8 ,24,94
XIII,Xbox,"November 24, 2003",74,8.0,SouthendInteractive,"Action,Shooter,First-Person,Sci-Fi",1-4 ,38,20
Pac-Man World 2,GameCube,"March 19, 2002",74,8.4,Namco,"Action,Platformer,3D",1 Player,18,39
Ultimate Fighting Championship: Tapout,Xbox,"February 17, 2002",74,tbd,DreamFactory,"Action,Fighting,3D",1-2 ,20,0
Atari Anniversary Edition,PC,"July 9, 2001",74,7.3,DigitalEclipse,"Miscellaneous,Compilation,Compilation",1-4 ,8,4
The Legend of Dragoon,PlayStation,"June 11, 2000",74,8.9,SCEI,"Role-Playing,Console-style RPG",1 Player,12,359
Bad Mojo,PC,"February 29, 1996",74,6.9,PulseEntertainment,"Action Adventure,Adventure,General,Horror,General",1 Player,10,13
Starlink: Battle for Atlas,Switch,"October 16, 2018",74,7.8,UbisoftToronto,"Simulation,Space,Combat",No Online Multiplayer,63,219
Resident Evil 6,PlayStation3,"October 2, 2012",74,5.6,Capcom,"Action Adventure,Horror,Horror,Survival",Up to 4 ,34,1509
The Alliance Alive,3DS,"March 27, 2018",74,8.1,"CattleCall,GREZZO,FuRyu","Role-Playing,Japanese-Style",No Online Multiplayer,27,49
Story of Seasons: Trio of Towns,3DS,"February 28, 2017",74,8.0,MarvelousInc.,"Strategy,Management,Business / Tycoon",Up to 4 ,32,43
Assassin's Creed Valhalla: Wrath of the Druids,PC,"May 13, 2021",74,6.1,UbisoftMontreal,"Action Adventure,Open-World",No Online Multiplayer,14,47
MindSeize,Switch,"September 29, 2020",74,8.2,KaminaDimension,"Action,Platformer,2D",No Online Multiplayer,7,12
Death end re;Quest 2,PlayStation4,"August 25, 2020",74,6.7,CompileHeart,"Role-Playing,Japanese-Style",No Online Multiplayer,13,17
The Coma 2: Vicious Sisters,Switch,"June 19, 2020",74,tbd,DevespressoGames,"Action Adventure,Survival",No Online Multiplayer,7,0
Dark Nights with Poe and Munro,PC,"May 19, 2020",74,5.6,D'AvekkiStudiosLimited,"Adventure,Visual Novel",No Online Multiplayer,7,5
Alone With You,PC,"February 9, 2017",74,5.3,BenjaminRivers,"Adventure,General",No Online Multiplayer,13,7
Neverwinter,PlayStation4,"July 19, 2016",74,6.4,CrypticStudios,"Role-Playing,Massively Multiplayer",Massively Multiplayer,7,111
Grim Legends: The Forsaken Bride,XboxOne,"June 10, 2016",74,tbd,ArtifexMundi,"Puzzle,Hidden Object",No info,7,0
Need for Speed Underground Rivals,PSP,"March 14, 2005",74,8.2,TeamFusion,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",1-4 ,36,51
Inazuma Eleven 2: Blizzard,DS,"March 16, 2012",74,8.3,Level5,"Sports,General",No info,15,28
Vietcong (2003),PC,"March 26, 2003",74,8.6,Pterodon,"Action,Shooter,Shooter,First-Person,Historic,Historic,Arcade",1-32 ,22,112
Star Ocean: The Last Hope International,PlayStation3,"February 8, 2010",74,7.9,"SquareEnix,Tri-Ace","Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",No Online Multiplayer,45,143
Bad North,PC,"August 28, 2018",74,7.0,PlausibleConcept,"Action,Strategy,Real-Time,General",No Online Multiplayer,9,57
Immortal Redneck,Switch,"May 10, 2018",74,7.3,CremaGames,"Action,Shooter,First-Person,Arcade",No Online Multiplayer,9,21
Marble Saga: Kororinpa,Wii,"March 17, 2009",74,7.8,HudsonEntertainment,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",4  Online,16,8
Just Cause 3,PC,"November 30, 2015",74,5.8,AvalancheStudios,"Sci-Fi,Action Adventure,Open-World",No Online Multiplayer,50,816
Dance Central Spotlight,XboxOne,"September 2, 2014",74,6.8,HarmonixMusicSystems,"Action,Miscellaneous,Rhythm,Dancing",No info,19,49
Smash Court Tennis Pro Tournament 2,PlayStation2,"June 8, 2004",74,8.6,Namco,"Sports,Traditional,Tennis",1-4 ,41,16
Neversong,PC,"May 20, 2020",74,7.7,"SerenityForge,ThomasBrush","Action Adventure,Adventure,General",No Online Multiplayer,22,21
Masters of Anima,PlayStation4,"April 10, 2018",74,4.7,PasstechGames,"Strategy,Real-Time,MOBA",No Online Multiplayer,21,14
Frobisher Says!,PlayStationVita,"October 23, 2012",74,7.3,HoneyslugLtd,"Miscellaneous,General,General",No info,14,68
"Warhammer 40,000: Battlesector",PC,"July 15, 2021",74,8.0,BlackLabGames,"Strategy,Turn-Based,Tactics",Online Multiplayer,22,18
Monster Sanctuary,Switch,"December 8, 2020",74,8.1,MoiRaiGames,"Action Adventure,General",No Online Multiplayer,11,20
Superliminal,PC,"November 12, 2019",74,7.6,PillowCastleGames,"Adventure,3D,First-Person",No Online Multiplayer,35,146
Super Mutant Alien Assault,Switch,"July 12, 2019",74,tbd,Cybernate,"Action,Platformer,2D",No Online Multiplayer,7,0
Devil May Cry,Switch,"June 24, 2019",74,8.3,Capcom,"Action Adventure,Linear",No Online Multiplayer,11,75
Moonlighter,PC,"May 29, 2018",74,7.3,"11bitstudios,DigitalSun","Role-Playing,Action RPG",No Online Multiplayer,24,167
Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,PlayStationVita,"May 14, 2013",74,7.7,LucidGames,"Miscellaneous,Puzzle,General,Puzzle,General",1 Player,11,28
Naruto: Clash of Ninja 2,GameCube,"September 26, 2006",74,8.7,8ing/Raizing,"Action,Fighting,3D",1-4 ,22,43
MX vs. ATV Reflex,PlayStation3,"December 1, 2009",74,7.3,RainbowStudios,"Driving,Racing,Simulation,Rally / Offroad,Rally / Offroad,Automobile",Up to 12 ,44,16
Song of Horror,PC,"October 31, 2019",74,7.3,ProtocolGames,"Action Adventure,Survival",No Online Multiplayer,25,39
Take Command: 2nd Manassas,PC,"April 26, 2006",74,7.8,MadMinuteGames,"Strategy,Real-Time,Wargame,Real-Time,General",No Online Multiplayer,20,41
