name,platform,r-date,score,user score,developer,genre,players,critics,users
Barnyard,GameBoyAdvance,"August 1, 2006",56,tbd,HalfbrickStudios,"Action,Fighting,Wrestling",1 Player,8,0
Active Life: Extreme Challenge,Wii,"August 11, 2009",56,tbd,TOSE,"Sports,General,General",No info,13,0
Judge Dredd: Dredd VS Death,GameCube,"March 1, 2005",56,tbd,Rebellion,"Action,Shooter,First-Person,Sci-Fi",1-4 ,11,0
Deadly Premonition 2: A Blessing in Disguise,Switch,"July 10, 2020",56,5.4,"ToyboxGames,TOYBOX","Action Adventure,Survival",No Online Multiplayer,64,197
Neptunia Virtual Stars,PlayStation4,"March 2, 2021",56,5.3,CompileHeart,"Adventure,Visual Novel",No Online Multiplayer,21,8
Verdun,PlayStation4,"August 30, 2016",56,7.0,"AbstractionGames,BlackmillGames","Action,Shooter,First-Person,Tactical,Arcade",Up to 32 ,19,45
Spelunker HD,PlayStation3,"November 23, 2010",56,7.7,Irem,"Action,General,General,Platformer,2D",Up to 6 ,17,7
Dynasty Warriors Advance,GameBoyAdvance,"August 29, 2005",56,8.5,Koei,"Action,Beat-'Em-Up",1 Player,22,4
Dragoneer's Aria,PSP,"August 21, 2007",56,6.4,HitMaker,"Role-Playing,General,General,Japanese-Style",4  Online,30,10
Recompile,PlayStation5,"August 19, 2021",56,tbd,Phigames,"Action Adventure,Open-World",No info,7,0
Monster Jam Steel Titans 2,PC,"March 2, 2021",56,tbd,"RainbowStudios,FeldEntertainment","Racing,Arcade,Automobile",Up to 6 ,7,0
Crucible,PC,"May 20, 2020",56,4.1,"AmazonGameStudios,RelentlessStudios","Action,General",Up to 16 ,17,52
Praetorians HD Remaster,PC,"January 24, 2020",56,7.4,TorusGames,"Strategy,Real-Time,General",Online Multiplayer,7,14
The LEGO Movie 2 Videogame,Switch,"March 26, 2019",56,5.8,TTGames,"Action Adventure,General",No Online Multiplayer,9,8
Train Sim World,PlayStation4,"July 24, 2018",56,6.3,DovetailGames,"Miscellaneous,Compilation",No Online Multiplayer,11,15
Supreme League of Patriots,PC,"January 29, 2015",56,4.6,NoBullIntentions,"Adventure,General",No info,8,10
Dead Rising 3: Fallen Angel,XboxOne,"February 11, 2014",56,4.7,CapcomVancouver,"Action,Action Adventure,General,Open-World",No info,7,34
Eco Shooter: Plant 530,Wii,"December 21, 2009",56,tbd,IntelligentSystems,"Action,Adventure,General,Shooter,First-Person,Fantasy,Arcade",1 Player,8,0
Critter Round-Up,Wii,"May 19, 2008",56,8.2,EpicenterStudios,"Miscellaneous,Puzzle,Puzzle,General,Puzzle,General",4  Online,8,10
The Italian Job,GameCube,"July 17, 2003",56,tbd,ClimaxGroup,"Driving,Mission-based",1-2 ,10,0
Tokyo Beat Down,DS,"March 31, 2009",56,tbd,"Success,Tamsoft","Action,Beat-'Em-Up,Beat-'Em-Up,2D",No info,23,0
Ary and the Secret of Seasons,PlayStation4,"September 1, 2020",56,6.3,Exiin,"Action Adventure,General",No Online Multiplayer,25,8
100ft Robot Golf,PlayStation4,"September 27, 2017",56,5.6,NoGoblin,"Sports,Individual,Golf,Arcade",No info,18,22
Summer Athletics: The Ultimate Challenge,Wii,"August 4, 2008",56,7.8,49Games,"Sports,Olympic Sports,Olympic Sports,Individual,Athletics",1-4 ,13,4
Michael Jackson The Experience,Wii,"November 23, 2010",56,8.6,"UbisoftParis,UbisoftMontpellier","General,Action,Miscellaneous,Rhythm,Dancing,Dancing",No info,37,45
Dragon Ball: Raging Blast,Xbox360,"November 10, 2009",56,7.7,Spike,"Action,Fighting,Fighting,3D,3D",Up to 8 ,29,39
Submerged,PlayStation4,"August 4, 2015",56,4.8,"UppercutGames,UppercutGamesPtyLtd","Action Adventure,General",No info,32,37
Drawn to Death,PlayStation4,"April 4, 2017",56,5.9,"SCEASanDiegoStudios,SonyInteractiveEntertainment","Action,Shooter,Third-Person,Sci-Fi,Arcade",Up to 4 ,37,147
Shattered Skies,PC,"July 21, 2016",56,5.2,FreeReignEntertainment,"Action,Shooter,First-Person,Arcade",No info,10,13
King's Bounty II,PlayStation4,"August 24, 2021",56,5.3,"1CEntertainment,1C-Entertainment","Strategy,Turn-Based,Tactics",No info,10,34
Star Wars The Clone Wars: Lightsaber Duels,Wii,"November 11, 2008",56,6.6,KromeStudios,"Action Adventure,Sci-Fi,Sci-Fi,General",1 Player,24,32
Garfield and His Nine Lives,GameBoyAdvance,"May 10, 2006",56,7.0,LuckyJump,"Action,Platformer,2D",1-2 ,9,5
Maximum Chase,Xbox,"November 6, 2003",56,tbd,Genki,"Driving,Mission-based",1 Player,13,0
Reign of Fire,PlayStation2,"October 22, 2002",56,7.5,KujuEntertainment,"Action,Shooter,Third-Person,Sci-Fi",1 Player,16,6
The X-Files Game,PC,"June 22, 1998",56,7.7,HyperBoleStudios,"Adventure,3D,Point-and-Click,First-Person,Modern",No Online Multiplayer,11,18
Carnival Games,Wii,"August 28, 2007",56,6.0,CatDaddyGames,"Action,Miscellaneous,General,Party,Party,Party / Minigame",No Online Multiplayer,27,46
Iron Man,DS,"May 2, 2008",56,6.2,ArtificialMindandMovement,"Action,General,General",1 Player,10,6
Kung-Fu High Impact,Xbox360,"November 15, 2011",56,7.7,VirtualAirGuitarCompany,"Action,Beat-'Em-Up,Beat-'Em-Up,2D",1 Player,18,21
Tennis World Tour 2,PlayStation4,"September 22, 2020",56,6.6,BigAntStudios,"Sports,Individual,Tennis",Up to 4 ,24,87
Law & Order: Criminal Intent,PC,"November 15, 2005",56,5.5,LegacyInteractive,"Adventure,3D,First-Person,Modern,Modern",1 Player,15,8
Perception,PC,"May 30, 2017",56,6.4,TheDeepEndGames,"Adventure,3D,First-Person",No Online Multiplayer,26,51
Sonic Riders,Xbox,"February 21, 2006",56,8.2,SonicTeam,"Driving,Racing,Arcade",1-4 ,33,13
Cooking Mama: Sweet Shop,3DS,"May 16, 2017",56,5.0,OfficeCreate,"Simulation,Virtual,Career",No info,13,4
Dungeon Explorer: Warriors of Ancient Arts,PSP,"February 15, 2008",56,6.2,HudsonSoft,"Role-Playing,General,General",3  Online,13,5
Bet on Soldier: Blood Sport,PC,"September 26, 2005",56,5.4,Kylotonn,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",32  Online,23,34
Viva Pinata: Party Animals,Xbox360,"October 30, 2007",56,6.4,KromeStudios,"Simulation,Miscellaneous,Virtual Life,Virtual,Virtual Life",Up to 4 ,42,26
Yu Yu Hakusho: Dark Tournament,PlayStation2,"September 21, 2004",56,8.0,DigitalFiction,"Action,Fighting,3D",1-2 ,15,22
Inversion,PlayStation3,"June 5, 2012",56,5.6,SaberInteractive,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",Up to 12 ,23,46
RF Online,PC,"February 21, 2006",56,5.9,"CCR,Inc","Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",Massively Multiplayer,23,37
DRIV3R,Xbox,"June 21, 2004",56,4.8,ReflectionsInteractive,"Driving,Mission-based",1 Player,57,74
Star Trek: Legacy,PC,"December 5, 2006",56,4.1,MadDocSoftware,"Simulation,Sci-Fi,Space,Large Spaceship,Large Spaceship,Combat,Civilian",2  Online,25,40
The Walking Dead Onslaught,PC,"September 29, 2020",56,5.6,Survios,"Action Adventure,Survival",No Online Multiplayer,10,8
Mafia II: Definitive Edition,PlayStation4,"May 19, 2020",56,5.6,Hangar13,"Action Adventure,Open-World",No Online Multiplayer,9,173
Bush Hockey League,PlayStation4,"March 29, 2017",56,4.7,V7EntertainmentInc.,"Sports,Team,Ice Hockey,Arcade",No Online Multiplayer,16,13
APB: Reloaded,PC,"December 1, 2011",56,5.7,"ReloadedProductions,ReloadedGamesInc.,ReloadedGames","Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Modern,Modern",No info,12,295
Colosseum: Road to Freedom,PlayStation2,"July 20, 2005",56,8.2,Goshow,"Role-Playing,Action RPG",1-2 ,35,21
Syndrome,PC,"October 6, 2016",56,5.6,Camel101,"Action,Action Adventure,General,Survival",No Online Multiplayer,18,17
Spyro: Enter the Dragonfly,PlayStation2,"November 3, 2002",56,4.5,CheckSixGames,"Action,Platformer,3D",1 Player,20,129
X-Men: Next Dimension,Xbox,"October 15, 2002",56,tbd,ParadoxDevelopment,"Action,Fighting,3D",1-2 ,12,0
4x4 EVO 2,GameCube,"September 9, 2002",56,8.2,TerminalReality,"Driving,Racing,Rally / Offroad",1-2 ,7,5
Carnivores: Cityscape,PC,"March 25, 2002",56,5.2,SunstormInteractive,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",1-8 ,10,5
